the last, the last 100 averaged mu
0.111833,0.0761176
0.196377,0.171584
0.342404,0.29859
0.28552,0.250478
0.331329,0.329972
0.396214,0.371623
0.417009,0.405204
0.38366,0.322381
0.332084,0.26997
0.0939781,0.0385921
0.195421,0.140925
0.131731,0.0987909
-0.0036887,0.00631673
-0.0269157,-0.0155796
0.0183932,0.0635029
0.0025886,0.0279392
0.178962,0.151169
0.172776,0.153344
0.183222,0.107349
0.183147,0.140406
0.0286523,0.0132452
0.0214939,-0.0190684
0.0278598,-0.0221764
0.0241294,0.00830538
-0.00220044,-0.0114212
0.116178,0.0875756
-0.0500896,-0.00225045
0.0611478,0.152657
-0.099191,0.00223055
-0.0230105,0.033911
0.21206,0.245879
0.235662,0.259593
0.320354,0.3666
0.278167,0.309223
0.23517,0.255328
0.215627,0.26516
0.327183,0.321289
0.387165,0.420298
0.406556,0.450769
0.475104,0.473567
0.375646,0.385812
0.303156,0.286967
0.305002,0.278417
0.278681,0.256577
0.454483,0.420936
0.557499,0.487985
0.443879,0.4163
0.407916,0.387339
0.427569,0.421731
0.628982,0.654057
0.678975,0.669381
0.640992,0.64804
0.441494,0.472038
0.408999,0.397366
0.285825,0.268284
0.247615,0.256531
0.240875,0.294351
0.134625,0.19753
0.062926,0.077674
0.0844047,0.102222
0.134169,0.156776
0.128356,0.174263
0.034406,0.075838
-0.133978,-0.0418817
-0.0167803,0.0887093
0.0487342,0.0885353
0.0482231,0.0808194
-0.00692143,-0.020239
-0.0612662,-0.0653291
-0.118979,-0.0850954
-0.0977039,-0.0440446
0.0251876,0.0355334
0.0758326,0.0377812
0.0910957,0.139851
0.0641572,0.0819659
0.275678,0.304925
0.223021,0.250917
0.313164,0.361717
0.268901,0.32231
0.187162,0.264121
0.188749,0.233868
0.108001,0.151299
0.0219424,0.0665782
0.0602227,0.113762
0.052185,0.0945515
0.11521,0.145364
0.359667,0.393857
0.332967,0.369647
0.221151,0.2237
0.246669,0.261827
0.114775,0.102157
0.126324,0.0825605
0.032227,0.0117556
0.111242,0.144592
0.179553,0.154315
0.266185,0.251465
0.351269,0.351402
0.360769,0.443222
0.324102,0.414561
0.276591,0.312897
0.220369,0.242423
0.227033,0.192542
0.259057,0.250302
0.21792,0.224029
0.216502,0.22571
0.21255,0.195855
0.110679,0.151472
0.0430477,0.102964
0.0162156,0.0416135
-0.0593804,-0.0418742
0.0513792,0.0144876
