the last, the last 100 averaged mu
0.0948435,0.0913178
0.20869,0.171654
0.30736,0.281169
0.186146,0.245612
0.263328,0.32015
0.326298,0.360331
0.368273,0.388009
0.237231,0.304964
0.221907,0.254275
0.125187,0.0545063
0.159809,0.142035
0.104604,0.094976
0.0768889,0.00600088
0.126799,-0.0101776
0.154153,0.0670112
0.0843129,0.0394206
0.182709,0.141131
0.228711,0.13325
0.186237,0.0907192
0.125431,0.117678
0.0685675,0.00546656
-0.0609285,-0.0155327
-0.0364699,-0.0173193
-0.0114403,0.0110574
5.30385e-05,0.00237624
0.0926618,0.094907
0.0622055,0.0282968
0.193045,0.164254
0.0148932,0.039848
0.0612982,0.0765256
0.25574,0.272997
0.203692,0.280851
0.303667,0.379178
0.363697,0.332678
0.277642,0.29024
0.267613,0.298577
0.367895,0.342183
0.457869,0.416836
0.4481,0.436245
0.54009,0.444051
0.467726,0.37541
0.3254,0.288709
0.308647,0.282877
0.28886,0.26678
0.361907,0.417418
0.35065,0.464012
0.321246,0.40563
0.330983,0.386548
0.402364,0.429442
0.565285,0.636735
0.59485,0.652136
0.586607,0.632292
0.473985,0.472952
0.392575,0.408488
0.264959,0.292417
0.217623,0.265599
0.31132,0.283556
0.202281,0.187707
0.0401219,0.0842776
0.145117,0.103871
0.160771,0.144898
0.145268,0.158735
0.0839982,0.0707651
-0.0627207,-0.0321608
0.0322857,0.0811747
-0.000488196,0.075726
0.0439299,0.0720846
-0.0272316,-0.00917817
-0.0602643,-0.0564518
-0.12677,-0.0780738
-0.0479906,-0.0406167
0.0747261,0.0319085
0.094686,0.0470636
0.191526,0.136714
0.0900302,0.0928563
0.201956,0.279053
0.198582,0.228494
0.336433,0.31857
0.290035,0.277601
0.28375,0.231522
0.311586,0.219689
0.238554,0.16207
0.150848,0.0955873
0.177367,0.137181
0.152637,0.116968
0.185287,0.15645
0.390006,0.372603
0.402927,0.357461
0.328837,0.231058
0.328636,0.250293
0.195487,0.106543
0.0805673,0.0895995
0.00983867,0.027202
0.139935,0.137
0.222858,0.144851
0.235023,0.234662
0.323741,0.331408
0.339566,0.423132
0.414981,0.403687
0.357735,0.321696
0.306922,0.254221
0.253471,0.205784
0.224813,0.247132
0.201861,0.223298
0.276012,0.218818
0.221345,0.197037
0.199311,0.164434
0.108665,0.125448
0.0694118,0.0719495
0.00983249,-0.00765171
0.0692164,0.0387684
0.202442,0.184383
0.0955244,0.0903861
-0.0218759,-0.016428
-0.104425,-0.101323
-0.143934,-0.122255
-0.0357837,-0.0207184
-0.0540793,-0.100805
0.0286772,0.0219174
-0.0822999,-0.0441215
-0.245041,-0.139792
-0.196102,-0.112228
-0.0282546,-0.00875751
-0.113379,-0.0798539
-0.102863,-0.0710467
-0.021333,-0.00871985
0.0512658,0.095194
0.0791968,0.126189
0.221341,0.292114
0.311351,0.323181
0.342993,0.335079
0.215499,0.238628
0.193608,0.241102
0.11026,0.166473
0.172719,0.207301
0.149856,0.228935
0.155489,0.21758
0.273827,0.22911
0.246159,0.205025
0.198684,0.164574
0.240324,0.199877
0.223876,0.117182
0.11239,0.0323997
0.0477814,-0.0705519
0.172802,0.165862
0.241374,0.253864
0.281082,0.253621
0.149615,0.144798
0.0107566,-0.00145239
-0.104096,-0.0994829
-0.00310147,0.0496185
0.182998,0.182301
0.227235,0.225495
0.1743,0.23402
0.304365,0.297683
0.397567,0.369599
0.471208,0.499793
0.475244,0.483255
0.365586,0.407444
0.48345,0.460599
0.376232,0.402173
0.322238,0.356149
0.343448,0.364607
0.31679,0.308299
0.285601,0.283502
0.255344,0.28127
0.350082,0.390945
0.307191,0.345216
0.23,0.25384
0.240506,0.31718
0.281642,0.311532
0.068665,0.108685
0.316861,0.326958
0.37927,0.33492
0.438831,0.397283
0.27093,0.238184
0.193244,0.197373
0.148816,0.125337
0.155691,0.180421
0.0511315,0.0428666
-0.0266836,0.0188188
-0.121737,-0.0955152
-0.144767,-0.0993147
-0.203874,-0.145948
-0.283081,-0.20904
-0.298747,-0.227108
-0.217143,-0.266247
-0.220789,-0.224389
-0.316433,-0.316189
-0.272291,-0.319873
-0.467265,-0.468126
-0.335548,-0.332423
-0.462318,-0.454011
-0.446728,-0.398205
-0.236728,-0.238912
-0.170066,-0.214197
-0.280624,-0.296717
-0.46687,-0.403576
-0.535373,-0.403874
-0.324327,-0.212442
-0.340007,-0.22211
-0.172246,-0.10728
-0.113113,-0.105985
-0.269383,-0.242246
-0.295626,-0.258315
-0.221083,-0.198718
-0.263527,-0.22878
-0.417734,-0.342837
-0.416388,-0.352148
-0.257554,-0.271092
-0.290509,-0.207941
-0.135928,-0.113132
-0.159213,-0.149113
-0.120129,-0.068264
-0.0338406,-0.0694439
-0.104436,-0.158106
-0.121322,-0.126337
-0.0452517,-0.0343581
-0.10946,-0.0978952
-0.0851153,-0.0384065
-0.0611454,-0.00479733
0.100997,0.114547
-0.0135782,0.0394289
0.0117796,0.000713705
-0.0412636,-0.0998074
-0.0181395,-0.100869
-0.103948,-0.132075
-0.0536199,-0.0946866
-0.173359,-0.203708
-0.0525672,-0.119797
-0.173205,-0.223482
-0.160473,-0.160554
-0.0797105,-0.0869902
0.02719,0.0733276
-0.00375137,0.0349215
0.0284176,0.0513543
0.065881,0.0584726
-0.0245035,-0.0255926
-0.0302252,-0.00602245
-0.203609,-0.117662
-0.0474408,-0.018204
0.0171893,0.0020419
0.000393456,-0.0269076
0.150039,0.0935477
0.295401,0.216667
0.236778,0.200269
0.144611,0.168608
0.0734829,0.100156
0.013837,0.0459519
0.147184,0.129775
0.0562047,0.062832
0.0561973,0.0944833
0.157819,0.131725
0.0621812,0.0981184
0.281084,0.316052
0.150824,0.130474
0.184091,0.199993
0.0602786,0.0668346
-0.00556411,-0.0176785
0.0119761,0.0312428
0.0516073,0.0697437
0.0632956,0.0990446
0.221684,0.208623
0.264471,0.255008
0.280498,0.304305
0.29326,0.309498
0.416629,0.400507
0.61812,0.583487
0.445404,0.478696
0.453661,0.437347
0.466598,0.46764
0.274973,0.296895
0.295788,0.300173
0.383669,0.41318
0.37406,0.353924
0.474117,0.401927
0.385333,0.367587
0.325885,0.353738
0.24952,0.288453
0.218362,0.248348
0.181566,0.226311
0.115448,0.129419
0.0155086,0.034503
