the last, the last 100 averaged mu
0.0324192,0.0665701
0.187444,0.164024
0.317041,0.295618
0.218589,0.247354
0.369533,0.328318
0.442428,0.369579
0.437158,0.406381
0.377528,0.317413
0.300801,0.26648
0.0213516,0.0331102
0.188167,0.143302
0.112105,0.0900167
0.0049895,-0.00374783
-0.0336953,-0.0229846
0.0754827,0.0629008
0.042372,0.0275702
0.187576,0.15922
0.212818,0.16427
0.112831,0.118729
0.137069,0.152533
0.0244151,0.0201047
0.0295041,-0.010217
-0.0343311,-0.00657621
0.055829,0.0225444
0.00240704,-0.00030874
0.0803595,0.0992652
0.00393338,0.00413603
0.185543,0.166143
-0.0160295,0.0181399
-0.0331664,0.0543857
0.187452,0.277661
0.283716,0.285669
0.381174,0.388014
0.298903,0.325677
0.212686,0.255363
0.204442,0.264091
0.22623,0.31372
0.370781,0.40001
0.432249,0.429431
0.478879,0.451514
0.35845,0.375295
0.226552,0.27924
0.182534,0.268197
0.152284,0.248367
0.37229,0.419536
0.490351,0.48813
0.382423,0.415559
0.361185,0.391147
0.437822,0.431194
0.716274,0.666069
0.750237,0.683074
0.721634,0.664193
0.526018,0.480183
0.512325,0.417098
0.38658,0.290846
0.321009,0.271098
0.303434,0.298589
0.181354,0.190563
0.0643931,0.0691596
0.0399072,0.0899544
0.125403,0.144689
0.111196,0.169928
-0.013868,0.0762709
-0.112042,-0.0413422
0.0349084,0.0862011
0.0481729,0.0787651
0.102058,0.0681416
0.0324673,-0.0294518
-0.037116,-0.0796608
-0.119972,-0.10101
-0.0816254,-0.0518341
-0.0211871,0.0350365
0.0167912,0.0431725
0.130221,0.143942
0.0978856,0.0847635
0.343347,0.309443
0.282005,0.248183
0.428405,0.360054
0.370856,0.315811
0.288771,0.250104
0.274594,0.224157
0.194084,0.144283
0.144175,0.0681877
0.185947,0.11556
0.112065,0.0934172
0.193887,0.139029
0.40508,0.389076
0.417099,0.374009
0.246959,0.225172
0.251385,0.267089
0.0986976,0.112147
0.0389074,0.0852332
-0.0295046,0.0078451
0.0956756,0.141985
-0.0143693,0.137628
0.120863,0.228969
0.274793,0.332321
0.351228,0.431306
0.382911,0.40355
0.309315,0.303732
0.237148,0.229316
0.145279,0.171923
0.243259,0.231784
0.223307,0.211011
0.239922,0.216054
0.231337,0.193638
0.217042,0.154926
0.135496,0.113955
0.0351415,0.0579115
-0.0508016,-0.0214567
0.0285258,0.0401146
0.262821,0.220682
0.125917,0.121084
0.0245312,-0.00421325
-0.0771986,-0.102635
-0.10978,-0.133983
0.0248283,-0.0121843
-0.13533,-0.103618
0.0981343,0.0345043
-0.0479254,-0.0505399
-0.224372,-0.172623
-0.185528,-0.140559
-0.0459555,-0.0225141
-0.104735,-0.115909
-0.120072,-0.105933
0.0195438,-0.0334025
0.126213,0.0851634
0.15457,0.11508
0.346194,0.313372
0.391885,0.347924
0.400872,0.358124
0.291363,0.239533
0.270246,0.242708
0.0948111,0.156187
0.22196,0.195959
0.231318,0.215067
0.149557,0.208359
0.150739,0.227329
0.154082,0.202359
0.10489,0.155614
0.159768,0.201771
0.0668647,0.103725
0.00680656,0.00921462
-0.19676,-0.117173
0.0796748,0.168317
0.223421,0.286126
0.305897,0.311071
0.207506,0.189223
0.00516862,0.00347948
-0.117564,-0.121574
0.0394805,0.0349233
0.195022,0.179832
0.201513,0.218551
0.225191,0.210779
0.287282,0.271446
0.304198,0.345234
0.486976,0.497212
0.456889,0.47295
0.414394,0.384346
0.441055,0.446792
0.327287,0.37496
0.299294,0.31309
0.363917,0.327908
0.314936,0.274144
0.234638,0.260735
0.27006,0.261881
0.422474,0.392513
0.391622,0.345002
0.261648,0.240812
0.343324,0.312634
0.387469,0.306339
0.120498,0.0634408
0.342375,0.31071
0.363468,0.3133
0.43245,0.385661
0.16854,0.208097
0.132062,0.162886
0.115871,0.0838449
0.24613,0.167905
0.0599755,0.0221474
0.0445482,0.0127289
-0.106159,-0.116476
-0.0497758,-0.113828
-0.113469,-0.158149
-0.189877,-0.227688
-0.213179,-0.228245
-0.263306,-0.263877
-0.225282,-0.201288
-0.319357,-0.299474
-0.320123,-0.298325
-0.534272,-0.480659
-0.360177,-0.331017
-0.509528,-0.47996
-0.396837,-0.413499
-0.241548,-0.226405
-0.235921,-0.203507
-0.383263,-0.3099
-0.49788,-0.425461
-0.505284,-0.43078
-0.22633,-0.214801
-0.230388,-0.233093
-0.100736,-0.093524
-0.0341376,-0.0915337
-0.228728,-0.248217
-0.248799,-0.26033
-0.216292,-0.192536
-0.216155,-0.21425
-0.355449,-0.342624
-0.375359,-0.35324
-0.284026,-0.26986
-0.185512,-0.204404
-0.0894722,-0.097251
-0.125759,-0.134389
-0.00169068,-0.0409361
-0.0316005,-0.0483628
-0.155035,-0.16132
-0.161375,-0.121838
-0.0687793,-0.0025597
-0.122701,-0.0838108
-0.057663,-0.0248593
-0.0652542,-0.00308179
0.126726,0.134716
0.0659493,0.0465232
0.0249634,0.0118528
-0.0634722,-0.102355
-0.11121,-0.113201
-0.181233,-0.157949
-0.170771,-0.106857
-0.295441,-0.231712
-0.16315,-0.126225
-0.207218,-0.254008
-0.152197,-0.171583
-0.0825946,-0.0931531
0.128665,0.0986047
-0.0230834,0.0428546
0.067114,0.0626135
0.0733021,0.0705409
-0.0444007,-0.025952
-0.00770103,-0.00239864
-0.129274,-0.144855
-0.0319496,-0.0424749
-0.0134775,-0.0205382
