the last, the last 100 averaged mu
0.040595,0.0802547
0.154509,0.181867
0.25085,0.308974
0.180211,0.252895
0.302683,0.329968
0.401889,0.369975
0.426027,0.404939
0.332714,0.310457
0.287747,0.26202
0.050546,0.0261474
0.155169,0.148109
0.0838495,0.101977
-0.0942333,0.00108208
-0.0260862,-0.0273397
0.0639908,0.0582848
0.0774264,0.0256538
0.170585,0.166688
0.256877,0.168626
0.198753,0.121171
0.208861,0.15425
0.0109747,0.0138295
-0.00984314,-0.0235962
0.00818648,-0.0266064
0.0485949,0.00609358
0.0763165,-0.0128872
0.165302,0.0984962
0.0620054,0.008794
0.221472,0.174563
0.0758455,0.021213
0.162541,0.0520444
0.35118,0.273189
0.362234,0.28108
0.471041,0.390366
0.384737,0.334639
0.289308,0.270279
0.296222,0.274526
0.312157,0.318771
0.434286,0.412278
0.521041,0.445641
0.487359,0.46779
0.330555,0.388372
0.223693,0.291028
0.146113,0.2885
0.145958,0.266961
0.377469,0.445483
0.496745,0.501826
0.434316,0.426887
0.294693,0.396957
0.365977,0.435632
0.63501,0.677585
0.682391,0.689548
0.684806,0.665977
0.481759,0.479538
0.422337,0.415398
0.327418,0.285157
0.276675,0.258862
0.306114,0.291806
0.112919,0.183502
-0.0241254,0.0566149
0.0274852,0.0833295
0.147977,0.143966
0.242047,0.164978
0.115854,0.066912
-0.0589471,-0.0546496
0.0935467,0.0810223
0.147338,0.0753008
0.0671923,0.0801401
0.0143989,-0.0156441
-0.0123605,-0.0688414
-0.0578182,-0.0913129
-0.0615609,-0.0461163
0.079567,0.0416006
0.0938544,0.0459977
0.164477,0.149528
0.0971924,0.0852129
0.308432,0.320197
0.198207,0.260224
0.30301,0.373676
0.275136,0.323419
0.199516,0.269745
0.2291,0.248566
0.148915,0.166041
0.0289564,0.0760872
0.15074,0.116272
0.0346278,0.0930791
0.0278006,0.137612
0.322334,0.395475
0.315214,0.380804
0.152885,0.232548
0.222644,0.276535
0.0330865,0.11611
0.0371928,0.0924995
0.000978909,0.00461683
0.15849,0.136487
0.131417,0.132394
0.288546,0.233179
0.401864,0.342446
0.510944,0.448053
0.466852,0.424001
0.318812,0.319428
0.228733,0.2318
0.163721,0.174577
0.234576,0.233723
0.212748,0.213631
0.25175,0.218138
0.18789,0.193505
0.160527,0.162168
0.142805,0.123083
-0.0206293,0.0667515
-0.0367335,-0.0210122
0.0396747,0.0306444
0.17296,0.217425
0.0760449,0.113381
-0.0424787,-0.0163424
-0.142741,-0.112527
-0.117709,-0.134755
-0.0337023,-0.00901736
-0.106942,-0.11242
0.100447,0.0271444
-0.0082719,-0.0569229
-0.176404,-0.182989
-0.131063,-0.144078
-0.0398067,-0.0160001
-0.0888424,-0.094851
-0.128745,-0.0872292
-0.022389,-0.0229189
0.0806906,0.0867506
0.0911607,0.109442
0.256888,0.307926
0.239484,0.347803
0.264346,0.358117
0.245254,0.248095
0.227867,0.252046
0.13743,0.163953
0.169669,0.212741
0.232711,0.232527
0.247434,0.21901
0.235137,0.229478
0.232286,0.207355
0.174414,0.158593
0.174611,0.205662
0.0875988,0.105019
-0.0195042,-0.00046868
-0.0824878,-0.126804
0.207005,0.174633
0.316955,0.297345
0.361013,0.317666
0.196936,0.191316
0.00319164,-0.00360665
-0.167109,-0.144322
0.0195026,0.0168634
0.239934,0.170527
0.267201,0.20898
0.223341,0.207286
0.298595,0.277646
0.341941,0.354512
0.493896,0.51044
0.445087,0.481056
0.382014,0.387458
0.442881,0.448111
0.335474,0.381012
0.229871,0.322207
0.308773,0.344428
0.230215,0.281055
0.222449,0.259321
0.234785,0.25976
0.410454,0.403491
0.407073,0.358153
0.285158,0.24699
0.317779,0.321307
0.363901,0.314984
0.0804861,0.0684899
0.294989,0.322078
0.296116,0.328439
0.358355,0.403621
0.21789,0.219396
0.136408,0.177121
0.0552367,0.0990384
0.189303,0.190116
0.0700905,0.042671
0.0549298,0.0350443
-0.0805387,-0.0960732
-0.0699927,-0.10587
-0.142809,-0.156487
-0.210732,-0.233428
-0.218555,-0.233935
-0.233345,-0.265785
-0.170125,-0.202156
-0.240735,-0.301417
-0.228491,-0.30076
-0.468095,-0.486644
-0.32198,-0.324729
-0.43764,-0.481583
-0.361161,-0.418521
-0.17362,-0.224714
-0.21534,-0.192263
-0.267843,-0.29777
-0.347246,-0.422822
-0.426714,-0.430872
-0.246908,-0.207189
-0.234346,-0.231218
-0.0191945,-0.0901205
0.0127149,-0.0822143
-0.297538,-0.25343
-0.316512,-0.264131
-0.20496,-0.190176
-0.172447,-0.208777
-0.256226,-0.345234
-0.302306,-0.355301
-0.293557,-0.269798
-0.166465,-0.209507
-0.0772562,-0.102574
-0.148963,-0.139595
-0.015723,-0.0379067
-0.0578981,-0.0355171
-0.179977,-0.148427
-0.157667,-0.116797
0.00113967,-0.00023314
-0.0949022,-0.0902262
0.0103169,-0.0287582
0.0911007,-0.00342957
