E_mu, beta, sig_y, sig_mu, rho
0.0866546, 0.880838, 0.154982, 0.0930754, -0.574356
0.0608005, 0.901555, 0.154982, 0.0934524, -0.569049
0.0273015, 0.90363, 0.154982, 0.0919711, -0.551588
0.113467, 0.892123, 0.154982, 0.0940245, -0.551981
0.0867575, 0.896178, 0.154982, 0.0929982, -0.546531
0.081788, 0.878117, 0.154982, 0.0959678, -0.529837
0.0914668, 0.907108, 0.154982, 0.090867, -0.565387
0.100629, 0.89879, 0.154982, 0.0921043, -0.593996
0.0428538, 0.917084, 0.154982, 0.0915097, -0.59677
0.101306, 0.8995, 0.154982, 0.0899127, -0.621968
0.0913812, 0.888569, 0.154982, 0.0904608, -0.600762
0.0480855, 0.911488, 0.154982, 0.0893957, -0.635483
0.0820425, 0.915358, 0.154982, 0.0892074, -0.640183
0.0971502, 0.907774, 0.154982, 0.0863361, -0.675025
0.0791618, 0.908605, 0.154982, 0.0881964, -0.680807
0.0832852, 0.911308, 0.154982, 0.0877473, -0.691382
0.0745425, 0.897577, 0.154982, 0.0880102, -0.697969
0.0400772, 0.916625, 0.154982, 0.0897512, -0.693835
0.0713976, 0.919679, 0.154982, 0.0878581, -0.688437
0.049536, 0.919929, 0.154982, 0.0903289, -0.648119
0.111214, 0.923715, 0.154982, 0.0882555, -0.625133
0.0316212, 0.908843, 0.154982, 0.0889551, -0.602881
0.072868, 0.910384, 0.154982, 0.0925147, -0.618526
0.114584, 0.900334, 0.154982, 0.0924238, -0.62623
0.113808, 0.903262, 0.154982, 0.0928113, -0.598943
0.104099, 0.900533, 0.154982, 0.0921111, -0.600025
0.0955277, 0.916962, 0.154982, 0.0864679, -0.611927
0.114185, 0.91098, 0.154982, 0.0859063, -0.622629
0.055531, 0.93448, 0.154982, 0.087091, -0.629865
0.0625809, 0.923061, 0.154982, 0.0828828, -0.632225
0.0773434, 0.927608, 0.154982, 0.0807675, -0.621054
0.0961348, 0.913368, 0.154982, 0.084189, -0.59779
0.0763058, 0.912413, 0.154982, 0.0833965, -0.603258
0.0796318, 0.91471, 0.154982, 0.0844813, -0.607713
0.0740444, 0.90246, 0.154982, 0.0849834, -0.607604
0.102126, 0.913582, 0.154982, 0.0870804, -0.617995
0.0728254, 0.914469, 0.154982, 0.0868243, -0.597457
0.125271, 0.912286, 0.154982, 0.0841613, -0.58513
0.0767994, 0.930163, 0.154982, 0.0808402, -0.587462
0.0415748, 0.928175, 0.154982, 0.0803343, -0.584158
0.0191186, 0.93884, 0.154982, 0.0839315, -0.574394
0.100457, 0.924937, 0.154982, 0.0861096, -0.59021
0.0275738, 0.907848, 0.154982, 0.0902086, -0.554225
0.0750656, 0.896321, 0.154982, 0.0898129, -0.583803
0.0889028, 0.913569, 0.154982, 0.0891982, -0.588001
0.0634827, 0.913101, 0.154982, 0.0917084, -0.601001
0.0692454, 0.892751, 0.154982, 0.0899578, -0.614138
0.0494207, 0.914151, 0.154982, 0.0923657, -0.596782
0.0791447, 0.912373, 0.154982, 0.0934403, -0.605734
0.0801046, 0.923858, 0.154982, 0.0945996, -0.608865
0.0605469, 0.892609, 0.154982, 0.0945837, -0.566299
0.0915142, 0.884239, 0.154982, 0.0939391, -0.571579
0.0798232, 0.875866, 0.154982, 0.0954059, -0.550812
0.0638793, 0.887785, 0.154982, 0.0978445, -0.57096
0.0993321, 0.851247, 0.154982, 0.0997089, -0.589881
0.0845674, 0.865648, 0.154982, 0.100575, -0.646184
0.0909454, 0.877352, 0.154982, 0.103148, -0.663835
0.0727504, 0.870836, 0.154982, 0.0994026, -0.658511
0.073894, 0.891664, 0.154982, 0.101214, -0.66348
0.0333178, 0.876156, 0.154982, 0.0988102, -0.621198
0.0545148, 0.904422, 0.154982, 0.0971363, -0.614084
0.0494838, 0.902889, 0.154982, 0.0974338, -0.615356
0.0309966, 0.89303, 0.154982, 0.096844, -0.609062
0.080882, 0.886604, 0.154982, 0.0946769, -0.625708
0.0524985, 0.882582, 0.154982, 0.0969732, -0.626135
0.0359466, 0.908541, 0.154982, 0.0966966, -0.617433
0.0623691, 0.893392, 0.154982, 0.0940918, -0.593419
0.0844086, 0.894587, 0.154982, 0.0902185, -0.598395
0.0767603, 0.901254, 0.154982, 0.0902184, -0.581027
0.0611572, 0.909901, 0.154982, 0.0931626, -0.567731
0.0719098, 0.865337, 0.154982, 0.092874, -0.567102
0.095741, 0.877735, 0.154982, 0.0930573, -0.554237
0.112591, 0.907336, 0.154982, 0.0916026, -0.590988
0.0639427, 0.922845, 0.154982, 0.0892564, -0.567705
0.0392451, 0.908721, 0.154982, 0.0859494, -0.552496
0.0656082, 0.904591, 0.154982, 0.0915088, -0.57164
0.0853169, 0.918095, 0.154982, 0.0907781, -0.562085
0.0679701, 0.903201, 0.154982, 0.0912629, -0.530095
0.0708258, 0.892069, 0.154982, 0.0911782, -0.557282
0.10387, 0.898011, 0.154982, 0.0891801, -0.590277
0.0919851, 0.897812, 0.154982, 0.0928857, -0.6161
0.0891208, 0.882762, 0.154982, 0.0975917, -0.575715
0.049993, 0.855416, 0.154982, 0.0927226, -0.53294
0.0933909, 0.879473, 0.154982, 0.0948427, -0.553506
0.107632, 0.866481, 0.154982, 0.0962589, -0.53472
0.0625559, 0.894018, 0.154982, 0.0969238, -0.535459
0.0901093, 0.892497, 0.154982, 0.100129, -0.569235
0.0792887, 0.889308, 0.154982, 0.0992735, -0.53099
0.0988634, 0.870103, 0.154982, 0.100406, -0.502469
0.0797286, 0.853248, 0.154982, 0.104922, -0.481438
0.0970693, 0.86212, 0.154982, 0.106298, -0.479784
0.10107, 0.855988, 0.154982, 0.105903, -0.451517
0.102151, 0.877504, 0.154982, 0.102824, -0.482275
0.135938, 0.877907, 0.154982, 0.102416, -0.525958
0.138788, 0.907174, 0.154982, 0.0979313, -0.532895
0.105246, 0.883748, 0.154982, 0.0944965, -0.526408
0.0750209, 0.904501, 0.154982, 0.100697, -0.509604
0.0859364, 0.901582, 0.154982, 0.0964702, -0.519384
0.0831311, 0.898417, 0.154982, 0.101521, -0.503178
0.0877255, 0.898592, 0.154982, 0.0971664, -0.500271
0.113077, 0.887854, 0.154982, 0.0945627, -0.482885
0.0839815, 0.911789, 0.154982, 0.0890159, -0.541601
0.08682, 0.907087, 0.154982, 0.0895138, -0.560593
0.110324, 0.902695, 0.154982, 0.092994, -0.569284
0.0964513, 0.890703, 0.154982, 0.0958115, -0.569094
0.0779725, 0.884006, 0.154982, 0.0923563, -0.549396
0.0871789, 0.893199, 0.154982, 0.0913583, -0.549422
0.00577611, 0.906414, 0.154982, 0.0932005, -0.560843
0.0346377, 0.906059, 0.154982, 0.0912349, -0.54717
0.107647, 0.919853, 0.154982, 0.0926668, -0.547656
0.0386882, 0.914078, 0.154982, 0.0960861, -0.518741
0.0801633, 0.913571, 0.154982, 0.0906846, -0.496839
0.0745774, 0.909697, 0.154982, 0.093887, -0.497735
0.0815706, 0.914309, 0.154982, 0.0929397, -0.521723
0.0349936, 0.892981, 0.154982, 0.0946259, -0.560839
0.0512349, 0.906154, 0.154982, 0.0926975, -0.56005
0.083663, 0.909659, 0.154982, 0.0913676, -0.553567
0.0653708, 0.899535, 0.154982, 0.0907149, -0.553873
0.0562365, 0.903638, 0.154982, 0.0899783, -0.543778
0.103044, 0.876816, 0.154982, 0.0941738, -0.560959
0.0917002, 0.90913, 0.154982, 0.0955167, -0.551421
0.0890183, 0.901033, 0.154982, 0.0941804, -0.538646
0.0750438, 0.901155, 0.154982, 0.092631, -0.529329
0.0856741, 0.895989, 0.154982, 0.0908822, -0.539435
