E_mu, beta, sig_y, sig_mu, rho
0.05, 0.5, 1, 1, -0.8
0.0177191, 0.058705, 1, 0.559088, 0.923857
0.0115738, 0.0256135, 0.834622, 0.37847, 0.868251
0.0176586, 0.108466, 0.571283, 0.308384, 0.781093
0.0128497, 0.18152, 0.434561, 0.259924, 0.700908
0.0307399, 0.252205, 0.341304, 0.23015, 0.626767
0.0528962, 0.250909, 0.283805, 0.196906, 0.578533
0.0474755, 0.347885, 0.257116, 0.18734, 0.560614
0.0602953, 0.390942, 0.243807, 0.176043, 0.54272
0.0713265, 0.521797, 0.224799, 0.160526, 0.557909
0.0727519, 0.577168, 0.224799, 0.156323, 0.533068
0.049377, 0.61811, 0.224799, 0.149001, 0.488109
0.0847817, 0.623977, 0.212658, 0.135303, 0.448884
0.0720735, 0.62846, 0.205675, 0.138791, 0.443924
0.0650217, 0.665384, 0.201793, 0.139631, 0.449473
0.0787255, 0.689132, 0.201793, 0.131499, 0.413613
0.096698, 0.704371, 0.193802, 0.124972, 0.369589
0.072316, 0.721913, 0.189772, 0.122676, 0.373433
0.0869724, 0.737593, 0.187796, 0.116734, 0.372171
0.0705504, 0.77916, 0.187796, 0.113153, 0.331972
0.0769622, 0.763084, 0.187796, 0.110179, 0.346407
0.0644325, 0.814245, 0.178461, 0.113935, 0.326488
0.083609, 0.795683, 0.178461, 0.112008, 0.312423
0.0844664, 0.802017, 0.176941, 0.112711, 0.244507
0.0893603, 0.844557, 0.170368, 0.113388, 0.197016
0.0964994, 0.8228, 0.170368, 0.11065, 0.223551
0.0668837, 0.821039, 0.170368, 0.107529, 0.16694
0.0851007, 0.83892, 0.170368, 0.112573, 0.128715
0.079984, 0.797024, 0.171317, 0.112906, 0.13153
0.0570673, 0.852846, 0.166323, 0.108463, 0.0570921
0.0663996, 0.849565, 0.158492, 0.105648, -0.00132885
0.0765803, 0.841507, 0.159438, 0.104208, -0.0494537
0.0877682, 0.865121, 0.149524, 0.102669, -0.0877574
0.0850445, 0.845486, 0.149524, 0.0983198, -0.117883
0.0525456, 0.869346, 0.149524, 0.0987926, -0.170723
0.0697455, 0.855569, 0.14678, 0.0975547, -0.209431
0.0602674, 0.840178, 0.14678, 0.0999194, -0.18507
0.0694154, 0.825099, 0.14678, 0.102377, -0.209161
0.0838027, 0.857637, 0.14678, 0.106906, -0.217016
0.0765654, 0.85894, 0.14678, 0.107081, -0.208614
0.0935419, 0.888824, 0.14678, 0.10651, -0.255055
0.0813076, 0.861233, 0.14678, 0.107687, -0.295755
0.0697103, 0.849406, 0.14678, 0.111393, -0.323676
0.0799525, 0.838111, 0.14678, 0.111593, -0.347514
0.121025, 0.868229, 0.14678, 0.112798, -0.341797
0.0795292, 0.870751, 0.14678, 0.109648, -0.344754
0.102656, 0.852746, 0.14678, 0.110418, -0.375981
0.0813088, 0.837988, 0.14678, 0.109746, -0.377477
0.066145, 0.885584, 0.14678, 0.102821, -0.391402
0.0686391, 0.873345, 0.14678, 0.110092, -0.400415
0.0786996, 0.877472, 0.14678, 0.107181, -0.425207
0.0768603, 0.870903, 0.14678, 0.101808, -0.434412
0.0844539, 0.907745, 0.14678, 0.0993777, -0.41593
0.106624, 0.888806, 0.14678, 0.101198, -0.411063
0.0508082, 0.876348, 0.14678, 0.0967122, -0.46287
0.0567423, 0.903636, 0.14678, 0.0984795, -0.479089
0.040698, 0.881836, 0.14678, 0.104016, -0.514937
0.116388, 0.866526, 0.14678, 0.103366, -0.542347
0.0854188, 0.894339, 0.14678, 0.103324, -0.562565
