the last, the last 100 averaged mu
0.0876885,0.0939799
0.176626,0.184524
0.253827,0.291282
0.195025,0.253964
0.328951,0.323784
0.307259,0.356539
0.359728,0.377247
0.210298,0.286664
0.177027,0.227117
-0.0350088,0.025148
0.0635423,0.123154
0.000868664,0.0773286
-0.0306018,0.00210288
-0.101684,-0.00776021
0.0428009,0.071234
0.0337533,0.0457865
0.124784,0.157474
0.106665,0.153378
0.0704019,0.11209
0.106775,0.127905
0.00215063,0.00920578
-0.0295365,-0.015982
0.00348157,-0.0196387
0.0743658,0.0102128
0.0232524,-0.00326517
0.136281,0.0883924
0.0572251,0.0211568
0.162484,0.158575
0.0361808,0.0373736
0.14775,0.0790051
0.324805,0.275855
0.378071,0.285825
0.410256,0.371585
0.310329,0.316809
0.276763,0.262522
0.286409,0.278422
0.336157,0.327778
0.431335,0.401677
0.452038,0.42575
0.469301,0.437838
0.361045,0.366755
0.260604,0.282988
0.245233,0.281284
0.240422,0.273839
0.426712,0.42482
0.447991,0.478878
0.408783,0.426716
0.372343,0.410811
0.392404,0.449803
0.615691,0.650687
0.654651,0.652981
0.618409,0.620825
0.483136,0.454533
0.358115,0.385723
0.22641,0.265032
0.229077,0.239693
0.24394,0.262357
0.153215,0.17515
0.0439683,0.0755287
0.0694644,0.0970112
0.0576719,0.13379
0.0670108,0.144443
0.04173,0.0569623
-0.0373057,-0.0449206
0.0508009,0.0711661
0.0580296,0.0661099
0.0430519,0.0592248
-0.00609409,-0.0231445
-0.0184975,-0.0625025
-0.113936,-0.0759243
-0.109527,-0.0315358
-0.00884503,0.051136
0.0519374,0.0607693
0.148524,0.156393
0.123711,0.114151
0.330427,0.30903
0.252549,0.258959
0.283064,0.343352
0.273319,0.300413
0.247006,0.251663
0.223923,0.235925
0.131947,0.173589
0.0627942,0.10763
0.141931,0.14863
0.125407,0.130487
0.141669,0.17099
0.389214,0.380118
0.346481,0.359051
0.177339,0.225181
0.221913,0.25118
0.0671662,0.114036
0.0820203,0.0993527
-0.00725279,0.0437035
0.13415,0.16188
0.171152,0.166326
0.259845,0.24689
0.347428,0.335059
0.456983,0.416527
0.471849,0.387353
0.358781,0.300752
0.276675,0.236911
0.237572,0.190577
0.316657,0.24287
0.297131,0.223223
0.265323,0.223571
0.190376,0.197177
0.0999238,0.160548
0.119183,0.117675
0.0528338,0.0665175
-0.0295663,-0.0107346
0.0242598,0.0355303
0.167522,0.179774
0.0388847,0.0836289
-0.0331558,-0.0329337
-0.123149,-0.114066
-0.191328,-0.135973
-0.111194,-0.0325144
-0.184047,-0.111219
-0.0494165,0.0018069
-0.0693045,-0.0732361
-0.182996,-0.173418
-0.158542,-0.133485
-0.0399974,-0.0216181
-0.0993337,-0.0852138
-0.11931,-0.0720339
-0.0583458,-0.00306528
0.0529192,0.107891
0.141097,0.144599
0.321842,0.314033
0.376577,0.347958
0.405798,0.352765
0.248179,0.245438
0.260029,0.244976
0.10521,0.16945
0.189688,0.209863
0.219926,0.220891
0.234886,0.210194
0.210828,0.218829
0.210289,0.202155
0.157071,0.163475
0.214097,0.200733
0.143111,0.115502
0.0304726,0.0350174
-0.0752742,-0.0686174
0.148232,0.180397
0.229769,0.271965
0.266415,0.278563
0.176479,0.1686
-0.0177451,0.017083
-0.149892,-0.0824636
0.0234271,0.0557474
0.140513,0.181903
0.172028,0.216802
0.172397,0.220051
0.230546,0.286832
0.329182,0.364631
0.47562,0.495
0.422654,0.469242
0.345978,0.391618
0.367732,0.437476
0.339655,0.372733
0.310116,0.322296
0.353268,0.33614
0.263785,0.287156
0.216592,0.275286
0.210798,0.272492
0.35158,0.380514
0.306842,0.33785
0.180624,0.248035
0.293879,0.305139
0.292665,0.290054
0.0880782,0.0807636
0.295523,0.294141
0.316634,0.296955
0.380119,0.351159
0.214386,0.186605
0.163566,0.14218
0.107127,0.0706992
0.159811,0.131415
0.0486624,0.000744621
-0.00339805,-0.0100081
-0.115788,-0.120239
-0.135486,-0.124901
-0.134746,-0.162675
-0.214167,-0.227793
-0.230412,-0.236341
-0.297246,-0.2678
-0.219089,-0.226095
-0.338071,-0.318991
-0.33559,-0.323261
-0.481417,-0.472916
-0.309989,-0.343944
-0.414472,-0.464849
-0.396837,-0.398329
-0.216882,-0.242961
-0.21407,-0.22512
-0.304376,-0.310269
-0.404766,-0.402785
-0.370733,-0.394941
-0.165946,-0.203947
-0.192205,-0.221278
-0.0641203,-0.105848
-0.112802,-0.109551
-0.212635,-0.256898
-0.220267,-0.264122
-0.195183,-0.200469
-0.182957,-0.211338
-0.344632,-0.319091
-0.349847,-0.318948
-0.264515,-0.24061
-0.255582,-0.18818
-0.149573,-0.103243
-0.130962,-0.134787
-0.0651225,-0.0522
-0.0375843,-0.0563584
-0.172057,-0.147877
-0.158834,-0.1143
-0.0403729,-0.0146243
-0.111377,-0.0815062
-0.0572283,-0.0272461
-0.0103993,-0.00423361
0.0892181,0.102941
-0.000787071,0.0152352
-0.0798586,-0.0285756
-0.12985,-0.126151
-0.100822,-0.129472
-0.144944,-0.166828
-0.103056,-0.123499
-0.220158,-0.222675
-0.172313,-0.133011
-0.266464,-0.229325
-0.180816,-0.144983
-0.038409,-0.0647678
0.157855,0.0975774
0.0820965,0.0506093
0.0956927,0.0628766
0.0830216,0.0645539
-0.0269155,-0.0236469
0.0285016,-0.0118511
-0.0915147,-0.140814
-0.032893,-0.0527924
-0.0223854,-0.0292029
-0.0448895,-0.0394673
0.100386,0.0898292
0.244232,0.219152
0.198147,0.205023
0.130948,0.169857
0.0970043,0.108616
0.0698317,0.0621457
0.142448,0.147928
0.0652887,0.077454
0.113353,0.10655
0.134312,0.135692
0.0834845,0.0983023
0.333473,0.306433
0.107964,0.112417
0.164195,0.178644
0.0334564,0.0549439
-0.0231281,-0.0196187
-0.0122273,0.0334879
0.0481591,0.071637
0.0638535,0.102689
0.186071,0.211876
0.260922,0.262322
0.345457,0.314645
0.347902,0.324826
0.423702,0.41596
0.648936,0.594636
