the last, the last 100 averaged mu
0.0831386,0.0791636
0.199191,0.1742
0.255904,0.300565
0.172621,0.259004
0.344183,0.326816
0.387235,0.364505
0.419546,0.395872
0.304969,0.312764
0.222501,0.266281
0.0446851,0.0446829
0.09692,0.14145
0.0747001,0.0935322
-0.0144386,-0.0069204
-0.102297,-0.0239854
-0.0497203,0.0624571
-0.0226106,0.0285736
0.138752,0.145267
0.174116,0.155427
0.115621,0.11074
0.139347,0.13769
0.00463035,0.0108694
-0.0389691,-0.0124475
-0.0295671,-0.0116101
0.0489809,0.0142157
-0.0142548,-0.00348296
0.0444268,0.093821
0.0305908,0.0163342
0.149714,0.15393
0.0650688,0.0146911
0.0289875,0.034353
0.257414,0.238872
0.302526,0.250587
0.44876,0.349878
0.373792,0.300106
0.232521,0.239618
0.211878,0.250116
0.248293,0.299416
0.299983,0.384763
0.339203,0.415003
0.44845,0.44304
0.472724,0.369654
0.335864,0.265372
0.268195,0.251016
0.226531,0.236106
0.446592,0.39685
0.50049,0.458587
0.480578,0.402276
0.464355,0.384155
0.550687,0.427172
0.64206,0.651466
0.618404,0.65353
0.590763,0.636854
0.419378,0.47363
0.443135,0.41339
0.297805,0.293445
0.313695,0.267823
0.400001,0.286282
0.234237,0.177527
0.135909,0.061366
0.117895,0.086121
0.0958185,0.132344
0.0792861,0.147272
0.0619158,0.0614069
-0.0502144,-0.0366336
0.0497576,0.0870906
0.0341543,0.0823376
0.0661281,0.0741039
0.0826924,-0.0226402
-0.0343463,-0.0822318
-0.0877587,-0.105617
-0.0536518,-0.0664909
-0.0100984,0.0130415
0.0394177,0.0259753
0.168355,0.12151
0.13892,0.0701523
0.337195,0.27519
0.291981,0.230505
0.397965,0.344986
0.362234,0.316711
0.250735,0.273444
0.252215,0.248326
0.126024,0.176276
0.0353641,0.0913976
0.0529659,0.128119
0.026026,0.105979
0.15662,0.152133
0.388962,0.386643
0.415461,0.374045
0.281703,0.237145
0.300015,0.281338
0.157157,0.138037
0.182183,0.106714
0.0679104,0.0256418
0.133277,0.145727
0.101693,0.142511
0.205196,0.22731
0.2809,0.320695
0.366088,0.409142
0.241852,0.380368
0.133885,0.281079
0.0960861,0.209192
0.110099,0.157429
0.171004,0.216596
0.141778,0.199639
0.191933,0.207271
0.142319,0.192386
0.119766,0.162935
0.100672,0.121406
0.0129628,0.079047
-0.09344,-0.00328086
-0.0184082,0.0406636
0.167454,0.202741
0.04588,0.115679
-0.0986875,-0.0121269
-0.105209,-0.0990192
-0.158784,-0.118853
-0.0115997,-0.0066282
-0.0784165,-0.0939473
-0.0189325,0.0384381
-0.0481877,-0.0421514
-0.110095,-0.15419
-0.091046,-0.115386
0.0335494,-0.00321259
-0.0155919,-0.0829474
0.0426455,-0.0817945
0.065824,-0.0266255
0.170687,0.0783075
0.165529,0.111843
0.396131,0.296413
0.361736,0.331095
0.373809,0.337739
0.205395,0.226709
0.200208,0.226856
0.122886,0.144201
0.22205,0.183986
0.253724,0.209454
0.255373,0.197995
0.299157,0.212925
0.330649,0.201286
0.192739,0.159531
0.176842,0.196365
0.100012,0.0994693
0.0606124,0.00838252
-0.112388,-0.103855
0.116204,0.147107
