E_mu, beta, sig_y, sig_mu, rho
0.05, 0.5, 1, 1, -0.8
0.138755, -0.0118477, 1, 0.536644, 0.897729
0.164651, 0.118039, 0.803536, 0.375199, 0.82079
0.181468, 0.0748046, 0.547847, 0.3026, 0.698012
0.179168, 0.0812444, 0.40078, 0.258719, 0.58871
0.148633, 0.124103, 0.31454, 0.217533, 0.510914
0.125007, 0.222804, 0.255606, 0.194738, 0.462982
0.103841, 0.264738, 0.223265, 0.182867, 0.456331
0.110979, 0.364628, 0.203235, 0.167809, 0.441763
0.0825952, 0.491235, 0.203235, 0.159991, 0.470735
0.100721, 0.565274, 0.201229, 0.158795, 0.434882
0.0776634, 0.574991, 0.201229, 0.15522, 0.444492
0.069434, 0.666787, 0.201229, 0.150938, 0.418228
0.0381073, 0.687676, 0.198523, 0.140064, 0.406703
0.0541698, 0.696414, 0.186814, 0.13021, 0.369898
0.039914, 0.712744, 0.186814, 0.126295, 0.356297
0.0558198, 0.724532, 0.186814, 0.123898, 0.344933
0.0679196, 0.735672, 0.185212, 0.129287, 0.355856
0.0784957, 0.813777, 0.181451, 0.126903, 0.279439
0.02899, 0.778029, 0.176724, 0.131042, 0.263488
0.0750049, 0.762188, 0.176026, 0.128225, 0.233998
0.0864843, 0.799162, 0.174402, 0.120491, 0.231778
0.081888, 0.80246, 0.17244, 0.111424, 0.156648
0.0881257, 0.7933, 0.16888, 0.111637, 0.103584
0.114565, 0.864331, 0.165489, 0.105194, 0.0750452
0.0736209, 0.836654, 0.164454, 0.102996, 0.0174155
0.0850328, 0.855384, 0.159846, 0.107724, 0.0145517
0.111044, 0.829076, 0.16133, 0.107128, 0.00940479
0.103824, 0.832762, 0.150957, 0.107456, -0.0302972
0.0823767, 0.848713, 0.150058, 0.107762, -0.0787588
0.134264, 0.86136, 0.148615, 0.110056, -0.123775
0.0856519, 0.832464, 0.146683, 0.109012, -0.166424
0.121729, 0.799699, 0.146696, 0.109399, -0.21792
0.0764671, 0.812939, 0.142584, 0.115837, -0.252813
0.0934506, 0.836375, 0.142584, 0.117054, -0.29434
0.0750596, 0.823334, 0.142584, 0.113372, -0.290584
0.106349, 0.836331, 0.14203, 0.116053, -0.321639
0.0605012, 0.819905, 0.14203, 0.113771, -0.334019
0.0496912, 0.868329, 0.14203, 0.114536, -0.355754
0.0577879, 0.855709, 0.14203, 0.112744, -0.378959
0.0717054, 0.83773, 0.14203, 0.112247, -0.401932
0.0840647, 0.86578, 0.14203, 0.114266, -0.399301
0.0949751, 0.853383, 0.14203, 0.111213, -0.392647
0.0722353, 0.871467, 0.14203, 0.108269, -0.432432
0.0973595, 0.84147, 0.14203, 0.113066, -0.429447
0.102585, 0.839315, 0.14203, 0.114828, -0.484089
0.0617716, 0.841794, 0.14203, 0.121032, -0.468817
