E_mu, beta, sig_y, sig_mu, rho
0.05, 0.5, 1, 1, -0.8
0.0476946, 0.0759624, 1, 0.565454, 0.928146
0.0310727, 0.139748, 0.856243, 0.405778, 0.875065
0.0300124, 0.165494, 0.574526, 0.308601, 0.784683
0.0383166, 0.213722, 0.426838, 0.264725, 0.686921
0.0537631, 0.256987, 0.341208, 0.225271, 0.630394
0.0741127, 0.272336, 0.297602, 0.211703, 0.592266
0.0740364, 0.346707, 0.271214, 0.190969, 0.560074
0.0824774, 0.438235, 0.237503, 0.182881, 0.540437
0.0920152, 0.487549, 0.226836, 0.173138, 0.519181
0.0811175, 0.573208, 0.217729, 0.165034, 0.506275
0.0746405, 0.605819, 0.212673, 0.159258, 0.497492
0.09123, 0.648628, 0.209805, 0.147402, 0.45871
0.0831763, 0.683154, 0.210121, 0.136155, 0.415545
0.080603, 0.667776, 0.208825, 0.128531, 0.383912
0.0639341, 0.666864, 0.192759, 0.125042, 0.37728
0.0801917, 0.672332, 0.192759, 0.122233, 0.372775
0.0663546, 0.681332, 0.18455, 0.121347, 0.367484
0.101517, 0.754282, 0.18455, 0.121607, 0.342358
0.0752074, 0.768871, 0.18455, 0.113774, 0.324004
0.0854222, 0.790536, 0.18455, 0.111401, 0.30355
0.0928002, 0.799691, 0.18455, 0.109549, 0.276645
0.0968987, 0.848164, 0.18455, 0.104549, 0.24449
0.123519, 0.826591, 0.178658, 0.104917, 0.222346
0.0634609, 0.856611, 0.173496, 0.106564, 0.211161
0.0734743, 0.819409, 0.173496, 0.104838, 0.196962
0.0850902, 0.801863, 0.167611, 0.100722, 0.138326
0.0854931, 0.861872, 0.166304, 0.100055, 0.146936
0.118247, 0.871783, 0.166304, 0.0990312, 0.101017
0.119258, 0.850689, 0.166304, 0.105854, 0.0753698
0.0932009, 0.846925, 0.166241, 0.102379, 0.0568747
0.0713727, 0.879038, 0.157202, 0.104345, 0.0132771
0.060964, 0.855609, 0.154739, 0.102343, -0.0175789
0.0750889, 0.838597, 0.153031, 0.0997094, -0.0638353
0.0713839, 0.882608, 0.151142, 0.0964238, -0.151032
0.053308, 0.886077, 0.151142, 0.0976527, -0.157911
0.0826316, 0.874656, 0.148793, 0.0974199, -0.170736
0.0578495, 0.881598, 0.148793, 0.0984513, -0.2454
0.0684577, 0.89109, 0.148793, 0.0994386, -0.290455
0.0538801, 0.870208, 0.148793, 0.101306, -0.296014
0.0856128, 0.872677, 0.148793, 0.099148, -0.35577
0.0694548, 0.862398, 0.148793, 0.0966797, -0.416933
0.0861661, 0.895843, 0.148793, 0.099411, -0.389781
0.0306024, 0.870344, 0.148793, 0.099451, -0.429215
0.0663279, 0.866876, 0.148793, 0.102377, -0.450855
0.0555927, 0.890336, 0.148793, 0.103415, -0.44702
0.0978258, 0.890082, 0.148793, 0.100795, -0.471775
0.115681, 0.876433, 0.148793, 0.097051, -0.47051
0.0828528, 0.871066, 0.148793, 0.101619, -0.460704
0.0546775, 0.885812, 0.148793, 0.100221, -0.471671
0.0870748, 0.895403, 0.148793, 0.100907, -0.483696
0.123627, 0.888493, 0.148793, 0.102029, -0.475823
0.0715603, 0.887048, 0.148793, 0.103438, -0.44351
0.118052, 0.9001, 0.148793, 0.103092, -0.472774
0.103229, 0.929765, 0.148793, 0.105192, -0.487358
0.0771613, 0.8684, 0.148793, 0.101753, -0.479185
0.0852262, 0.87566, 0.148793, 0.105546, -0.521777
0.0600692, 0.889792, 0.148793, 0.102835, -0.536382
0.0517331, 0.871797, 0.148793, 0.102928, -0.52933
0.0819504, 0.881948, 0.148793, 0.102179, -0.539457
0.0862612, 0.872224, 0.148793, 0.100604, -0.548764
0.0961016, 0.897291, 0.148793, 0.104061, -0.522257
0.103065, 0.867224, 0.148793, 0.103432, -0.528141
0.0689437, 0.877324, 0.148793, 0.103774, -0.525234
0.0451237, 0.895531, 0.148793, 0.105259, -0.502165
0.1109, 0.881629, 0.148793, 0.106141, -0.462587
0.100836, 0.874072, 0.148793, 0.101247, -0.496587
0.0946759, 0.872402, 0.148793, 0.104071, -0.526378
0.0844336, 0.870063, 0.148793, 0.105367, -0.537192
0.0453459, 0.900943, 0.148793, 0.105396, -0.530761
0.114347, 0.903174, 0.148793, 0.0997585, -0.563796
0.0892268, 0.88732, 0.148793, 0.0977822, -0.550077
0.124065, 0.892989, 0.148793, 0.0977658, -0.567882
0.0826954, 0.887424, 0.148793, 0.0974907, -0.556628
0.0706594, 0.887757, 0.148793, 0.0978953, -0.586758
0.0841997, 0.878132, 0.148793, 0.098552, -0.613418
0.0721396, 0.887276, 0.148793, 0.100548, -0.630309
0.105927, 0.88502, 0.148793, 0.0992452, -0.623713
0.0814436, 0.873373, 0.148793, 0.100358, -0.636945
0.0825086, 0.889169, 0.148793, 0.0980428, -0.63476
0.0558162, 0.909316, 0.148793, 0.0989461, -0.642448
0.0487463, 0.911238, 0.148793, 0.0971124, -0.613062
0.0852686, 0.906604, 0.148793, 0.0928276, -0.63275
0.0863042, 0.889897, 0.148793, 0.0915321, -0.637584
0.085074, 0.925261, 0.148793, 0.0894801, -0.640495
0.104942, 0.904401, 0.148793, 0.0909633, -0.647226
0.114656, 0.884175, 0.148793, 0.0907874, -0.65451
0.108175, 0.901911, 0.148793, 0.0896527, -0.602249
0.0988581, 0.898621, 0.148793, 0.0918352, -0.587045
0.1375, 0.913309, 0.148793, 0.0944389, -0.596268
0.117856, 0.90331, 0.148793, 0.0927988, -0.609671
0.084555, 0.891174, 0.148793, 0.0949031, -0.619507
0.0906976, 0.885719, 0.148793, 0.0952515, -0.608622
0.0412358, 0.889745, 0.148793, 0.0948719, -0.615391
0.120857, 0.883686, 0.148793, 0.0950246, -0.641976
0.0945364, 0.889382, 0.148793, 0.0943459, -0.651367
0.0658849, 0.894134, 0.148793, 0.0931748, -0.675035
0.075583, 0.909039, 0.148793, 0.0925122, -0.695344
0.0490569, 0.896654, 0.148793, 0.0918117, -0.706812
0.0771363, 0.894171, 0.148793, 0.0927191, -0.713427
0.0889607, 0.913999, 0.148793, 0.0893803, -0.725447
0.0783616, 0.901539, 0.148793, 0.088762, -0.72241
0.0500557, 0.897782, 0.148793, 0.0925771, -0.71933
0.0541779, 0.900149, 0.148793, 0.0928467, -0.731645
0.0763552, 0.914948, 0.148793, 0.0918135, -0.742952
0.0820104, 0.897495, 0.148793, 0.089415, -0.756044
0.0864433, 0.894432, 0.148793, 0.0904372, -0.745563
0.093727, 0.900426, 0.148793, 0.0916212, -0.767828
0.0881797, 0.892483, 0.148793, 0.0916825, -0.771576
0.0896796, 0.895887, 0.148793, 0.0940828, -0.752771
0.0860426, 0.895381, 0.148793, 0.0977634, -0.767723
0.114715, 0.913422, 0.148793, 0.0962303, -0.770928
0.0960014, 0.909071, 0.148793, 0.0929635, -0.749609
0.130316, 0.900968, 0.148793, 0.0964062, -0.730454
0.0639122, 0.904722, 0.148793, 0.0989466, -0.726069
0.0617634, 0.908451, 0.148793, 0.0971379, -0.715242
0.0978406, 0.884799, 0.148793, 0.0963534, -0.721407
0.0526948, 0.904119, 0.148793, 0.0985744, -0.724204
0.0350531, 0.894327, 0.148793, 0.0984054, -0.716403
0.102692, 0.892155, 0.148793, 0.0991214, -0.686532
0.1009, 0.873995, 0.148793, 0.098633, -0.682312
0.0746661, 0.900876, 0.148793, 0.0975829, -0.672866
0.0589878, 0.889172, 0.148793, 0.0937508, -0.658801
0.0563751, 0.891418, 0.148793, 0.0967196, -0.651407
0.0838235, 0.89686, 0.148793, 0.0970543, -0.665331
0.0750558, 0.907069, 0.148793, 0.0931613, -0.665379
0.122999, 0.900434, 0.148793, 0.0917308, -0.650341
0.0740807, 0.908116, 0.148793, 0.0935059, -0.664101
0.0707815, 0.910475, 0.148793, 0.0916316, -0.655236
0.0627895, 0.903805, 0.148793, 0.0909816, -0.654748
0.0515473, 0.914772, 0.148793, 0.0889553, -0.664925
0.0759602, 0.916594, 0.148793, 0.0868579, -0.678419
0.0923951, 0.941576, 0.148793, 0.0838509, -0.665673
0.0771874, 0.932211, 0.148793, 0.0843219, -0.671464
0.0598651, 0.914763, 0.148793, 0.0818072, -0.676915
0.070106, 0.925871, 0.148793, 0.0865477, -0.659375
0.0555673, 0.889485, 0.148793, 0.0896541, -0.636587
0.0476008, 0.892354, 0.148793, 0.0902658, -0.634448
0.0498025, 0.886448, 0.148793, 0.093891, -0.645335
0.0749446, 0.908929, 0.148793, 0.0964919, -0.654977
0.0613141, 0.8891, 0.148793, 0.0958787, -0.66326
0.0878236, 0.86974, 0.148793, 0.0967754, -0.658931
0.0595953, 0.874507, 0.148793, 0.103783, -0.67051
0.100745, 0.884491, 0.148793, 0.0983594, -0.66738
0.0894743, 0.884782, 0.148793, 0.0958317, -0.666245
0.0948131, 0.890682, 0.148793, 0.0933607, -0.684657
0.0656466, 0.882418, 0.148793, 0.0951556, -0.679267
0.0921006, 0.897128, 0.148793, 0.0932556, -0.700168
0.095653, 0.882022, 0.148793, 0.0958831, -0.69898
0.045335, 0.890126, 0.148793, 0.093891, -0.720693
0.0839378, 0.88915, 0.148793, 0.0956953, -0.7155
