E_mu, beta, sig_y, sig_mu, rho
0.0785448, 0.85224, 0.134868, 0.112902, -0.768728
0.0742977, 0.884648, 0.134868, 0.113344, -0.761709
0.0911449, 0.8847, 0.134868, 0.111021, -0.749335
0.106176, 0.893034, 0.134868, 0.109652, -0.75811
0.0803321, 0.881507, 0.134868, 0.109715, -0.770821
0.098897, 0.875083, 0.134868, 0.109431, -0.752513
0.117562, 0.880398, 0.134868, 0.108118, -0.758759
0.132326, 0.863913, 0.134868, 0.107336, -0.763246
0.0858238, 0.876499, 0.134868, 0.109956, -0.73486
0.109649, 0.84809, 0.134868, 0.109908, -0.750097
0.104263, 0.853009, 0.134868, 0.112739, -0.763059
0.0900146, 0.866728, 0.134868, 0.112527, -0.760646
0.121537, 0.868679, 0.134868, 0.109025, -0.736868
0.0851981, 0.88082, 0.134868, 0.111323, -0.762041
0.0786568, 0.870274, 0.134868, 0.115674, -0.732755
0.0905456, 0.879088, 0.134868, 0.114967, -0.732472
0.137274, 0.898334, 0.134868, 0.115136, -0.727773
0.0981169, 0.893957, 0.134868, 0.111862, -0.725637
0.0818305, 0.896503, 0.134868, 0.11191, -0.725701
0.103206, 0.867174, 0.134868, 0.107955, -0.697394
0.0939293, 0.863804, 0.134868, 0.107332, -0.697273
0.115298, 0.867768, 0.134868, 0.111072, -0.686736
0.0871153, 0.875986, 0.134868, 0.109977, -0.667441
0.0816728, 0.870168, 0.134868, 0.108812, -0.664525
0.130283, 0.873565, 0.134868, 0.108382, -0.656324
0.112603, 0.858201, 0.134868, 0.112231, -0.643143
0.0775685, 0.86419, 0.134868, 0.109147, -0.667326
0.111817, 0.869126, 0.134868, 0.112073, -0.677065
0.0988071, 0.868477, 0.134868, 0.11507, -0.702969
0.13237, 0.884278, 0.134868, 0.115026, -0.703126
0.134892, 0.864542, 0.134868, 0.114921, -0.698259
0.11236, 0.856365, 0.134868, 0.114226, -0.698612
0.089195, 0.854511, 0.134868, 0.113991, -0.687233
0.101261, 0.858556, 0.134868, 0.118068, -0.695242
0.0777029, 0.863959, 0.134868, 0.120155, -0.662256
0.0591826, 0.841982, 0.134868, 0.117315, -0.66732
0.100084, 0.866731, 0.134868, 0.116306, -0.65204
0.0673052, 0.865725, 0.134868, 0.114108, -0.642965
0.095794, 0.881046, 0.134868, 0.111588, -0.651389
0.0369232, 0.871902, 0.134868, 0.111181, -0.649484
0.0723079, 0.868493, 0.134868, 0.113632, -0.663192
0.0437834, 0.859929, 0.134868, 0.114806, -0.682924
0.0654966, 0.83349, 0.134868, 0.114764, -0.677912
0.0643479, 0.859084, 0.134868, 0.116241, -0.679647
0.0803834, 0.854462, 0.134868, 0.112493, -0.707888
0.0616778, 0.855275, 0.134868, 0.11864, -0.694042
0.0909413, 0.863021, 0.134868, 0.117571, -0.68787
0.0667542, 0.860982, 0.134868, 0.113079, -0.713873
0.093661, 0.870574, 0.134868, 0.111575, -0.658707
0.0640292, 0.896067, 0.134868, 0.111078, -0.672774
0.0623518, 0.868522, 0.134868, 0.109772, -0.68345
0.0957595, 0.865534, 0.134868, 0.110794, -0.68315
0.0803367, 0.876344, 0.134868, 0.111815, -0.666422
0.114702, 0.867692, 0.134868, 0.112777, -0.65145
0.110933, 0.87574, 0.134868, 0.111228, -0.654747
0.0941001, 0.877542, 0.134868, 0.108117, -0.644611
0.0691086, 0.8749, 0.134868, 0.104974, -0.661391
0.0791249, 0.889918, 0.134868, 0.107455, -0.674875
0.07069, 0.879857, 0.134868, 0.106265, -0.682398
0.100867, 0.872246, 0.134868, 0.104164, -0.682241
0.0946194, 0.89242, 0.134868, 0.102799, -0.669345
0.0683042, 0.879341, 0.134868, 0.105093, -0.680618
0.0808741, 0.891006, 0.134868, 0.104643, -0.676429
0.0695423, 0.879563, 0.134868, 0.103786, -0.687848
0.0612195, 0.859986, 0.134868, 0.10758, -0.659101
0.096956, 0.861844, 0.134868, 0.105841, -0.676855
0.111702, 0.876044, 0.134868, 0.105993, -0.686221
0.0696548, 0.873922, 0.134868, 0.103957, -0.69565
0.120529, 0.87745, 0.134868, 0.106224, -0.677802
0.0750089, 0.865461, 0.134868, 0.104548, -0.681241
0.068064, 0.88359, 0.134868, 0.106871, -0.69138
0.0906967, 0.885385, 0.134868, 0.109112, -0.687785
0.104401, 0.887445, 0.134868, 0.105916, -0.680012
0.0805059, 0.872007, 0.134868, 0.103535, -0.697119
0.0703501, 0.894161, 0.134868, 0.105238, -0.697562
0.124499, 0.891282, 0.134868, 0.106523, -0.721795
0.093263, 0.897644, 0.134868, 0.107964, -0.723512
0.0948009, 0.864719, 0.134868, 0.115646, -0.714413
0.0818021, 0.870718, 0.134868, 0.111577, -0.726694
0.148154, 0.878488, 0.134868, 0.111012, -0.741274
0.124342, 0.882134, 0.134868, 0.108766, -0.742128
0.122918, 0.875861, 0.134868, 0.107708, -0.738386
0.100393, 0.857639, 0.134868, 0.110898, -0.727857
0.142233, 0.867175, 0.134868, 0.109084, -0.713793
0.136569, 0.857234, 0.134868, 0.108611, -0.699291
0.0823402, 0.872048, 0.134868, 0.1103, -0.696058
0.112696, 0.851195, 0.134868, 0.111241, -0.688802
0.0723602, 0.877008, 0.134868, 0.110735, -0.684805
0.0940239, 0.843753, 0.134868, 0.108869, -0.697931
0.101101, 0.864062, 0.134868, 0.110791, -0.699581
0.0639823, 0.881944, 0.134868, 0.110411, -0.695028
0.101289, 0.881813, 0.134868, 0.110327, -0.717389
0.0697405, 0.890906, 0.134868, 0.10907, -0.729462
0.0394394, 0.868665, 0.134868, 0.107935, -0.72624
0.0676866, 0.861007, 0.134868, 0.111415, -0.727362
0.0988873, 0.837976, 0.134868, 0.11216, -0.715474
0.0796549, 0.860376, 0.134868, 0.113159, -0.741543
0.0796796, 0.849974, 0.134868, 0.109708, -0.739554
0.0946628, 0.84766, 0.134868, 0.113877, -0.738127
0.102229, 0.871168, 0.134868, 0.113576, -0.741471
0.091527, 0.846219, 0.134868, 0.112528, -0.752558
0.0863328, 0.85667, 0.134868, 0.115644, -0.747073
0.102757, 0.868973, 0.134868, 0.111164, -0.768759
0.0861749, 0.856213, 0.134868, 0.110298, -0.789009
0.0720002, 0.876952, 0.134868, 0.108844, -0.774438
0.10061, 0.877454, 0.134868, 0.105054, -0.769729
0.0779992, 0.879402, 0.134868, 0.101946, -0.79874
0.0893753, 0.884706, 0.134868, 0.101611, -0.78903
0.0794415, 0.880458, 0.134868, 0.100958, -0.789866
0.105011, 0.8838, 0.134868, 0.100677, -0.800514
0.124154, 0.874821, 0.134868, 0.102365, -0.773771
0.115132, 0.888341, 0.134868, 0.104974, -0.79106
0.135832, 0.883085, 0.134868, 0.103945, -0.808872
0.110875, 0.873212, 0.134868, 0.105785, -0.806659
0.12945, 0.876323, 0.134868, 0.106, -0.806269
0.129814, 0.869725, 0.134868, 0.106986, -0.805476
0.147789, 0.871286, 0.134868, 0.108323, -0.818944
0.115709, 0.86563, 0.134868, 0.109151, -0.818735
0.127553, 0.864323, 0.134868, 0.113068, -0.799746
0.126955, 0.870437, 0.134868, 0.111178, -0.821739
0.135143, 0.889148, 0.134868, 0.113392, -0.806785
0.118473, 0.866646, 0.134868, 0.114489, -0.817332
0.122614, 0.878728, 0.134868, 0.112931, -0.81216
0.114781, 0.863739, 0.134868, 0.110978, -0.793055
0.107496, 0.867725, 0.134868, 0.110665, -0.80594
0.120507, 0.866194, 0.134868, 0.114369, -0.822824
0.0970975, 0.880095, 0.134868, 0.110898, -0.811101
0.0635674, 0.886406, 0.134868, 0.110877, -0.782085
0.101159, 0.869647, 0.134868, 0.112348, -0.778131
0.0938956, 0.894156, 0.134868, 0.109482, -0.757348
0.103327, 0.876132, 0.134868, 0.107836, -0.756493
0.0834433, 0.858677, 0.134868, 0.111306, -0.748926
0.0568731, 0.892203, 0.134868, 0.107487, -0.765462
0.0857252, 0.863903, 0.134868, 0.107308, -0.768032
0.071156, 0.848637, 0.134868, 0.107535, -0.762782
0.0916047, 0.878362, 0.134868, 0.107391, -0.777603
0.0678134, 0.865398, 0.134868, 0.107295, -0.783717
0.0836879, 0.867737, 0.134868, 0.104026, -0.775784
0.0790252, 0.863738, 0.134868, 0.104258, -0.784259
0.0753102, 0.883379, 0.134868, 0.108277, -0.777605
0.0935409, 0.884728, 0.134868, 0.104663, -0.774103
0.0931137, 0.881176, 0.134868, 0.10755, -0.762254
0.0825577, 0.87139, 0.134868, 0.107693, -0.758363
0.076488, 0.893656, 0.134868, 0.106384, -0.763367
0.098188, 0.887239, 0.134868, 0.106757, -0.745135
0.102008, 0.88777, 0.134868, 0.105429, -0.750393
0.118592, 0.874177, 0.134868, 0.107383, -0.742791
0.105194, 0.85566, 0.134868, 0.106302, -0.763107
0.0984118, 0.85842, 0.134868, 0.110229, -0.769949
0.0573158, 0.874017, 0.134868, 0.113067, -0.751119
0.0570801, 0.863982, 0.134868, 0.113549, -0.736605
0.0545527, 0.877897, 0.134868, 0.110437, -0.733161
0.0906619, 0.87756, 0.134868, 0.111561, -0.735212
0.0672456, 0.883185, 0.134868, 0.111241, -0.734915
0.047568, 0.892412, 0.134868, 0.110702, -0.729373
0.115205, 0.879857, 0.134868, 0.112478, -0.701478
0.117011, 0.878135, 0.134868, 0.110247, -0.69066
0.0915448, 0.882703, 0.134868, 0.112717, -0.692311
0.0872064, 0.866711, 0.134868, 0.110979, -0.691777
0.0745421, 0.89061, 0.134868, 0.11225, -0.686279
0.0606052, 0.872851, 0.134868, 0.11033, -0.680535
0.0827499, 0.854852, 0.134868, 0.108622, -0.660895
0.0703724, 0.875575, 0.134868, 0.107242, -0.636379
0.0335465, 0.88814, 0.134868, 0.109399, -0.614904
0.110628, 0.886181, 0.134868, 0.111354, -0.619335
0.0684557, 0.872274, 0.134868, 0.112206, -0.598644
0.0723742, 0.853072, 0.134868, 0.111591, -0.574112
0.0977099, 0.863321, 0.134868, 0.111484, -0.598094
0.0723451, 0.870018, 0.134868, 0.111559, -0.600435
0.0747831, 0.876945, 0.134868, 0.113097, -0.595035
0.0114735, 0.885354, 0.134868, 0.112783, -0.58944
0.0706749, 0.884814, 0.134868, 0.112981, -0.615508
0.0414833, 0.892491, 0.134868, 0.108759, -0.631345
0.0527225, 0.886762, 0.134868, 0.109853, -0.612915
0.0821237, 0.883561, 0.134868, 0.110269, -0.596212
0.0709927, 0.891126, 0.134868, 0.110288, -0.584715
0.0849994, 0.883383, 0.134868, 0.106449, -0.589345
0.0651324, 0.872603, 0.134868, 0.10568, -0.573556
0.0682648, 0.870171, 0.134868, 0.107903, -0.609513
0.0633745, 0.891206, 0.134868, 0.108289, -0.630538
0.0741235, 0.881864, 0.134868, 0.107719, -0.653413
0.0447877, 0.864186, 0.134868, 0.110828, -0.646404
0.102587, 0.879923, 0.134868, 0.110344, -0.648928
0.0226859, 0.873851, 0.134868, 0.111049, -0.665965
0.077909, 0.864318, 0.134868, 0.1088, -0.697915
0.074805, 0.884689, 0.134868, 0.109872, -0.699017
0.0803265, 0.869938, 0.134868, 0.108326, -0.693566
0.103491, 0.858273, 0.134868, 0.108623, -0.690666
0.0560698, 0.860925, 0.134868, 0.107847, -0.698913
0.102437, 0.876717, 0.134868, 0.108211, -0.724978
0.0824827, 0.887295, 0.134868, 0.10949, -0.734873
0.111299, 0.902605, 0.134868, 0.107346, -0.71801
0.0642952, 0.886509, 0.134868, 0.106556, -0.730802
0.0858039, 0.85171, 0.134868, 0.105057, -0.735741
0.0278413, 0.87257, 0.134868, 0.106019, -0.748008
0.0206609, 0.880358, 0.134868, 0.105505, -0.776587
0.0287212, 0.868761, 0.134868, 0.106659, -0.767606
0.0742487, 0.881537, 0.134868, 0.102262, -0.797236
0.0387835, 0.87761, 0.134868, 0.101453, -0.806303
0.0789864, 0.866729, 0.134868, 0.104874, -0.781303
0.0620903, 0.880897, 0.134868, 0.102921, -0.786879
0.0635303, 0.882882, 0.134868, 0.103281, -0.807564
0.0566418, 0.891168, 0.134868, 0.10233, -0.809223
0.118381, 0.88234, 0.134868, 0.102247, -0.801658
0.0735243, 0.880609, 0.134868, 0.104166, -0.804216
0.0960656, 0.888444, 0.134868, 0.104525, -0.807467
0.0868549, 0.897418, 0.134868, 0.103019, -0.786881
0.0970413, 0.915601, 0.134868, 0.10142, -0.783689
0.0566113, 0.890262, 0.134868, 0.102629, -0.795845
0.0599955, 0.880528, 0.134868, 0.10463, -0.793383
0.0577674, 0.901287, 0.134868, 0.101796, -0.808654
0.134922, 0.90404, 0.134868, 0.104016, -0.818803
0.100952, 0.900074, 0.134868, 0.104687, -0.828649
0.0826379, 0.900653, 0.134868, 0.101485, -0.8325
0.0868343, 0.902373, 0.134868, 0.103147, -0.836073
0.0931245, 0.897741, 0.134868, 0.101366, -0.823723
0.0984473, 0.894845, 0.134868, 0.102, -0.837049
0.113934, 0.894348, 0.134868, 0.103978, -0.849818
0.127449, 0.902976, 0.134868, 0.104766, -0.848502
0.0938246, 0.88902, 0.134868, 0.105683, -0.859906
0.0575951, 0.888535, 0.134868, 0.105623, -0.870105
0.0566326, 0.902416, 0.134868, 0.103396, -0.869931
0.0629016, 0.89727, 0.134868, 0.102051, -0.867937
0.0602789, 0.905967, 0.134868, 0.101439, -0.884088
0.0911398, 0.904602, 0.134868, 0.104135, -0.873598
0.0840757, 0.886437, 0.134868, 0.102464, -0.874223
0.0722845, 0.89785, 0.134868, 0.102636, -0.866822
0.0815188, 0.90003, 0.134868, 0.101451, -0.864865
0.0993999, 0.902329, 0.134868, 0.101438, -0.87107
0.0563198, 0.879865, 0.134868, 0.103487, -0.872964
0.0840545, 0.88712, 0.134868, 0.105893, -0.867086
0.109627, 0.896421, 0.134868, 0.105074, -0.855894
0.0995758, 0.894773, 0.134868, 0.102102, -0.86374
0.067403, 0.881471, 0.134868, 0.10176, -0.854997
0.0887795, 0.893185, 0.134868, 0.102649, -0.858091
0.100457, 0.895921, 0.134868, 0.10137, -0.8528
0.07579, 0.88391, 0.134868, 0.100268, -0.867663
0.0819722, 0.886031, 0.134868, 0.102517, -0.87223
0.077372, 0.882867, 0.134868, 0.104377, -0.864221
0.0752603, 0.8901, 0.134868, 0.102245, -0.845526
0.0794182, 0.87387, 0.134868, 0.102271, -0.843944
0.0677405, 0.889474, 0.134868, 0.102111, -0.836443
0.0918546, 0.892094, 0.134868, 0.103585, -0.848863
0.0812391, 0.87798, 0.134868, 0.102983, -0.851264
0.0779283, 0.887489, 0.134868, 0.101219, -0.846952
0.0757991, 0.883767, 0.134868, 0.101798, -0.848223
0.0941538, 0.862998, 0.134868, 0.104822, -0.849221
0.0899553, 0.862847, 0.134868, 0.103619, -0.844349
0.108605, 0.885979, 0.134868, 0.10215, -0.839309
0.110599, 0.880628, 0.134868, 0.103043, -0.834243
0.108384, 0.861445, 0.134868, 0.101372, -0.836023
0.100304, 0.874857, 0.134868, 0.101113, -0.829377
0.0977755, 0.885078, 0.134868, 0.101032, -0.842105
0.127794, 0.900705, 0.134868, 0.102638, -0.829198
0.0898817, 0.880691, 0.134868, 0.101959, -0.81093
0.0820236, 0.878206, 0.134868, 0.10063, -0.810325
0.0910673, 0.874801, 0.134868, 0.0996956, -0.802915
0.0672561, 0.889266, 0.134868, 0.102671, -0.804426
0.0658881, 0.87934, 0.134868, 0.103341, -0.801453
0.0785117, 0.87554, 0.134868, 0.100992, -0.789773
0.0525985, 0.884011, 0.134868, 0.100109, -0.797236
0.0441637, 0.887459, 0.134868, 0.103432, -0.789051
0.0826498, 0.868057, 0.134868, 0.105489, -0.785418
0.101561, 0.87799, 0.134868, 0.106927, -0.806465
0.0683195, 0.875629, 0.134868, 0.107634, -0.8006
0.0806521, 0.878932, 0.134868, 0.106409, -0.768075
0.0652431, 0.874442, 0.134868, 0.10571, -0.750402
0.0664687, 0.885551, 0.134868, 0.102606, -0.757285
0.107334, 0.889605, 0.134868, 0.101633, -0.759235
0.06492, 0.905625, 0.134868, 0.100426, -0.774272
0.105152, 0.901396, 0.134868, 0.100226, -0.767799
0.11132, 0.900729, 0.134868, 0.10314, -0.791879
0.101878, 0.882686, 0.134868, 0.101271, -0.794129
0.113509, 0.91264, 0.134868, 0.100382, -0.800411
0.0990501, 0.914223, 0.134868, 0.0990564, -0.812927
0.0828418, 0.894435, 0.134868, 0.100435, -0.836273
0.100078, 0.907974, 0.134868, 0.102057, -0.839621
0.0694279, 0.905906, 0.134868, 0.101132, -0.839394
