E_mu, beta, sig_y, sig_mu, rho
0.05, 0.5, 1, 1, -0.8
0.089945, 0.0292995, 1, 0.547576, 0.916714
0.0986009, 0.126695, 0.823482, 0.399271, 0.859038
0.101936, 0.190343, 0.54961, 0.314248, 0.77896
0.0987739, 0.220207, 0.41607, 0.266691, 0.707657
0.105882, 0.308737, 0.335527, 0.2261, 0.670402
0.0928807, 0.329781, 0.288662, 0.198528, 0.659355
0.0952083, 0.344262, 0.268137, 0.187167, 0.630872
0.0907094, 0.311962, 0.268137, 0.182142, 0.611533
0.0983593, 0.368243, 0.260749, 0.168545, 0.609711
0.114493, 0.409372, 0.253245, 0.165407, 0.602842
0.0983992, 0.482057, 0.237012, 0.155577, 0.568283
0.10826, 0.437784, 0.237012, 0.148578, 0.547499
0.110683, 0.533275, 0.227333, 0.146569, 0.557679
0.128839, 0.565905, 0.227333, 0.145589, 0.519122
0.10787, 0.550011, 0.218457, 0.137457, 0.453647
0.0876345, 0.530228, 0.214347, 0.134588, 0.485341
0.0933408, 0.60804, 0.212053, 0.13554, 0.470509
0.105159, 0.666331, 0.205158, 0.126278, 0.451891
0.0895336, 0.707083, 0.205158, 0.128221, 0.447453
0.0761296, 0.746731, 0.200834, 0.127069, 0.445674
0.0956556, 0.764379, 0.200834, 0.127793, 0.393091
0.0614873, 0.777934, 0.20092, 0.118, 0.381593
0.0583521, 0.797969, 0.196077, 0.108448, 0.387482
0.073583, 0.815781, 0.196077, 0.111597, 0.359925
0.0579741, 0.799725, 0.185715, 0.109282, 0.306149
0.0619339, 0.803539, 0.175261, 0.107081, 0.255888
0.0684958, 0.833177, 0.175261, 0.105538, 0.259855
0.0888234, 0.843735, 0.175261, 0.104382, 0.251711
0.0853849, 0.84047, 0.175493, 0.103349, 0.196781
0.0214318, 0.868262, 0.165643, 0.102061, 0.112051
0.0967617, 0.857553, 0.160281, 0.103239, 0.0910443
0.0898387, 0.841808, 0.162437, 0.10254, 0.0470245
0.114108, 0.88301, 0.166021, 0.100221, 0.0630154
0.0201463, 0.856942, 0.164049, 0.0954296, 0.00446258
0.0735754, 0.868451, 0.159525, 0.0954797, -0.034288
0.0848258, 0.896149, 0.159529, 0.0913881, -0.105137
0.123756, 0.91203, 0.160469, 0.0950018, -0.180959
0.103972, 0.902326, 0.160469, 0.09571, -0.215893
0.0774805, 0.88947, 0.160469, 0.0938544, -0.283012
0.0580974, 0.893635, 0.15431, 0.0944975, -0.327163
0.0601352, 0.875188, 0.15431, 0.0948926, -0.32298
0.0821672, 0.884236, 0.152838, 0.0961417, -0.339981
0.125733, 0.909471, 0.152359, 0.0941325, -0.345986
0.0364925, 0.89332, 0.152359, 0.0919017, -0.382124
0.0916776, 0.879412, 0.152359, 0.0943222, -0.43254
0.0966271, 0.887348, 0.152359, 0.0959252, -0.453358
0.0270997, 0.895786, 0.152359, 0.100784, -0.454262
0.093662, 0.876553, 0.152359, 0.100349, -0.468077
0.0642887, 0.875202, 0.152359, 0.099207, -0.518784
0.0632921, 0.902054, 0.152359, 0.099601, -0.513344
0.120102, 0.885053, 0.152359, 0.096972, -0.498419
0.0550518, 0.882725, 0.152359, 0.0975394, -0.513091
0.0619228, 0.891599, 0.152359, 0.0974916, -0.529428
0.0709748, 0.904567, 0.152359, 0.097159, -0.546292
0.0496261, 0.916393, 0.152359, 0.0981388, -0.550353
0.115147, 0.901572, 0.152359, 0.0961933, -0.557479
0.0965852, 0.905192, 0.152359, 0.0977029, -0.540007
0.11578, 0.910983, 0.152359, 0.0978521, -0.569207
0.0791254, 0.891495, 0.152359, 0.0933164, -0.532662
0.103363, 0.888179, 0.152359, 0.09134, -0.512518
0.0977452, 0.887644, 0.152359, 0.0939117, -0.515341
0.0567638, 0.885867, 0.152359, 0.0924266, -0.524318
