the last, the last 100 averaged mu
0.0532828,0.0617674
0.154683,0.164161
0.284939,0.302371
0.203663,0.246734
0.301371,0.332399
0.359452,0.376596
0.380465,0.419834
0.352152,0.334692
0.21696,0.285496
-0.0108773,0.0196484
0.123916,0.153662
0.0331818,0.106549
-0.0185771,0.00393133
-0.0335391,-0.0188934
0.0586773,0.0766929
0.0282116,0.0324459
0.195474,0.179089
0.208578,0.183225
0.130596,0.127809
0.153301,0.16459
0.0212274,0.0177325
0.0217282,-0.0191115
0.0291087,-0.0177817
0.0188466,0.0123219
0.0419963,-0.0166709
0.141748,0.104816
0.0198432,0.0106515
0.165018,0.179036
0.0221279,-0.00100261
0.0166633,0.0233034
0.254131,0.263943
0.261513,0.272068
0.438778,0.396955
0.382704,0.329081
0.289118,0.258067
0.277862,0.266074
0.307629,0.320983
0.396671,0.423477
0.362891,0.461877
0.426096,0.481971
0.325237,0.388185
0.242398,0.270385
0.264215,0.257156
0.196188,0.231466
0.41034,0.429756
0.526842,0.501795
0.401895,0.419667
0.41749,0.389072
0.40229,0.426925
0.644494,0.687683
0.677655,0.706326
0.703857,0.697457
0.48302,0.497464
0.444944,0.430934
0.316465,0.294512
0.254967,0.265668
0.238958,0.308411
0.161748,0.196164
0.0920236,0.0705097
0.139028,0.108103
0.16572,0.171962
0.109607,0.194207
0.0191997,0.0771831
-0.113862,-0.0588891
0.0980126,0.0888662
0.076932,0.087672
0.0708132,0.086271
0.00727077,-0.0162999
-0.0288281,-0.0697944
-0.0744041,-0.100549
-0.0103344,-0.0516577
0.0192935,0.0365634
0.0211432,0.0389934
0.160612,0.149981
0.0925642,0.0686285
0.345922,0.315275
0.25598,0.241144
0.38992,0.365514
0.297926,0.316656
0.227747,0.254933
0.240329,0.238484
0.154852,0.154997
0.044849,0.0598845
0.155522,0.109811
0.106533,0.0828401
0.122407,0.12907
0.420395,0.414599
0.356629,0.390037
0.195043,0.229546
0.256081,0.285155
0.121907,0.109327
0.0876519,0.0838855
0.0010349,-0.00669484
0.146577,0.140957
0.143549,0.137648
0.276442,0.236333
0.384267,0.345798
0.502762,0.452459
0.44908,0.422041
0.338219,0.320634
0.268564,0.237497
0.194367,0.182593
0.279934,0.253633
0.224946,0.231065
0.210874,0.230539
0.172407,0.209989
0.142609,0.170745
0.166844,0.125185
0.0710652,0.066945
-0.0423582,-0.032484
0.0398128,0.0284943
0.235609,0.235322
0.120915,0.128275
-0.00210659,-0.0134535
-0.0945495,-0.119624
-0.14002,-0.152285
-0.00497318,-0.0142825
-0.0549889,-0.119716
0.0611702,0.042888
-0.0413322,-0.0451943
-0.187326,-0.182147
-0.181,-0.149593
-0.0673932,-0.017449
-0.181015,-0.123086
-0.117941,-0.111457
-0.0586271,-0.0364116
0.0759624,0.0894142
0.117277,0.123241
0.336736,0.337948
0.373229,0.375085
0.400903,0.386737
0.256329,0.258922
0.229052,0.258388
0.169994,0.15982
0.218582,0.2082
0.209956,0.229359
0.215025,0.221281
0.205501,0.238812
0.160977,0.208624
0.128559,0.151026
0.166908,0.205201
0.105653,0.106572
-0.0263771,0.00149837
-0.119341,-0.144255
0.209525,0.17415
0.319702,0.301229
0.333192,0.325428
0.191112,0.188345
-0.0218902,-0.010866
-0.177111,-0.158511
-0.0128457,0.0148865
0.183763,0.176725
0.249417,0.219923
0.26937,0.217191
0.321963,0.288266
0.36941,0.371064
0.535994,0.532192
0.473592,0.49894
0.382577,0.399132
0.468568,0.466809
0.37998,0.384958
0.357345,0.320235
0.364244,0.339438
0.265791,0.276328
0.246469,0.250526
0.239568,0.250216
0.379737,0.41382
0.368734,0.362088
0.284934,0.244464
0.334953,0.322177
0.376588,0.32278
0.0753769,0.0421467
0.359493,0.323633
0.379934,0.331558
0.453143,0.413728
0.242044,0.216735
0.19026,0.171846
0.0699397,0.0884386
0.208366,0.193341
0.011334,0.0302418
0.0575828,0.0233935
-0.108757,-0.1109
-0.125886,-0.109713
-0.154295,-0.153921
-0.22638,-0.231612
-0.242662,-0.23217
-0.269401,-0.273589
-0.193681,-0.203548
-0.292023,-0.312216
-0.287721,-0.311807
-0.43079,-0.514545
-0.258275,-0.343159
-0.412984,-0.509816
-0.379395,-0.434147
-0.136254,-0.219407
-0.126581,-0.184946
-0.26985,-0.295824
-0.4373,-0.435335
-0.444026,-0.437301
-0.197313,-0.198945
-0.19309,-0.232406
-0.128929,-0.0854748
-0.0939558,-0.0829392
-0.296507,-0.265712
-0.297263,-0.277181
-0.207703,-0.190046
-0.207211,-0.207669
-0.337009,-0.354372
-0.42349,-0.370144
-0.313214,-0.278347
-0.21548,-0.218042
-0.0784335,-0.113431
-0.121543,-0.162961
-0.0518371,-0.0502448
-0.0230784,-0.0469409
-0.169322,-0.169708
-0.103952,-0.132003
0.0203175,-0.00149313
-0.109505,-0.09678
-0.0357507,-0.0256028
0.0151356,0.00896671
0.179742,0.167323
0.0548679,0.0650742
-0.0144247,0.0177426
-0.0992554,-0.111955
-0.163979,-0.119694
-0.218066,-0.17435
-0.195681,-0.116431
-0.312716,-0.259129
-0.190014,-0.141007
-0.291518,-0.285369
-0.190254,-0.195721
-0.0986796,-0.117644
0.142294,0.0922285
0.0455353,0.0366131
0.0502343,0.0660384
0.0644344,0.0820973
0.0285918,-0.0179406
-0.00908149,0.00971763
-0.148753,-0.154518
-0.0482876,-0.0461078
-0.00257082,-0.0263068
-0.0933658,-0.0716483
0.0629331,0.0768384
0.265229,0.241141
0.213974,0.217085
0.162764,0.177665
0.0751272,0.0957281
-0.0232125,0.0229851
0.119243,0.130564
0.0466414,0.043929
0.0640703,0.0789615
0.0731982,0.111094
0.0242164,0.0569664
0.307902,0.351333
0.0407528,0.116211
0.195443,0.224715
0.0300306,0.0608667
-0.0521701,-0.0516404
0.0163942,0.00804559
0.0347531,0.0467696
0.0880169,0.0769625
0.192175,0.208594
0.254439,0.254935
0.315197,0.313373
0.325443,0.307366
0.421804,0.416208
0.649172,0.663766
0.484352,0.510329
0.486786,0.453039
0.571504,0.497508
0.305789,0.272661
0.29397,0.277142
0.431812,0.427897
0.357827,0.351304
0.444074,0.424772
0.40367,0.384477
0.400081,0.382999
0.382373,0.307989
0.318271,0.257009
0.265316,0.241934
0.193056,0.130454
0.0619565,0.0188695
0.0988778,0.0950938
-0.136139,-0.143639
-0.0588254,-0.0204466
-0.0294729,0.00543267
0.1063,0.140091
0.0537074,0.0910767
0.119147,0.152797
0.153973,0.159981
0.264644,0.251312
0.180094,0.208152
0.0765702,0.130297
0.0165109,0.0854586
-0.0740988,-0.030024
-0.175296,-0.167962
-0.143398,-0.116113
-0.0710134,-0.0757604
0.00918168,-0.0167392
0.128159,0.116642
0.0319602,0.0568282
0.0940107,0.15626
0.203432,0.233821
0.273927,0.281193
0.443764,0.416876
0.356427,0.312088
0.321118,0.255747
0.391981,0.328302
0.400087,0.351065
0.572878,0.513437
0.598208,0.550588
0.527059,0.526181
0.510743,0.49669
0.392141,0.378156
0.41339,0.405528
0.25969,0.299204
0.082659,0.167046
0.124129,0.175463
0.359288,0.375412
0.422905,0.404981
0.459386,0.451973
0.348378,0.304701
0.246172,0.176888
0.218504,0.227362
0.173991,0.185385
0.0297662,0.0381708
0.163368,0.150569
0.175885,0.134331
0.0285638,0.00783436
0.0695229,0.0408827
0.103097,0.121207
0.153106,0.131694
0.0917689,0.0714774
0.160864,0.114073
0.14034,0.0871241
0.0117945,-0.0138594
-0.0256886,-0.0769941
0.00143299,0.014993
0.0760213,0.086887
0.0601592,0.0480832
-0.168391,-0.195277
-0.0284944,-0.036344
-0.0759783,-0.0709595
0.000758262,0.0258394
-0.118721,-0.0739161
-0.035351,-0.0155463
-0.0316129,0.0168003
0.0424981,0.0680875
0.169157,0.127777
0.159928,0.176424
0.206836,0.182055
0.0789881,0.0764117
-0.213368,-0.183828
-0.0291658,0.011745
-0.122507,-0.116849
-0.0751609,-0.0476632
0.129846,0.144068
0.124569,0.141484
-0.0317388,0.00521127
0.0465373,0.104549
-0.0871667,-0.0135216
0.021175,0.0343846
-0.0421172,-0.0839828
0.0215955,0.0258846
0.165228,0.16937
0.314745,0.312005
0.197902,0.190182
0.306322,0.26894
0.375284,0.329062
0.380863,0.348106
0.146944,0.120702
0.175974,0.16505
0.222964,0.238782
0.20967,0.190609
-0.00229443,0.00690557
-0.0119712,-0.00543488
-0.119093,-0.120899
-0.172489,-0.18661
-0.208863,-0.203749
-0.112111,-0.0819385
-0.0404432,-0.0170948
0.0998644,0.076972
0.0622405,0.0134901
0.0877765,0.0733092
0.0417591,0.0294319
0.0287705,0.0354182
-0.181238,-0.161449
-0.21286,-0.183234
-0.23143,-0.230862
-0.246306,-0.241425
-0.0950686,-0.117894
-0.185491,-0.23529
-0.155101,-0.196613
-0.239934,-0.254164
-0.124578,-0.146076
-0.157588,-0.134689
-0.0353814,-0.00236532
0.0665148,0.0779288
0.107637,0.108296
0.0905896,0.106793
0.127842,0.158794
0.239782,0.231394
0.22095,0.217942
0.0644025,0.0938821
0.218394,0.24552
0.0361668,0.0569163
0.0360394,0.0439521
0.111638,0.114306
0.0680105,0.094041
-0.0188752,0.0274575
-0.0853695,-0.0817669
0.069408,0.040247
0.168229,0.147964
0.246434,0.195049
0.0691103,0.0897235
0.0206563,0.0632932
0.195295,0.165569
0.069413,0.100567
0.23606,0.265401
0.355833,0.431843
0.357194,0.411825
0.335128,0.401492
0.298114,0.331777
0.250439,0.285346
0.325388,0.345062
0.262994,0.265579
0.276672,0.32337
0.288102,0.312879
0.339252,0.343375
0.200421,0.236353
0.0361345,0.0322479
-0.0141302,0.0203887
-0.0644313,-0.0446445
-0.0373246,-0.0151588
0.0961142,0.0946547
0.149539,0.114444
0.084745,0.00599224
0.131593,0.0424477
0.121421,0.0805296
