the last, the last 100 averaged mu
0.0451001,0.0725407
0.117446,0.168848
0.280043,0.300773
0.182964,0.244011
0.267958,0.319612
0.262701,0.360728
0.353819,0.391015
0.294731,0.303577
0.238519,0.258407
0.0102484,0.0192603
0.173125,0.144547
0.0881063,0.0952139
-0.0439634,-0.00343715
-0.0297214,-0.0330113
0.083467,0.0483683
0.0797318,0.0125818
0.198173,0.150128
0.17678,0.156274
0.114434,0.112507
0.12631,0.149789
0.0212454,0.00763252
-0.0198571,-0.0236988
0.0112719,-0.0216978
0.0805327,0.0100322
0.0353548,-0.0137919
0.113337,0.0949023
0.048812,0.000871183
0.191021,0.158703
0.00597258,0.000469051
0.0702215,0.0391437
0.27144,0.27008
0.258853,0.281056
0.38947,0.388546
0.366584,0.323724
0.279306,0.256184
0.282448,0.258518
0.321358,0.311421
0.368197,0.405709
0.437472,0.44013
0.45227,0.465118
0.387549,0.380342
0.269761,0.282868
0.27122,0.281511
0.227327,0.266942
0.436915,0.440345
0.467359,0.498201
0.40393,0.419677
0.356331,0.388283
0.420473,0.425709
0.671917,0.674461
0.712165,0.688654
0.651366,0.672118
0.467971,0.48106
0.435745,0.412137
0.279677,0.273688
0.214285,0.247641
0.269387,0.272742
0.0942722,0.163048
0.0427833,0.0405009
0.10341,0.0670521
0.165916,0.125376
0.19009,0.153613
0.124043,0.0591767
-0.0608408,-0.0558539
0.096189,0.0821834
0.0538653,0.0803661
0.0427188,0.0796722
-0.0264983,-0.0151407
-0.0834188,-0.0610383
-0.0951742,-0.0848918
-0.0120625,-0.0435702
0.095047,0.0433934
0.0877859,0.0406989
0.189086,0.137861
0.0585143,0.074179
0.254574,0.294805
0.237844,0.233903
0.356455,0.347262
0.281304,0.301718
0.213188,0.246293
0.201492,0.234597
0.0864863,0.159475
-0.0353868,0.0727496
0.0512928,0.113588
0.0583459,0.0842155
0.141706,0.130938
0.436144,0.391635
0.40558,0.363593
0.248571,0.213661
0.274784,0.260349
0.0745037,0.0988435
0.0624654,0.0788801
-0.0226198,0.00101458
0.173118,0.145024
0.183142,0.146272
0.275612,0.238342
0.317309,0.33909
0.452057,0.43843
0.368556,0.407227
0.263966,0.29581
0.221123,0.213994
0.177859,0.165741
0.270359,0.233373
0.204489,0.219225
0.233838,0.226081
0.252154,0.204691
0.164769,0.167268
0.074228,0.122197
0.0110343,0.0580233
-0.0680189,-0.0384362
-0.0269474,0.0165428
0.1969,0.202968
0.080617,0.104708
-0.0159067,-0.028857
-0.148098,-0.124455
-0.158185,-0.150601
-0.0409571,-0.0249123
-0.170647,-0.117637
0.00640647,0.0282302
-0.138494,-0.0564429
-0.244035,-0.177861
-0.164087,-0.137548
-0.0184335,-0.0140727
-0.109649,-0.104426
-0.101113,-0.0949053
-0.0218145,-0.0279177
0.0926608,0.0945027
0.132324,0.12448
0.320503,0.323779
0.370454,0.355236
0.393917,0.362426
0.242279,0.241153
0.235864,0.242798
0.131694,0.15045
0.209512,0.199227
0.250427,0.225291
0.279717,0.216466
0.284875,0.231207
0.233517,0.206903
0.180459,0.154417
0.210568,0.195642
0.102536,0.0953837
-0.0364966,-0.00738025
-0.20102,-0.135586
0.141131,0.163665
0.269867,0.284104
0.311218,0.297003
0.222291,0.170022
0.00794754,-0.0113951
-0.111824,-0.146927
-0.0190341,0.0193295
0.141836,0.16783
0.212617,0.207605
0.220833,0.204544
0.26538,0.268957
0.347361,0.352767
0.510372,0.500796
0.510299,0.474873
0.370631,0.383758
0.458758,0.444344
0.357814,0.368762
0.299111,0.308076
0.320957,0.324709
0.266644,0.268718
0.252417,0.251362
0.283082,0.254444
0.425796,0.399423
0.34748,0.348872
0.229391,0.237137
0.323296,0.308085
0.354172,0.300589
0.032586,0.0506724
0.286244,0.308947
0.288726,0.316407
0.395424,0.389219
0.216327,0.206067
0.211607,0.163498
0.119588,0.0882806
0.184812,0.176613
0.031725,0.0223065
0.0210496,0.0179075
-0.162093,-0.112833
-0.17267,-0.120136
-0.195934,-0.163439
-0.263014,-0.237752
-0.298499,-0.24133
-0.321611,-0.28023
-0.227196,-0.213479
-0.290151,-0.311638
-0.300086,-0.309696
-0.497964,-0.491577
-0.321028,-0.335528
-0.458681,-0.495713
-0.390275,-0.430575
-0.202118,-0.240295
-0.21967,-0.210452
-0.352843,-0.309375
-0.394537,-0.433895
-0.409057,-0.435931
-0.144585,-0.205981
-0.193133,-0.23553
-0.0860038,-0.0957806
-0.11464,-0.0928552
-0.291229,-0.260783
-0.29297,-0.272589
-0.19895,-0.19746
-0.211797,-0.218301
-0.372832,-0.354054
-0.383454,-0.367492
-0.301845,-0.278743
-0.185385,-0.218881
-0.0872187,-0.113762
-0.114368,-0.151111
-0.0314984,-0.051634
-0.0687543,-0.0510804
-0.134261,-0.160952
-0.0745866,-0.118083
0.0298355,0.00102315
-0.0628858,-0.087137
0.000763821,-0.0292873
0.028273,-0.00565722
0.210217,0.133007
0.0744189,0.0346672
0.0302792,-0.00790669
-0.145209,-0.128125
-0.135105,-0.131833
-0.164247,-0.171323
-0.108733,-0.116139
-0.238525,-0.243166
-0.151418,-0.141712
-0.260604,-0.269716
-0.153792,-0.183747
-0.0350044,-0.105149
0.137678,0.0825197
0.0697595,0.0220501
0.0623625,0.0425678
0.0400997,0.0596321
-0.0538327,-0.0375789
0.00246392,-0.0155186
-0.16053,-0.159107
-0.0577332,-0.0529795
-0.0125028,-0.0324227
-0.0557644,-0.071148
0.114835,0.0719046
0.239513,0.224293
0.24883,0.198453
0.201534,0.156026
0.125083,0.0756836
0.071419,0.0181798
0.167839,0.123847
0.0710995,0.0423737
0.104243,0.0732549
0.140545,0.108937
0.0669105,0.0665195
0.330011,0.335382
0.10383,0.112065
0.200964,0.212333
0.0571745,0.057403
-0.0203365,-0.0379347
0.0142663,0.0263695
0.0889274,0.0633023
0.0939981,0.0959341
0.171709,0.217663
0.238723,0.263577
0.36057,0.319705
0.364591,0.318552
0.470181,0.421814
0.688379,0.641062
0.564728,0.502086
0.474815,0.449713
0.487268,0.491877
0.269549,0.288275
0.319466,0.298227
0.412394,0.432118
0.31617,0.361166
0.346202,0.423146
0.321418,0.377394
0.365197,0.369019
0.284955,0.293264
0.249051,0.243779
0.248304,0.225021
0.166874,0.119238
0.0424267,0.0126583
0.0823101,0.0799212
-0.132341,-0.138961
0.0193136,-0.0160459
0.0307815,0.0131252
0.149988,0.142487
0.121851,0.105779
0.169004,0.162372
0.170053,0.166837
0.260065,0.238485
0.186879,0.18849
0.109346,0.111654
0.101177,0.0721922
0.00985058,-0.0375536
-0.10322,-0.158858
-0.0202417,-0.110284
0.00386146,-0.0686359
0.0471781,-0.00965629
0.166793,0.116293
0.0760215,0.063561
0.160466,0.154142
0.263778,0.231834
0.322506,0.282114
0.442166,0.414072
0.401439,0.32184
0.308026,0.267551
0.334342,0.330079
0.409599,0.354456
0.543898,0.495481
0.554625,0.522049
0.505704,0.494704
0.453228,0.468767
0.291689,0.358118
0.357596,0.383443
0.32723,0.273958
0.212603,0.147437
0.225401,0.158408
0.387016,0.354302
0.441978,0.384234
0.461749,0.425324
0.293228,0.29014
0.243727,0.178439
0.26939,0.228803
0.214765,0.188845
0.0156076,0.0503689
0.127082,0.14788
0.138752,0.123814
-0.0224778,0.00436112
-0.00776974,0.0295629
0.0728793,0.104948
0.124618,0.117024
0.0736134,0.0589137
0.146183,0.0912831
0.095387,0.0636072
-0.0294621,-0.027837
-0.0369638,-0.0755976
0.00477639,0.00667021
0.0704994,0.0780219
0.0535993,0.037676
-0.15973,-0.183642
-0.0253876,-0.0264913
-0.0671354,-0.052788
0.0552994,0.0327437
-0.0289731,-0.0671308
-0.0100284,-0.00972269
-0.024351,0.0291335
0.039964,0.0781365
0.0483348,0.124657
0.0791528,0.169833
0.114634,0.164993
0.026177,0.0569423
-0.217539,-0.188629
-0.026061,-0.0048898
-0.157517,-0.117249
-0.058374,-0.0525615
0.14621,0.122988
0.0924311,0.118383
-0.0622313,-0.0013736
0.0414585,0.0812949
-0.0645658,-0.0259264
-0.0014778,0.0152619
-0.0821783,-0.0856883
-0.0133569,0.0218762
0.163451,0.164385
0.291142,0.294836
0.189953,0.184892
0.208239,0.253525
0.263706,0.312531
0.289792,0.324218
0.14329,0.111378
0.176022,0.145838
0.248801,0.205528
0.189241,0.166014
0.0498882,0.00089572
0.0316822,-0.0139902
-0.106957,-0.128302
-0.179838,-0.185004
-0.194848,-0.200225
-0.0679646,-0.0862754
0.0211027,-0.0195685
0.142913,0.0668884
0.0853039,0.0149419
0.153984,0.0714123
0.0350568,0.0240072
0.045869,0.0244164
-0.134091,-0.160466
-0.147988,-0.177742
-0.161766,-0.224422
-0.229825,-0.234893
-0.170214,-0.124485
-0.30988,-0.234088
-0.209497,-0.197161
-0.262989,-0.25528
-0.177257,-0.159749
-0.133551,-0.14163
-0.0476449,-0.0195159
-0.0279598,0.0494426
-0.00202543,0.0866694
0.0252214,0.095081
0.101116,0.149918
0.195844,0.217332
0.172224,0.204219
0.119993,0.0836726
0.214845,0.220966
0.032173,0.0518758
0.036434,0.0371369
0.132634,0.0962445
0.115663,0.0821728
0.049048,0.0274546
-0.0582665,-0.0642547
0.0242531,0.052821
0.144187,0.154893
0.189182,0.201622
0.101669,0.107055
0.136214,0.0853178
0.207181,0.177061
0.154859,0.117572
0.293948,0.267071
0.470332,0.425278
0.447129,0.405846
0.492718,0.396636
0.420887,0.324616
0.340578,0.280466
0.383257,0.330598
0.262385,0.25674
0.276961,0.304045
0.277381,0.287788
0.293023,0.31405
0.144875,0.217273
-0.0131975,0.0302302
0.00961554,0.0234149
-0.0157917,-0.0329618
-0.0141826,-0.00392135
0.045719,0.0908227
0.0503852,0.111599
-0.0610442,0.0113059
0.0292283,0.044549
0.0742932,0.0747007
0.0317526,0.0305142
0.0688907,0.0761624
0.000126614,0.00672427
-0.0812233,-0.0587245
0.0212513,0.0425925
-0.150792,-0.120878
-0.0139443,-0.0296523
-0.0285986,-0.0198219
-0.0901271,-0.115215
-0.0550978,-0.0835737
0.150961,0.109245
0.161056,0.125819
0.19239,0.169011
0.15217,0.132973
0.278655,0.238023
0.216119,0.155726
0.117357,0.0530742
0.0523967,0.00692903
0.255919,0.196534
0.286699,0.250525
0.131414,0.105355
0.120743,0.114731
0.138689,0.122751
0.00247185,-0.0183037
-0.000441173,0.00932364
0.0727122,0.0714747
-0.143403,-0.123309
-0.23611,-0.16827
-0.127932,-0.092848
0.0580395,0.0616601
0.0802596,0.087821
0.0745714,0.0762232
0.152608,0.149327
0.0338035,0.0694775
-0.0805872,-0.0581152
-0.312958,-0.251838
-0.174047,-0.146499
-0.273468,-0.288251
-0.28061,-0.27046
-0.27517,-0.309359
-0.390853,-0.360871
-0.297802,-0.322653
-0.345417,-0.337595
-0.275251,-0.275462
-0.344272,-0.350186
-0.213345,-0.236902
-0.196671,-0.194307
-0.139468,-0.129422
-0.0598592,-0.0825009
-0.156229,-0.19521
-0.00160005,-0.0741481
0.169225,0.0953449
0.0909171,0.127101
0.317146,0.287294
0.0431844,0.0627024
-0.0898355,-0.0510865
-0.0149693,0.0150625
0.0550215,0.0438041
0.00432247,-0.0066356
0.0158215,0.00839323
0.0526222,0.00120459
-0.0118998,-0.020325
-0.0781187,-0.071785
-0.240362,-0.228541
-0.221647,-0.208343
-0.305602,-0.320993
-0.519238,-0.52264
-0.427763,-0.451843
-0.472028,-0.477972
-0.378711,-0.382811
-0.508129,-0.494957
-0.544714,-0.554994
-0.508346,-0.511675
-0.314412,-0.3457
-0.282522,-0.295875
-0.278207,-0.289319
-0.294328,-0.317423
-0.305909,-0.292921
-0.198148,-0.218786
-0.146358,-0.113992
-0.35797,-0.326298
-0.408175,-0.333454
-0.460097,-0.437392
-0.507567,-0.475683
-0.354032,-0.375354
-0.512358,-0.46929
-0.423326,-0.450151
-0.427713,-0.457611
-0.389572,-0.400335
-0.259331,-0.29216
-0.406095,-0.382483
-0.535181,-0.497108
-0.440155,-0.41066
-0.273618,-0.311849
-0.295418,-0.333024
-0.269563,-0.288898
-0.131961,-0.174604
-0.217822,-0.276668
-0.338763,-0.394072
-0.415921,-0.447654
-0.375342,-0.423383
-0.400149,-0.46108
-0.327901,-0.366662
