the last, the last 100 averaged mu
0.118395,0.054854
0.198595,0.154597
0.36941,0.300971
0.297944,0.250505
0.370354,0.335531
0.433904,0.380318
0.420093,0.420366
0.307279,0.324578
0.309093,0.280827
0.0108192,0.0110983
0.106048,0.14437
0.12934,0.106721
0.0183787,0.00561562
-0.00758495,-0.0265271
0.0851984,0.0681817
0.0357369,0.0308422
0.256325,0.171107
0.210819,0.177411
0.190192,0.124003
0.226658,0.163504
0.123749,0.0224366
0.0384446,-0.0179887
-0.00658928,-0.026881
-0.00441965,0.00581665
-0.0243099,-0.0282623
0.154136,0.0891163
0.0310281,-0.00645635
0.171687,0.167165
-0.0360023,-0.00526103
-0.0103121,0.0146925
0.251915,0.259237
0.313716,0.272351
0.466975,0.395483
0.417252,0.327491
0.264145,0.248875
0.220898,0.250898
0.2892,0.294002
0.406889,0.394653
0.456143,0.435638
0.476474,0.463198
0.370487,0.383403
0.322389,0.273939
0.290135,0.255322
0.210513,0.218603
0.453617,0.402434
0.52748,0.472902
0.424753,0.391597
0.419747,0.358777
0.434548,0.388519
0.704021,0.652523
0.732853,0.685666
0.758421,0.684177
0.554258,0.495073
0.475908,0.424153
0.293144,0.280254
0.242071,0.255623
0.305083,0.290514
0.143204,0.180037
0.0443461,0.048326
0.072718,0.0698089
0.173135,0.133702
0.194186,0.171701
0.114575,0.0691493
-0.0576634,-0.0591554
0.0318662,0.0882889
0.0538427,0.0837315
0.0237673,0.0844583
-0.056417,-0.0118549
-0.0658665,-0.0677027
-0.118983,-0.110251
-0.114527,-0.0696474
0.0184659,0.0289687
0.0116713,0.0322768
0.078083,0.139013
0.0837333,0.0610729
0.341744,0.308816
0.325118,0.240815
0.383759,0.356113
0.354182,0.308162
0.263715,0.250012
0.231925,0.227646
0.177421,0.151388
-0.0292092,0.0517362
0.0721732,0.098447
0.0733817,0.0686647
0.070959,0.112449
0.382688,0.394133
0.447733,0.387549
0.272918,0.220383
0.225317,0.271723
0.025723,0.100539
0.0191106,0.0764974
-0.0240496,-0.0239764
0.17432,0.117995
0.15404,0.117214
0.273673,0.217452
0.427491,0.325073
0.473514,0.443347
0.480715,0.423173
0.358926,0.316153
0.293774,0.22984
0.209333,0.171381
0.296369,0.234613
0.239776,0.211679
0.227508,0.217541
0.204425,0.196185
0.178599,0.15814
0.145364,0.108399
0.0694663,0.0491612
-0.0274013,-0.0438857
0.0544995,0.0173458
0.267497,0.227302
0.191204,0.127
0.0552275,-0.00807034
-0.0625664,-0.114972
-0.146027,-0.146147
0.0177597,-0.0131177
-0.0904841,-0.122382
0.0895292,0.04293
-0.0181839,-0.0475585
-0.189691,-0.186645
-0.172104,-0.15888
-0.0316717,-0.0302715
-0.0964945,-0.127912
-0.144982,-0.131874
-0.0446233,-0.0702305
0.067416,0.0550551
0.0985411,0.0923572
0.316931,0.312166
0.373845,0.355382
0.370243,0.380873
0.263446,0.256101
0.26273,0.260762
0.158599,0.160753
0.157201,0.207617
0.232901,0.229136
0.271639,0.222096
0.285112,0.246811
0.181043,0.220655
0.131783,0.164765
0.232764,0.21144
0.0658095,0.0988958
-0.00264401,-0.0120856
-0.143678,-0.161097
0.231098,0.149468
0.324073,0.284688
0.393882,0.314665
0.227093,0.193291
0.0489677,0.00265554
-0.10407,-0.149151
0.0338321,0.0119766
0.207438,0.167381
0.250737,0.206444
0.197239,0.2017
0.275016,0.267607
0.39515,0.34734
0.552934,0.511316
0.461432,0.485244
0.34627,0.388899
0.461126,0.45305
0.40043,0.376232
0.359123,0.307223
0.320016,0.323493
0.284811,0.263796
0.261989,0.242489
0.24442,0.243178
0.400351,0.40822
0.339248,0.363227
0.215953,0.244974
0.341975,0.329971
0.34777,0.320419
0.0634578,0.0306978
0.335883,0.299801
0.320955,0.322855
0.387572,0.41664
0.19812,0.229302
0.116478,0.182735
0.017381,0.104259
0.0934372,0.203087
0.0559308,0.0486599
