the last, the last 100 averaged mu
-0.199606,0.0563346
-0.130152,0.0358144
-0.105077,0.0356343
-0.0131098,0.105336
0.0625611,0.116192
0.124111,0.14496
0.210283,0.178012
0.272112,0.238952
0.286234,0.257485
0.324718,0.302194
0.207412,0.199788
0.185234,0.184991
0.176201,0.175126
0.137078,0.136669
0.0989437,0.0823023
0.100278,0.0925793
0.0566411,0.0533692
0.0795607,0.0801139
0.0741683,0.110942
0.10338,0.102288
0.153653,0.139818
0.179043,0.116134
0.182294,0.0798899
0.0717752,0.0437992
0.102065,0.0414461
0.0836674,0.00916972
0.093446,0.0595177
0.0152016,0.0175657
0.0709879,0.0959964
0.074105,0.0804638
0.0141019,0.030277
0.0960657,0.0857741
0.109379,0.0918818
0.169739,0.161488
0.247791,0.201636
0.242456,0.199976
0.290195,0.194737
0.230219,0.187372
0.239724,0.206161
0.221588,0.228587
0.277356,0.271927
0.341691,0.287278
0.286627,0.269147
0.29328,0.257501
0.23315,0.205322
0.266211,0.229628
0.340467,0.289768
0.365846,0.30318
0.297806,0.293634
0.231743,0.243773
0.258426,0.313574
0.397194,0.373666
0.498964,0.456155
0.513327,0.451907
0.458918,0.450818
0.428669,0.398026
0.374864,0.339491
0.353772,0.334625
0.287784,0.309518
0.215607,0.22632
0.183938,0.168576
0.185679,0.148885
0.162218,0.166496
0.17106,0.167229
0.107531,0.0836358
0.0696873,0.0819237
0.101139,0.0777945
0.0867192,0.0971248
0.0735458,0.0804244
0.0725916,0.0537017
0.0238924,0.0145305
-0.00583399,-0.00587283
0.0713883,0.0196122
0.0575536,0.0134665
0.0672805,0.0672547
0.0586449,0.0221561
0.0996,0.105216
0.073034,0.106882
0.110442,0.167486
0.114064,0.202372
0.154139,0.205546
0.16771,0.220956
0.209537,0.215838
0.12491,0.163659
0.0870636,0.149305
0.114513,0.121193
0.0332195,0.0569339
0.153813,0.130667
0.202728,0.210509
0.185209,0.18802
0.25985,0.22642
0.215625,0.188027
0.242258,0.176991
0.126947,0.100539
0.135396,0.101664
0.152226,0.0899501
0.165508,0.100512
0.163395,0.121578
0.172475,0.188347
0.213572,0.251612
0.224747,0.273617
0.243333,0.267556
0.252301,0.217958
0.240487,0.215152
0.245604,0.208235
0.283219,0.209317
0.281062,0.203602
0.259174,0.1937
0.211306,0.174765
0.19685,0.162575
0.163295,0.103333
0.167469,0.0383286
0.185806,0.0962685
0.178125,0.11813
0.153309,0.0947929
0.10098,0.0404901
-0.0249353,-0.0307293
0.0511471,0.00160729
0.00771854,-0.0479569
-0.0427682,-0.00667658
0.0237644,0.0202601
-0.00584635,-0.0201772
-0.0369071,-0.0623663
-0.0230358,-0.021162
-0.0684466,-0.0273702
-0.0449563,-0.0441992
-0.0830546,-0.0601659
-0.0297731,-0.0227121
0.0169063,-0.0256956
0.0584784,0.0412618
0.0837932,0.108591
0.207274,0.189836
0.219085,0.19959
0.229289,0.228153
0.183842,0.191595
0.19724,0.18237
0.198102,0.169727
0.173373,0.145194
0.19967,0.151005
0.182923,0.157886
0.139669,0.13243
0.187819,0.156028
0.151699,0.153093
0.145543,0.141874
0.0529836,0.0123136
0.0806801,0.0171137
0.0502746,0.0648007
0.125792,0.141525
0.156629,0.185822
0.0861126,0.168613
0.00703023,0.0664239
0.0471596,0.0322381
0.113789,0.0597784
0.153987,0.0998065
0.12047,0.106757
0.147502,0.125324
0.190261,0.136677
0.243642,0.218693
0.318071,0.277961
0.328773,0.271024
0.402422,0.310273
0.412497,0.317519
0.36969,0.29259
0.342781,0.296365
0.284948,0.281013
0.260103,0.262091
0.215697,0.210673
0.23838,0.244016
0.213881,0.269449
0.184718,0.22349
0.206055,0.22611
0.296576,0.288736
0.150974,0.165969
0.159923,0.191023
0.152692,0.185814
0.258939,0.259138
0.23413,0.244302
0.246121,0.235269
0.186332,0.174981
0.153433,0.206663
0.0994605,0.163251
0.094347,0.16673
0.0356109,0.111726
0.00272705,0.0874963
-0.0437314,0.0667765
-0.0377049,0.0182961
-0.0526158,-0.0147237
-0.10849,-0.0733887
-0.11452,-0.0684931
-0.159994,-0.109179
-0.115368,-0.0952629
-0.164249,-0.203606
-0.126934,-0.170277
-0.224902,-0.233189
-0.239183,-0.297329
-0.203563,-0.270183
-0.15475,-0.215521
-0.156358,-0.184328
-0.210772,-0.217654
-0.271569,-0.285761
-0.232877,-0.234211
-0.224249,-0.24102
-0.199989,-0.185351
-0.134114,-0.106574
-0.0659777,-0.1209
-0.0788039,-0.154921
-0.110425,-0.142996
-0.084299,-0.107143
-0.0717239,-0.136965
-0.132982,-0.182024
-0.176386,-0.18931
-0.220513,-0.19101
-0.126983,-0.140348
-0.137148,-0.149008
-0.103254,-0.11223
-0.0352861,-0.0579706
-0.0421079,-0.0739197
-0.106003,-0.101184
-0.075747,-0.0466021
-0.0770532,-0.055226
-0.0476914,-0.0459669
-0.0670725,-0.0592604
-0.0218975,0.00680755
-0.0116756,0.0271468
0.011946,0.0512092
0.043242,0.0195457
-0.0151657,-0.0013387
-0.058984,-0.0461807
0.00554106,-0.0195963
-0.0922762,-0.0815873
-0.0916144,-0.0472615
-0.137672,-0.096129
-0.158872,-0.10913
-0.212714,-0.132944
-0.138144,-0.0572048
-0.0620017,-0.0318951
