the last, the last 100 averaged mu
0.149886,0.0934122
0.180393,0.171792
0.248155,0.268194
0.240208,0.233214
0.343074,0.291141
0.349994,0.320959
0.391913,0.345623
0.305876,0.268422
0.279013,0.216377
0.0580121,0.0255949
0.140291,0.109959
0.11329,0.071065
0.0862734,0.00638095
0.0546634,-0.000692087
0.16402,0.0673642
0.135457,0.0474779
0.250438,0.147926
0.192725,0.137651
0.180039,0.105357
0.16447,0.12332
0.0146068,0.0222488
-0.0410732,-0.00208714
-0.0261499,0.00271236
-0.0205145,0.0317869
0.00387094,0.0160659
0.0816681,0.0886928
0.0639486,0.0160218
0.229465,0.133399
0.0346904,0.0197789
0.0452566,0.057054
0.204159,0.236566
0.275069,0.257248
0.332904,0.34241
0.279414,0.294466
0.24984,0.247664
0.296034,0.261772
0.320635,0.307911
0.391286,0.379789
0.471814,0.404622
0.505828,0.418755
0.443067,0.361679
0.373065,0.286254
0.305382,0.283906
0.276471,0.279403
0.468177,0.416281
0.569868,0.47149
0.433376,0.411687
0.447425,0.402002
0.482403,0.444218
0.660384,0.630645
0.64799,0.633223
0.663347,0.602424
0.468411,0.451991
0.382917,0.385673
0.345905,0.277736
0.331308,0.253027
0.329228,0.262195
0.211747,0.179085
0.0898373,0.0902474
0.116577,0.10992
0.17504,0.149575
0.200476,0.167742
0.0589065,0.0869888
-0.027382,-0.00211264
0.075156,0.0933817
0.0510623,0.081255
0.0202457,0.0609724
-0.0057434,-0.0202155
-0.131984,-0.0563406
-0.115873,-0.0748016
-0.0635746,-0.0363197
-0.02667,0.0290694
0.0454111,0.0492315
0.0935469,0.129401
0.0846159,0.0969416
0.269738,0.27725
0.274617,0.236178
0.295522,0.317701
0.213223,0.276849
0.185911,0.225145
0.160754,0.207764
0.103689,0.147813
0.00554057,0.0852168
0.101592,0.12112
0.0731289,0.118198
0.0927673,0.163738
0.272605,0.360566
0.255687,0.335086
0.0915227,0.218944
0.272415,0.2479
0.16223,0.114805
0.110334,0.100283
0.138799,0.055336
0.176543,0.160449
0.155745,0.162757
0.258343,0.238948
0.319814,0.32155
0.40373,0.396183
0.413677,0.371178
0.275091,0.290882
0.198584,0.229637
0.125275,0.186148
0.158757,0.226104
0.104629,0.197925
0.104079,0.198206
0.106844,0.180346
0.0796597,0.153043
0.109285,0.116484
0.0168143,0.0704249
-0.00375369,0.00182002
0.0824153,0.0524193
0.196052,0.190331
0.106505,0.112029
-0.0114433,0.00440333
-0.140733,-0.0700588
-0.0944474,-0.0941933
-0.0885333,-0.00321415
-0.148979,-0.0734217
-0.0329534,0.0291644
-0.0974598,-0.0359231
-0.158912,-0.130911
-0.0936691,-0.0964967
-0.0395215,-0.00893005
-0.106986,-0.071294
-0.0760196,-0.0569091
-0.0282459,-0.00782911
0.0852294,0.0959526
0.121009,0.130856
0.315174,0.286746
0.306049,0.314968
0.364699,0.31765
0.252619,0.231434
0.166106,0.232272
0.160725,0.176881
0.153052,0.209439
0.149904,0.222317
0.175892,0.216872
0.187489,0.231145
0.234577,0.206541
0.253763,0.166788
0.284535,0.193583
0.229823,0.119602
0.10632,0.0455607
0.0322629,-0.0400771
0.206581,0.178775
0.321076,0.264522
0.320335,0.267285
0.176043,0.155417
0.0899722,0.0121339
-0.000653999,-0.0778403
0.0885611,0.0602223
0.222873,0.180438
0.239813,0.216891
0.306186,0.230506
0.348266,0.287002
0.500052,0.360086
0.615938,0.477075
0.574161,0.45018
0.46424,0.369784
0.458948,0.40533
0.34856,0.344976
0.355938,0.304429
0.38776,0.320945
0.351334,0.279125
0.330499,0.272992
0.364783,0.274091
0.506244,0.372094
0.374148,0.327194
0.377716,0.240213
0.341151,0.293892
0.280083,0.283108
0.0955281,0.0976152
0.269874,0.283305
0.33155,0.285215
0.387427,0.323814
0.2092,0.176207
0.219101,0.13613
0.113625,0.0826135
0.0978981,0.150496
-0.0467813,0.025352
0.00425229,0.000381423
-0.091064,-0.103334
-0.131164,-0.119265
-0.139509,-0.168492
-0.14815,-0.240991
-0.201655,-0.25503
-0.270969,-0.28479
-0.188831,-0.243112
-0.308429,-0.317678
-0.258398,-0.316802
-0.456217,-0.456207
-0.366578,-0.338034
-0.413245,-0.448573
-0.36624,-0.398524
-0.26202,-0.250125
-0.26273,-0.220629
-0.361812,-0.299038
-0.514091,-0.392209
-0.502747,-0.395632
-0.342818,-0.226242
-0.298195,-0.239284
-0.215608,-0.129599
-0.178275,-0.127004
-0.264248,-0.248823
-0.219095,-0.250795
-0.154522,-0.202172
-0.223366,-0.220382
-0.343883,-0.326458
-0.332313,-0.334634
-0.268567,-0.256254
-0.217872,-0.203214
-0.133183,-0.111742
-0.174497,-0.140322
-0.0791083,-0.0646318
-0.0817287,-0.0623905
-0.163165,-0.145903
-0.171975,-0.114427
-0.0819405,-0.0255544
-0.19266,-0.0894741
-0.117749,-0.0348243
-0.0549445,-0.0107186
0.0446902,0.0944514
-0.0360657,0.0232696
-0.0809428,-0.0229122
-0.169051,-0.120927
-0.138667,-0.134032
-0.244107,-0.176453
-0.223842,-0.137976
-0.289971,-0.233629
-0.215246,-0.149535
-0.251556,-0.237425
-0.280081,-0.159361
-0.210382,-0.0855515
-0.0050652,0.0690789
0.0557931,0.0384227
0.0057147,0.0571549
0.0274183,0.0691985
0.049908,0.00166746
0.0569449,0.0183762
-0.0748042,-0.0839252
-0.0708956,-0.00585452
-0.00821828,0.0076792
-0.0445671,-0.0125235
0.125624,0.0943539
0.255312,0.205438
0.209023,0.181157
0.141325,0.143266
0.118284,0.084325
0.0246147,0.0420537
0.165792,0.12307
0.0741925,0.0595423
0.137083,0.0889817
0.126494,0.119978
0.113929,0.0997002
0.26911,0.291186
0.125672,0.129723
0.18938,0.195374
0.0734895,0.0790161
-0.0151071,0.0123396
0.00742281,0.0616998
7.86654e-05,0.0991296
0.0457629,0.12731
0.118257,0.221081
0.209559,0.26404
0.347392,0.312912
0.30974,0.31877
0.366239,0.405689
0.478778,0.574435
0.311012,0.466548
0.310125,0.433202
0.376045,0.461541
0.199655,0.306713
0.289948,0.320366
0.385111,0.414443
0.340648,0.359895
0.429553,0.401007
0.404696,0.36032
0.415263,0.341131
0.329364,0.267854
0.2309,0.221145
0.234585,0.198426
0.175034,0.116411
0.0241964,0.031212
0.102107,0.0830111
-0.0558807,-0.0774202
-0.0208588,0.00852369
0.00924876,0.0298064
0.0415803,0.121105
0.045826,0.084251
0.21125,0.128179
0.236256,0.133233
0.314569,0.196107
0.240916,0.162977
0.147123,0.0982347
0.123363,0.0580376
0.0111831,-0.0205201
-0.111527,-0.111371
0.000157276,-0.0731664
0.0225594,-0.0328476
0.0858069,0.0162121
0.134007,0.125959
0.0929826,0.0992696
0.187652,0.180222
0.232761,0.243765
0.227921,0.298019
0.353412,0.398184
0.304265,0.323553
0.294265,0.285956
0.376033,0.339457
0.359065,0.369894
0.429212,0.488169
0.435596,0.511011
0.453116,0.492978
0.41287,0.450109
0.31305,0.358344
0.340045,0.364197
0.268101,0.282493
0.136578,0.200421
0.163162,0.212362
0.312338,0.355224
0.316806,0.370847
0.287547,0.39188
0.201551,0.279031
0.123289,0.184179
0.226488,0.213925
0.180855,0.168249
0.0746251,0.057839
0.168529,0.125623
0.132347,0.103003
0.0522798,0.0158214
0.0772864,0.0317283
0.144288,0.0976994
0.146659,0.11493
0.0661514,0.0780447
0.0638741,0.0970393
0.0598154,0.0659125
-0.0457108,-0.00812262
-0.0702332,-0.0528867
-0.0222902,0.0070087
0.0325988,0.0503836
0.0240974,0.0128401
-0.0707223,-0.149124
0.0554737,-0.0281104
-0.00648218,-0.0443418
0.0358111,0.026693
-0.0505032,-0.0396384
0.0140434,0.00406058
0.0436203,0.0315557
0.0766527,0.0608511
0.0990163,0.0937468
0.150413,0.118674
0.101323,0.106535
0.0468217,0.0259258
-0.171814,-0.153024
0.0629545,-0.0108591
-0.0585631,-0.0984796
0.00421451,-0.0463036
0.182372,0.094159
0.173121,0.0997273
0.0636098,0.0149847
0.101189,0.0800391
-0.0509836,0.00205398
-0.0424689,0.0420424
-0.0596529,-0.0236863
0.0605806,0.0577748
0.174084,0.16685
0.221592,0.264704
0.115504,0.18096
0.136494,0.232092
0.214893,0.269257
0.179424,0.268396
0.0826841,0.106732
0.151583,0.132307
0.12695,0.16704
0.102923,0.120668
-0.0926383,-0.00836883
-0.0692069,-0.0212348
-0.0980642,-0.108418
-0.19244,-0.154458
-0.203322,-0.165113
-0.120734,-0.0785097
-0.0316853,-0.0279005
0.0546822,0.0405826
0.0289933,-0.0058056
0.0650113,0.0275868
0.0434385,-0.0129768
0.0851681,-0.0142112
-0.107645,-0.157077
-0.173626,-0.173289
-0.225633,-0.214715
-0.199036,-0.222226
-0.0831283,-0.143623
-0.158376,-0.220072
-0.2038,-0.192114
-0.320601,-0.226232
-0.217226,-0.144433
-0.146549,-0.112544
0.000152665,2.87245e-05
0.0762127,0.0685206
0.0901142,0.108826
0.0706875,0.117644
0.0634263,0.158116
0.200562,0.208523
0.0751245,0.191932
-0.0188195,0.105681
0.122458,0.198231
-0.00742856,0.058779
-0.0209129,0.0461952
0.0596392,0.0834743
-0.0152705,0.0584701
-0.0854945,0.0120731
-0.128675,-0.0551902
0.0108269,0.0314885
0.0681677,0.10641
0.109368,0.144111
0.0888292,0.0913886
0.0506361,0.099106
0.171393,0.176523
0.139122,0.147292
0.252493,0.272543
0.350986,0.389129
0.364808,0.372625
0.343487,0.360561
0.220629,0.308221
0.182486,0.278798
0.271446,0.320429
0.256083,0.265589
0.336511,0.305365
0.264012,0.291537
0.318955,0.299066
0.205444,0.213211
0.0305984,0.0724969
0.0164483,0.0608309
-0.0585017,0.0151901
-0.0511437,0.0292871
0.0303778,0.0912769
0.00418615,0.092271
-0.0447645,0.00186105
0.0234287,0.0238354
0.00235596,0.0413004
0.00835056,0.0056145
-0.0403793,0.0367784
