the last, the last 100 averaged mu
0.0343924,0.090275
0.183101,0.171439
0.284046,0.28114
0.255287,0.239953
0.304104,0.313383
0.318291,0.35392
0.362262,0.374269
0.241468,0.287714
0.198219,0.235044
-0.0275197,0.0302009
0.0777535,0.125731
0.122535,0.0840868
0.00672457,-0.00213718
-0.0916427,-0.0215983
-0.0051426,0.0590216
-0.0127547,0.0390646
0.164224,0.155062
0.199871,0.156591
0.154,0.119752
0.141568,0.150313
0.0282437,0.0345022
-0.0135751,0.00322044
-0.0102226,0.00257985
0.024948,0.0291528
-0.0238827,0.0119526
0.040769,0.105078
-0.0641725,0.033526
0.132641,0.169196
0.0452699,0.0387098
0.0748446,0.0742544
0.343686,0.265284
0.31041,0.277312
0.464991,0.370065
0.3963,0.321586
0.330183,0.271292
0.333779,0.28772
0.361626,0.329729
0.455648,0.411717
0.415009,0.437404
0.364286,0.446945
0.268979,0.364827
0.144083,0.273884
0.13494,0.269987
0.133675,0.263009
0.285262,0.4172
0.373193,0.474758
0.369707,0.428794
0.295832,0.412957
0.353648,0.447722
0.520652,0.644912
0.521225,0.650585
0.487073,0.623144
0.43784,0.464055
0.401941,0.401603
0.158502,0.281434
0.159757,0.257606
0.18761,0.279282
0.0521332,0.192207
-0.0156749,0.0881032
0.128053,0.12609
0.192998,0.175207
0.184235,0.1796
0.0970218,0.0820058
-0.0136149,-0.0251274
0.153237,0.0789568
0.0754958,0.0701177
0.111647,0.0681418
0.00225204,-0.0156796
-0.0734702,-0.0546358
-0.106494,-0.0737773
-0.0459804,-0.0330659
0.013588,0.0429542
0.0380229,0.0522655
0.118921,0.149886
0.0571901,0.103974
0.262867,0.291148
0.219048,0.236298
0.332712,0.334943
0.306828,0.299469
0.253962,0.250353
0.192918,0.231592
0.139878,0.166335
0.134813,0.0940521
0.255517,0.132708
0.166717,0.119144
0.181798,0.162175
0.319472,0.375342
0.33931,0.353676
0.202235,0.227518
0.270575,0.257968
0.122895,0.11849
0.0331961,0.102035
-0.0396834,0.0402246
0.0974771,0.147958
0.103635,0.145945
0.210707,0.227749
0.30484,0.318227
0.410649,0.407
0.329049,0.380401
0.292547,0.287319
0.260064,0.21979
0.163237,0.162657
0.221278,0.211887
0.257125,0.192846
0.284358,0.193014
0.212524,0.176321
0.151929,0.142808
0.0590981,0.105118
-0.00581471,0.0582459
-0.0608624,-0.0137204
-0.00710918,0.0400034
0.175124,0.189699
0.0803484,0.0919895
-0.096693,-0.0229768
-0.145904,-0.106223
-0.103589,-0.132701
-0.00310374,-0.03408
-0.0743993,-0.106919
0.0511234,0.0138509
-0.0443912,-0.0525107
-0.15714,-0.152755
-0.110619,-0.119019
0.0313592,-0.0188876
-0.036767,-0.0854708
-0.00279925,-0.0763764
0.0126254,-0.0134794
0.149554,0.0930554
0.0341775,0.121913
0.216536,0.292453
0.221055,0.326619
0.2986,0.338571
0.138974,0.240693
0.243042,0.24947
0.145202,0.176728
0.230089,0.214346
0.193508,0.221641
0.220598,0.208581
0.206346,0.21315
0.245476,0.190845
0.229066,0.148863
0.275513,0.185332
0.209477,0.10285
0.0201669,0.0216124
-0.13481,-0.082317
0.173462,0.164241
