E_mu, beta, sig_y, sig_mu, rho
0.0428137, 0.908306, 0.142075, 0.098294, -0.620042
0.0846747, 0.873984, 0.142075, 0.0983624, -0.6349
0.0610657, 0.89379, 0.142075, 0.0965487, -0.63114
0.0354661, 0.892712, 0.142075, 0.0997336, -0.627579
0.03918, 0.909654, 0.142075, 0.0988086, -0.646333
0.109717, 0.90742, 0.142075, 0.0947075, -0.640114
0.0412301, 0.905543, 0.142075, 0.0972495, -0.660337
0.063492, 0.894231, 0.142075, 0.098599, -0.646698
0.122581, 0.889764, 0.142075, 0.101185, -0.624754
0.126238, 0.886046, 0.142075, 0.0991827, -0.644054
0.0970338, 0.878824, 0.142075, 0.101859, -0.667168
0.113596, 0.861683, 0.142075, 0.104992, -0.663497
0.107437, 0.87185, 0.142075, 0.104628, -0.684665
0.109458, 0.882422, 0.142075, 0.103526, -0.681389
0.0930902, 0.859432, 0.142075, 0.105211, -0.673491
0.0849734, 0.861506, 0.142075, 0.103709, -0.6767
0.105069, 0.873459, 0.142075, 0.0993783, -0.683171
0.0996023, 0.884887, 0.142075, 0.0968657, -0.693942
0.0941883, 0.882267, 0.142075, 0.0987606, -0.704997
0.0856121, 0.887526, 0.142075, 0.100993, -0.710137
0.0661018, 0.887792, 0.142075, 0.0982063, -0.696803
0.0869862, 0.88652, 0.142075, 0.094863, -0.69402
0.0903728, 0.879219, 0.142075, 0.0952432, -0.673057
0.082416, 0.90658, 0.142075, 0.0949325, -0.683023
0.0528001, 0.894685, 0.142075, 0.0956264, -0.691426
0.0314121, 0.871423, 0.142075, 0.0996281, -0.719407
0.091303, 0.9168, 0.142075, 0.0959098, -0.724149
0.0797771, 0.908261, 0.142075, 0.0940844, -0.763522
0.0627644, 0.89692, 0.142075, 0.0924377, -0.737544
0.0338663, 0.898743, 0.142075, 0.0924955, -0.738579
0.0543833, 0.896672, 0.142075, 0.0962209, -0.732186
0.0765958, 0.902854, 0.142075, 0.0964155, -0.714389
0.06649, 0.884146, 0.142075, 0.0972132, -0.692556
0.0801449, 0.882218, 0.142075, 0.0998911, -0.729098
0.0576681, 0.894326, 0.142075, 0.101844, -0.723369
0.0795123, 0.911066, 0.142075, 0.101001, -0.71145
0.051838, 0.891619, 0.142075, 0.100378, -0.721771
0.10875, 0.874396, 0.142075, 0.102271, -0.720842
0.0787286, 0.872474, 0.142075, 0.103388, -0.702967
0.0876828, 0.861072, 0.142075, 0.104493, -0.679357
0.0867104, 0.86814, 0.142075, 0.103349, -0.692732
0.0698188, 0.884426, 0.142075, 0.104707, -0.719012
0.095464, 0.884383, 0.142075, 0.10234, -0.721726
0.0508763, 0.887535, 0.142075, 0.104286, -0.731074
0.0951215, 0.895763, 0.142075, 0.103818, -0.743081
0.0803898, 0.8717, 0.142075, 0.108009, -0.744731
0.0818936, 0.867002, 0.142075, 0.109444, -0.729172
0.0804966, 0.853696, 0.142075, 0.10825, -0.756722
0.0865903, 0.871504, 0.142075, 0.107761, -0.763511
0.0762235, 0.857261, 0.142075, 0.106119, -0.756917
0.0950758, 0.864078, 0.142075, 0.104247, -0.783709
0.0893389, 0.865551, 0.142075, 0.102424, -0.783154
0.109779, 0.873991, 0.142075, 0.102294, -0.762702
0.0630543, 0.90525, 0.142075, 0.0977808, -0.741503
0.0645468, 0.895061, 0.142075, 0.0939088, -0.748506
0.0790541, 0.906594, 0.142075, 0.0929893, -0.752692
0.0873849, 0.912965, 0.142075, 0.0929244, -0.754391
0.0969207, 0.916797, 0.142075, 0.0931613, -0.752206
0.0327789, 0.898087, 0.142075, 0.0930952, -0.756701
0.0735611, 0.899652, 0.142075, 0.0923872, -0.773523
0.0746905, 0.892648, 0.142075, 0.0952082, -0.779288
0.0688752, 0.904607, 0.142075, 0.0925986, -0.771629
0.0748471, 0.897726, 0.142075, 0.0950937, -0.772487
0.0527514, 0.897713, 0.142075, 0.0977691, -0.752676
0.089105, 0.891613, 0.142075, 0.0981353, -0.764856
0.0892811, 0.888896, 0.142075, 0.097081, -0.760992
0.0715631, 0.880454, 0.142075, 0.0986338, -0.717933
0.0325996, 0.906939, 0.142075, 0.0978232, -0.709987
0.113102, 0.885714, 0.142075, 0.0982562, -0.71882
0.104138, 0.879669, 0.142075, 0.0976334, -0.744708
0.0807934, 0.885009, 0.142075, 0.0965228, -0.744261
0.0662497, 0.873184, 0.142075, 0.098477, -0.719193
0.0983521, 0.875062, 0.142075, 0.0967604, -0.720342
0.101748, 0.882069, 0.142075, 0.0985681, -0.703923
0.101617, 0.883135, 0.142075, 0.0974935, -0.718626
0.0986574, 0.881653, 0.142075, 0.0987102, -0.733224
0.115429, 0.89579, 0.142075, 0.0986896, -0.734745
0.095051, 0.90261, 0.142075, 0.0975296, -0.760883
0.0730428, 0.898847, 0.142075, 0.0965023, -0.746618
0.104922, 0.898605, 0.142075, 0.094887, -0.74989
0.103391, 0.895093, 0.142075, 0.0949092, -0.768421
0.0834928, 0.896618, 0.142075, 0.0942396, -0.764841
0.0580308, 0.905718, 0.142075, 0.0989478, -0.786476
0.100203, 0.888238, 0.142075, 0.0972598, -0.787596
0.100408, 0.908007, 0.142075, 0.0982587, -0.798221
0.0620992, 0.901619, 0.142075, 0.0970984, -0.801605
0.0611888, 0.905158, 0.142075, 0.0959827, -0.801456
0.0284724, 0.900526, 0.142075, 0.0981311, -0.797163
0.052194, 0.899723, 0.142075, 0.0990738, -0.788063
0.0663647, 0.876891, 0.142075, 0.0971863, -0.78748
0.0714252, 0.904151, 0.142075, 0.0976307, -0.785288
0.0643178, 0.903998, 0.142075, 0.0959537, -0.781063
0.0472532, 0.894497, 0.142075, 0.0947843, -0.789154
0.0481047, 0.875752, 0.142075, 0.0937027, -0.779173
0.0829965, 0.883855, 0.142075, 0.0941553, -0.756847
0.0448677, 0.901784, 0.142075, 0.0949713, -0.773187
0.033563, 0.891805, 0.142075, 0.0919813, -0.769643
0.0426789, 0.912137, 0.142075, 0.0914135, -0.76639
0.0494209, 0.912469, 0.142075, 0.0924269, -0.78091
0.0468119, 0.912318, 0.142075, 0.0915821, -0.773221
0.0794653, 0.922226, 0.142075, 0.0909699, -0.756994
0.0906505, 0.911607, 0.142075, 0.0879131, -0.757535
0.0717897, 0.934842, 0.142075, 0.0888332, -0.753601
0.0613567, 0.921486, 0.142075, 0.09029, -0.764482
0.0488204, 0.928934, 0.142075, 0.0876624, -0.772869
0.0469289, 0.934619, 0.142075, 0.0889773, -0.765091
0.0743905, 0.932092, 0.142075, 0.0878393, -0.764896
0.104806, 0.930788, 0.142075, 0.0890432, -0.769975
0.0879549, 0.926354, 0.142075, 0.0894941, -0.786859
0.0691552, 0.916865, 0.142075, 0.0891315, -0.796902
0.0241107, 0.910298, 0.142075, 0.0921557, -0.78236
0.082741, 0.906951, 0.142075, 0.0913361, -0.791822
0.0257246, 0.908775, 0.142075, 0.0907007, -0.791195
0.0719848, 0.896947, 0.142075, 0.0895294, -0.774563
