the last, the last 100 averaged mu
0.0927558,0.0784113
0.19137,0.167881
0.334331,0.290375
0.237106,0.246065
0.355071,0.329196
0.3514,0.372773
0.426154,0.402553
0.353486,0.308654
0.288318,0.253154
-0.00823898,0.0172385
0.109492,0.133024
0.0423046,0.0869048
-0.0579701,-0.0132724
-0.0845824,-0.036151
-0.0370385,0.0461276
-0.0336583,0.012899
0.131389,0.148503
0.143762,0.154892
0.0823793,0.112209
0.154678,0.14255
-0.0440014,0.0132795
0.00279972,-0.0213483
-0.0308526,-0.0248588
0.0364948,0.00995786
0.000863415,-0.0111638
0.146703,0.0917655
0.0833465,0.00459741
0.160801,0.155222
0.0696638,0.00525473
0.0852475,0.0432744
0.291202,0.265132
0.289778,0.28012
0.413608,0.38364
0.345783,0.324074
0.241174,0.266917
0.244426,0.2734
0.294457,0.322856
0.438654,0.415354
0.427044,0.452597
0.483125,0.470783
0.348877,0.389994
0.281117,0.291099
0.254129,0.281709
0.334314,0.268333
0.491408,0.444895
0.53996,0.51097
0.477744,0.441345
0.386181,0.415047
0.453995,0.455645
0.707834,0.69388
0.7004,0.717002
0.682131,0.699093
0.506018,0.513786
0.456622,0.438248
0.273099,0.300946
0.243447,0.270292
0.288289,0.294584
0.169612,0.182906
0.0827149,0.0596769
0.139955,0.0844083
0.110893,0.136803
0.137007,0.160769
0.0937484,0.0709419
-0.00252919,-0.0364186
0.166049,0.107132
0.0936834,0.105748
0.14189,0.101068
0.0337164,0.00309792
-0.0623536,-0.0504588
-0.0267204,-0.0719947
-0.0136944,-0.0342155
0.121258,0.0485966
0.0676069,0.0556276
0.135594,0.158157
0.0864094,0.095231
0.33445,0.305922
0.24093,0.252517
0.37781,0.363357
0.317418,0.32268
0.280143,0.263985
0.236219,0.242797
0.14099,0.16918
0.0137475,0.0943987
0.0874839,0.13893
0.107366,0.111341
0.11082,0.152034
0.365354,0.394771
0.394635,0.376808
0.265418,0.232156
0.295491,0.270916
0.132028,0.115279
0.100085,0.097286
-0.0289648,0.0298338
0.128782,0.159689
0.214524,0.163933
0.35343,0.248725
0.464354,0.349417
0.518353,0.446958
0.469072,0.419207
0.311918,0.320229
0.26264,0.23624
0.202836,0.177318
0.293961,0.239556
0.25032,0.217939
0.232145,0.222511
0.206007,0.195528
0.135708,0.162355
0.0958467,0.118733
0.0307499,0.0611895
-0.0150071,-0.0281031
0.0496031,0.0274458
0.152505,0.202978
0.0709947,0.105872
-0.0480255,-0.0184618
-0.110745,-0.10587
-0.0967582,-0.130893
0.0394108,-0.0199706
-0.083061,-0.114046
0.0181089,0.0235844
-0.0634422,-0.0533988
-0.167917,-0.173347
-0.139665,-0.144516
-0.0183202,-0.0229168
-0.103217,-0.105627
-0.0489579,-0.0889738
-0.0135362,-0.0183238
0.115345,0.0936468
0.188054,0.132871
0.361461,0.329404
0.452092,0.369216
0.442585,0.377479
0.290372,0.260714
0.283581,0.257582
0.184455,0.168743
0.202282,0.214335
0.249119,0.232653
0.188057,0.220896
0.252596,0.236848
0.222835,0.209289
0.197454,0.157993
0.224245,0.199678
0.0591783,0.105267
-0.0752137,0.0135956
-0.19977,-0.108663
0.15238,0.177098
0.375119,0.295247
0.353343,0.313378
0.186828,0.189388
0.0425256,0.00974251
-0.13493,-0.123283
0.0157686,0.0319405
0.205906,0.179396
0.245496,0.220442
0.23767,0.225237
0.310791,0.293459
0.325368,0.367107
0.50297,0.513603
0.490892,0.488962
0.407883,0.405103
0.502897,0.465405
0.446682,0.399924
0.349357,0.34368
0.331703,0.355881
0.368855,0.302271
0.304571,0.27939
0.301805,0.274649
0.453414,0.405851
0.380983,0.355918
0.294517,0.249154
0.303366,0.316406
0.304084,0.30501
0.023598,0.0712217
0.31762,0.316005
0.345245,0.327998
0.434911,0.392947
0.272857,0.212757
0.216925,0.16465
0.144613,0.0869865
0.235791,0.180108
0.103715,0.0384812
0.0401631,0.039018
-0.13159,-0.0776719
-0.16958,-0.0796237
-0.152184,-0.12667
-0.226352,-0.208685
-0.185332,-0.220557
-0.216795,-0.259915
-0.205992,-0.204527
-0.271623,-0.293814
-0.231802,-0.301366
-0.428637,-0.476821
-0.295894,-0.327336
-0.473652,-0.472168
-0.408862,-0.412757
-0.237734,-0.228747
-0.199442,-0.203572
-0.227688,-0.303523
-0.400556,-0.42685
-0.396261,-0.428579
-0.187549,-0.209611
-0.217331,-0.231023
-0.0612341,-0.0957021
-0.106924,-0.0915041
-0.243237,-0.245636
-0.251622,-0.252622
-0.21204,-0.174701
-0.20622,-0.192495
-0.37285,-0.326806
-0.384398,-0.33827
-0.238224,-0.256807
-0.187054,-0.198428
-0.0721442,-0.0933614
-0.153505,-0.133298
-0.0532495,-0.041067
-0.06526,-0.0413148
-0.190114,-0.151046
-0.224303,-0.116741
-0.0830528,0.000627656
-0.140635,-0.0791728
-0.11168,-0.0251793
0.022202,-0.000930325
0.155189,0.130438
0.102643,0.0491175
0.0589242,0.0066998
-0.0726867,-0.109773
-0.115383,-0.122836
-0.172892,-0.161942
-0.0879478,-0.111206
-0.261552,-0.230703
-0.119057,-0.128143
-0.219451,-0.249433
-0.140849,-0.168783
-0.0920342,-0.0880637
0.00212189,0.0940459
-0.0205068,0.0394339
0.0914372,0.0595725
0.127939,0.0688671
0.00949661,-0.0270323
-0.00353796,-0.00597158
-0.135266,-0.138961
-0.0665766,-0.0398817
0.00415277,-0.019938
0.00517383,-0.0517842
0.134148,0.0778956
0.322106,0.22298
0.234096,0.197068
0.175359,0.160719
0.12384,0.0879279
0.0417254,0.0399666
0.129411,0.140684
0.113639,0.0675242
0.149884,0.0913986
0.185566,0.124195
0.181859,0.0765452
0.314562,0.325998
0.138044,0.122076
0.250052,0.211979
