E_mu, beta, sig_y, sig_mu, rho
0.05, 0.5, 1, 1, -0.8
0.0561037, -0.0313209, 1, 0.52318, 0.903269
0.0385076, 0.150207, 0.743109, 0.360502, 0.815054
0.0379577, 0.269638, 0.473599, 0.292983, 0.722187
0.0448056, 0.26949, 0.383632, 0.249624, 0.677137
0.0435616, 0.265259, 0.325476, 0.220783, 0.624486
0.0463642, 0.308137, 0.263901, 0.191088, 0.546521
0.0528019, 0.396744, 0.245981, 0.175715, 0.511027
0.0621857, 0.428961, 0.229233, 0.163687, 0.504835
0.0835416, 0.471191, 0.223069, 0.157114, 0.493196
0.0722755, 0.560318, 0.220575, 0.152663, 0.510192
0.0629713, 0.637664, 0.220575, 0.148941, 0.497675
0.0497466, 0.62997, 0.209155, 0.140525, 0.431619
0.0873249, 0.63628, 0.209155, 0.134638, 0.454538
0.0742418, 0.728908, 0.203763, 0.127871, 0.444469
0.075933, 0.771257, 0.203763, 0.121487, 0.42065
0.110755, 0.766818, 0.196108, 0.11302, 0.395545
0.0678905, 0.833609, 0.191876, 0.113597, 0.362932
0.0888773, 0.832747, 0.189524, 0.109026, 0.343642
0.0687355, 0.834001, 0.18591, 0.106169, 0.274847
0.0607014, 0.857605, 0.183396, 0.103607, 0.227129
0.0751964, 0.846526, 0.174859, 0.100054, 0.207469
0.0599902, 0.86834, 0.174859, 0.100826, 0.132341
0.0800011, 0.829882, 0.167277, 0.0989655, 0.138638
0.0740555, 0.836416, 0.167277, 0.0969393, 0.0905785
0.0992634, 0.854022, 0.162225, 0.0986518, 0.0648275
0.064632, 0.864579, 0.166837, 0.102607, 0.0113902
0.0495468, 0.848332, 0.164476, 0.0991449, -0.00387403
0.0899092, 0.867625, 0.16065, 0.099617, -0.018396
0.0854095, 0.87353, 0.157762, 0.0966526, -0.0485709
0.134408, 0.877429, 0.153092, 0.094854, -0.110149
0.0986152, 0.897196, 0.153092, 0.0971979, -0.227292
0.0681352, 0.901115, 0.150796, 0.0948115, -0.219991
0.0701591, 0.892309, 0.145067, 0.0963762, -0.251804
0.0406002, 0.885328, 0.145067, 0.0988787, -0.249356
0.0969871, 0.869009, 0.145067, 0.102633, -0.294258
0.0777187, 0.872129, 0.145067, 0.104988, -0.321395
0.0359312, 0.89095, 0.145067, 0.107133, -0.295597
0.086532, 0.88088, 0.145067, 0.104234, -0.330986
0.0282199, 0.874964, 0.145067, 0.102011, -0.315904
0.120852, 0.859353, 0.145067, 0.0985519, -0.355854
0.0612149, 0.893797, 0.145067, 0.10477, -0.368198
0.0373657, 0.872586, 0.145067, 0.105777, -0.404776
0.0665906, 0.893417, 0.145067, 0.105096, -0.41544
0.063433, 0.877588, 0.145067, 0.103501, -0.434818
0.0777386, 0.864463, 0.145067, 0.106322, -0.417794
0.0628431, 0.89023, 0.145067, 0.10161, -0.405053
0.0378396, 0.887549, 0.145067, 0.103713, -0.43706
0.0789377, 0.860547, 0.145067, 0.103326, -0.444533
0.079932, 0.859707, 0.145067, 0.103999, -0.434876
0.112562, 0.887073, 0.145067, 0.102971, -0.441045
0.0520967, 0.918597, 0.145067, 0.105685, -0.462623
0.024494, 0.881713, 0.145067, 0.10925, -0.478526
0.0660824, 0.86188, 0.145067, 0.10497, -0.464895
0.0596972, 0.852004, 0.145067, 0.107342, -0.476191
0.0381331, 0.883391, 0.145067, 0.107032, -0.486927
0.0623616, 0.903379, 0.145067, 0.105911, -0.483548
0.0359158, 0.873322, 0.145067, 0.105436, -0.498544
0.0676082, 0.89807, 0.145067, 0.105949, -0.488625
0.0730398, 0.847195, 0.145067, 0.103623, -0.498106
0.105544, 0.875194, 0.145067, 0.108792, -0.515467
0.038005, 0.881743, 0.145067, 0.107981, -0.529121
0.125985, 0.88285, 0.145067, 0.104358, -0.47965
0.0579924, 0.892751, 0.145067, 0.104447, -0.473424
0.0628717, 0.89751, 0.145067, 0.102398, -0.453201
0.0846438, 0.870695, 0.145067, 0.103773, -0.452748
0.0712056, 0.865969, 0.145067, 0.100969, -0.4374
