E_mu, beta, sig_y, sig_mu, rho
0.05, 0.5, 1, 1, -0.8
0.0627706, -0.139713, 1, 0.494353, 0.849118
0.0523472, -0.0558935, 0.664647, 0.306102, 0.670667
0.0515004, -0.000547254, 0.385863, 0.245727, 0.546332
0.0507203, 0.0786141, 0.280419, 0.215577, 0.453462
0.0464576, 0.20076, 0.238311, 0.201701, 0.440612
0.0626518, 0.327074, 0.22121, 0.189627, 0.45597
0.0536064, 0.370982, 0.211636, 0.18603, 0.468174
0.0621652, 0.456627, 0.211636, 0.181418, 0.484016
0.072731, 0.522742, 0.211636, 0.166193, 0.468193
0.0707124, 0.551872, 0.197392, 0.159195, 0.444046
0.0702846, 0.61961, 0.195241, 0.152396, 0.399395
0.0744702, 0.65619, 0.19513, 0.146901, 0.411414
0.0993402, 0.70724, 0.19491, 0.139209, 0.376514
0.0762615, 0.703987, 0.182235, 0.134502, 0.309851
0.0918571, 0.779851, 0.175384, 0.134814, 0.240877
0.095258, 0.76905, 0.165139, 0.121462, 0.206099
0.113628, 0.764556, 0.164091, 0.126674, 0.187187
0.077159, 0.75207, 0.163251, 0.12834, 0.149686
0.0785944, 0.772951, 0.158971, 0.126011, 0.0849805
0.0583886, 0.757668, 0.152339, 0.126129, 0.0357194
0.054383, 0.769174, 0.148036, 0.12574, 0.0236343
0.0912751, 0.787786, 0.144779, 0.12468, -0.0208686
0.0892316, 0.77101, 0.14083, 0.130343, -0.0860663
0.0943539, 0.790748, 0.14083, 0.134122, -0.110616
0.0595093, 0.814057, 0.140611, 0.132346, -0.167656
0.0804099, 0.800003, 0.140611, 0.131917, -0.219804
0.0942896, 0.793134, 0.140223, 0.133388, -0.187352
0.0660028, 0.812171, 0.140223, 0.134514, -0.176317
0.161562, 0.854531, 0.138168, 0.135071, -0.222096
0.10543, 0.808132, 0.138168, 0.129144, -0.271958
0.0987313, 0.804601, 0.138168, 0.135012, -0.286307
0.0654748, 0.776825, 0.138168, 0.13863, -0.27686
0.0721404, 0.826446, 0.138168, 0.134721, -0.288709
0.0849107, 0.810057, 0.136165, 0.131195, -0.284845
0.0470516, 0.80998, 0.136165, 0.130285, -0.255686
0.0917294, 0.783739, 0.136165, 0.134407, -0.284377
0.0716872, 0.826076, 0.134855, 0.135597, -0.296194
0.135512, 0.804287, 0.130841, 0.137704, -0.289576
0.105112, 0.785673, 0.130257, 0.131575, -0.313586
0.0916843, 0.802926, 0.130257, 0.138555, -0.329737
0.101176, 0.78309, 0.130257, 0.138814, -0.362546
0.0781879, 0.812913, 0.130257, 0.141033, -0.389988
0.0864795, 0.840468, 0.130257, 0.142207, -0.383302
0.0716363, 0.808249, 0.130257, 0.134511, -0.410299
0.0840692, 0.818213, 0.129628, 0.134993, -0.445387
0.0767905, 0.814741, 0.129628, 0.137345, -0.455798
0.053887, 0.795548, 0.129628, 0.138541, -0.447736
0.0590802, 0.811704, 0.129628, 0.136054, -0.451538
0.0759241, 0.818793, 0.129628, 0.133484, -0.449464
0.0948782, 0.813515, 0.129628, 0.135921, -0.426469
0.0957232, 0.807484, 0.129628, 0.134025, -0.434956
0.0476123, 0.811083, 0.129628, 0.134612, -0.445868
0.106936, 0.7939, 0.129628, 0.136618, -0.446466
0.0638633, 0.840106, 0.129628, 0.137219, -0.454757
0.0445242, 0.80366, 0.129628, 0.129453, -0.46035
0.0939388, 0.830981, 0.129628, 0.131902, -0.459168
0.0607532, 0.813014, 0.129628, 0.128567, -0.477869
0.0798445, 0.840774, 0.129628, 0.127164, -0.525302
0.0858764, 0.846576, 0.129628, 0.12648, -0.542544
0.121135, 0.827144, 0.129628, 0.128139, -0.556879
