E_mu, beta, sig_y, sig_mu, rho
0.0560954, 0.932898, 0.225702, 0.0543296, 0.624271
0.0680045, 0.930108, 0.225702, 0.0570057, 0.63336
0.074051, 0.934122, 0.225702, 0.0581185, 0.630967
0.0671725, 0.908032, 0.225702, 0.0590048, 0.631534
0.0825631, 0.891853, 0.225702, 0.06131, 0.649206
0.0860557, 0.908571, 0.225702, 0.0585821, 0.667026
0.0743375, 0.909384, 0.225702, 0.0587045, 0.636205
0.0755173, 0.898349, 0.225702, 0.0580431, 0.639384
0.0755261, 0.900364, 0.225702, 0.0581064, 0.654872
0.0728739, 0.921463, 0.225702, 0.0581687, 0.665635
0.0625901, 0.925817, 0.225702, 0.0579828, 0.646193
0.0485013, 0.939725, 0.225702, 0.058679, 0.68715
0.0460702, 0.931926, 0.225702, 0.059268, 0.680613
0.0838637, 0.940673, 0.225702, 0.0591637, 0.666189
0.0444918, 0.927621, 0.225702, 0.0595176, 0.664654
0.0634198, 0.946333, 0.225702, 0.0612717, 0.653611
0.0829569, 0.939847, 0.225702, 0.0598846, 0.643812
0.0581736, 0.93683, 0.225702, 0.0574792, 0.648662
0.101154, 0.961623, 0.225702, 0.0577386, 0.647813
0.0383232, 0.942651, 0.225702, 0.0602372, 0.621452
0.0387286, 0.927845, 0.225702, 0.0594945, 0.648596
0.104754, 0.936368, 0.225702, 0.0584839, 0.631942
0.0689654, 0.941634, 0.225702, 0.0594049, 0.664873
0.116903, 0.946063, 0.225702, 0.0603211, 0.650492
0.021566, 0.937822, 0.225702, 0.0585838, 0.667599
0.0573683, 0.926408, 0.225702, 0.0604764, 0.680301
0.0844236, 0.916771, 0.225702, 0.0584414, 0.679572
0.0810796, 0.926156, 0.225702, 0.0595781, 0.695063
0.0721933, 0.923912, 0.225702, 0.0604142, 0.696668
0.0275049, 0.927093, 0.225702, 0.0568562, 0.698976
0.0654988, 0.917631, 0.225702, 0.0572361, 0.687327
0.0791206, 0.941277, 0.225702, 0.0577184, 0.703971
0.0832873, 0.949019, 0.225702, 0.0577079, 0.73444
0.0916903, 0.936014, 0.225702, 0.0572151, 0.716471
0.114505, 0.932501, 0.225702, 0.0564883, 0.714613
0.079343, 0.920346, 0.225702, 0.0537957, 0.727642
0.0898907, 0.93552, 0.225702, 0.055794, 0.718393
0.124328, 0.937806, 0.225702, 0.056087, 0.738482
0.130224, 0.950341, 0.225702, 0.0552797, 0.749884
0.0869017, 0.930765, 0.225702, 0.0568253, 0.754474
0.0607831, 0.948675, 0.225702, 0.057583, 0.7547
0.162334, 0.949206, 0.225702, 0.0561002, 0.744211
0.154249, 0.967543, 0.225702, 0.0553692, 0.751306
0.164421, 0.945035, 0.225702, 0.0543191, 0.742487
0.129158, 0.953751, 0.225702, 0.0540092, 0.724421
0.0952961, 0.943574, 0.225702, 0.0544492, 0.721066
0.0955965, 0.945415, 0.225702, 0.0556474, 0.729017
0.0662496, 0.928332, 0.225702, 0.0553104, 0.714329
0.0849891, 0.944553, 0.225702, 0.0568258, 0.690706
0.094025, 0.942048, 0.225702, 0.0567668, 0.710331
0.0469402, 0.953804, 0.225702, 0.0566883, 0.692178
0.0656533, 0.947414, 0.225702, 0.0561173, 0.68986
0.0561818, 0.951464, 0.225702, 0.058098, 0.68812
0.0913419, 0.947273, 0.225702, 0.0584886, 0.692076
0.0646929, 0.963616, 0.225702, 0.0595607, 0.690604
0.190088, 0.955677, 0.225702, 0.0591622, 0.69976
0.0711622, 0.957172, 0.225702, 0.0587048, 0.697722
0.0706829, 0.951423, 0.225702, 0.0585927, 0.706273
0.0731071, 0.941879, 0.225702, 0.0550942, 0.724813
0.0815615, 0.951056, 0.225702, 0.0541342, 0.728266
0.0755329, 0.935981, 0.225702, 0.0539576, 0.721031
0.0696861, 0.942621, 0.225702, 0.053558, 0.706232
0.090049, 0.944595, 0.225702, 0.0545341, 0.714258
0.0943507, 0.95138, 0.225702, 0.0539078, 0.707971
0.0631202, 0.939429, 0.225702, 0.0545478, 0.709577
0.0767373, 0.933883, 0.225702, 0.054293, 0.730157
0.038892, 0.923833, 0.225702, 0.0533171, 0.734864
0.0517411, 0.942139, 0.225702, 0.0537877, 0.74653
0.0700769, 0.934623, 0.225702, 0.0544762, 0.729324
0.123157, 0.942355, 0.225702, 0.0562313, 0.707362
0.0605712, 0.925911, 0.225702, 0.0574918, 0.739808
0.0637041, 0.928612, 0.225702, 0.0565655, 0.727678
0.0688666, 0.918895, 0.225702, 0.0576831, 0.733152
0.0701848, 0.922513, 0.225702, 0.0580096, 0.744615
0.0472818, 0.933308, 0.225702, 0.0560036, 0.734944
0.0591654, 0.92033, 0.225702, 0.0555044, 0.747455
0.023467, 0.93784, 0.225702, 0.0573913, 0.752298
0.0527115, 0.942611, 0.225702, 0.0577434, 0.743482
0.101891, 0.931837, 0.225702, 0.0566218, 0.735326
0.0671922, 0.954432, 0.225702, 0.0542126, 0.737533
0.0955922, 0.939858, 0.225702, 0.0551846, 0.740454
0.0923602, 0.941154, 0.225702, 0.0531851, 0.750349
0.0733316, 0.92896, 0.225702, 0.052109, 0.730533
0.0888192, 0.926002, 0.225702, 0.0504814, 0.731677
0.123024, 0.947847, 0.225702, 0.0504221, 0.746632
0.150032, 0.954437, 0.225702, 0.051419, 0.735947
0.13884, 0.948331, 0.225702, 0.0506779, 0.722999
0.14929, 0.949417, 0.225702, 0.0512451, 0.709116
0.109785, 0.938052, 0.225702, 0.0530181, 0.693832
0.119543, 0.937486, 0.225702, 0.0526888, 0.6943
0.103252, 0.923733, 0.225702, 0.0525184, 0.699935
0.0764231, 0.949705, 0.225702, 0.0525657, 0.719551
0.0882163, 0.949817, 0.225702, 0.0516535, 0.70392
0.107181, 0.949225, 0.225702, 0.0506404, 0.692871
0.105988, 0.951253, 0.225702, 0.0505115, 0.655463
0.118973, 0.951636, 0.225702, 0.0503753, 0.652354
0.109897, 0.938156, 0.225702, 0.0519246, 0.657696
0.104473, 0.931084, 0.225702, 0.0526452, 0.6529
0.144189, 0.930004, 0.225702, 0.0542859, 0.675505
0.105185, 0.909897, 0.225702, 0.0531361, 0.684598
0.0728109, 0.917616, 0.225702, 0.0521981, 0.682785
0.0464538, 0.931083, 0.225702, 0.0508612, 0.690696
0.0921343, 0.917036, 0.225702, 0.0508734, 0.675596
0.0744938, 0.915321, 0.225702, 0.0505735, 0.6953
0.0735809, 0.913446, 0.225702, 0.0518816, 0.708024
0.0632882, 0.920006, 0.225702, 0.0531446, 0.687924
0.0543375, 0.936286, 0.225702, 0.0535447, 0.692485
0.0839507, 0.923569, 0.225702, 0.0534817, 0.692153
0.0620539, 0.935272, 0.225702, 0.0523503, 0.679492
0.0815721, 0.92968, 0.225702, 0.0521463, 0.659721
0.072172, 0.909416, 0.225702, 0.0539747, 0.665933
0.0779535, 0.922484, 0.225702, 0.0550399, 0.678911
0.0709772, 0.913413, 0.225702, 0.0554494, 0.673272
0.0870765, 0.919308, 0.225702, 0.0568746, 0.6987
0.0875426, 0.91722, 0.225702, 0.0572284, 0.674157
0.0751373, 0.937452, 0.225702, 0.0555942, 0.692244
0.089691, 0.916489, 0.225702, 0.0552011, 0.703824
0.0985865, 0.931164, 0.225702, 0.0572034, 0.709052
0.0930421, 0.932273, 0.225702, 0.0550118, 0.716245
0.0928275, 0.940989, 0.225702, 0.0550318, 0.722541
0.0609976, 0.935053, 0.225702, 0.0559382, 0.71414
0.0695331, 0.927127, 0.225702, 0.0556235, 0.708434
0.0623113, 0.927292, 0.225702, 0.0555524, 0.689354
0.0520037, 0.941128, 0.225702, 0.0556672, 0.690781
0.0388262, 0.946409, 0.225702, 0.056734, 0.698213
0.0610618, 0.933894, 0.225702, 0.057427, 0.689456
0.0855023, 0.934047, 0.225702, 0.0578774, 0.687552
0.0750556, 0.930031, 0.225702, 0.0570631, 0.674151
0.0951765, 0.950536, 0.225702, 0.0549198, 0.662258
0.109288, 0.971184, 0.225702, 0.0573568, 0.631739
0.0697365, 0.936364, 0.225702, 0.0560777, 0.642847
0.0917824, 0.937461, 0.225702, 0.0580689, 0.588582
0.072356, 0.95342, 0.225702, 0.0600071, 0.589889
0.0752684, 0.949917, 0.225702, 0.059432, 0.593034
0.116388, 0.932415, 0.225702, 0.0579573, 0.597885
0.0839986, 0.947462, 0.225702, 0.0574398, 0.612413
0.0839326, 0.953104, 0.225702, 0.0557067, 0.642262
0.0688051, 0.95053, 0.225702, 0.0551054, 0.616939
0.0530038, 0.938782, 0.225702, 0.0551915, 0.616236
0.0357609, 0.934129, 0.225702, 0.055464, 0.608274
0.0648507, 0.928412, 0.225702, 0.0542973, 0.62484
0.0232011, 0.940078, 0.225702, 0.0572887, 0.636481
0.0281627, 0.939151, 0.225702, 0.0546882, 0.5989
0.0338996, 0.935086, 0.225702, 0.0550506, 0.608854
0.0368448, 0.932798, 0.225702, 0.0546772, 0.6346
0.0456586, 0.944505, 0.225702, 0.0557911, 0.671772
0.068058, 0.930601, 0.225702, 0.0563757, 0.683611
0.0355235, 0.926735, 0.225702, 0.0560686, 0.656546
0.0811286, 0.933065, 0.225702, 0.0560653, 0.66164
0.0520642, 0.942966, 0.225702, 0.0554976, 0.680366
0.0735751, 0.949187, 0.225702, 0.0567, 0.650834
0.0799331, 0.942776, 0.225702, 0.056068, 0.635923
0.0559689, 0.960915, 0.225702, 0.0575317, 0.652006
0.0621966, 0.949878, 0.225702, 0.0575878, 0.631394
0.0761883, 0.933672, 0.225702, 0.0574596, 0.603378
0.0820356, 0.961443, 0.225702, 0.0566361, 0.607067
0.0329997, 0.948317, 0.225702, 0.056578, 0.629699
0.0553506, 0.950895, 0.225702, 0.0551544, 0.617159
0.0539196, 0.937375, 0.225702, 0.0552402, 0.628171
0.0517426, 0.945422, 0.225702, 0.0547033, 0.617306
0.0850617, 0.950875, 0.225702, 0.0542017, 0.650209
0.113365, 0.960034, 0.225702, 0.0583061, 0.60613
0.0867931, 0.9613, 0.225702, 0.0579457, 0.586157
0.0753306, 0.943766, 0.225702, 0.0555071, 0.602864
0.101311, 0.953968, 0.225702, 0.0560077, 0.62344
0.106601, 0.956516, 0.225702, 0.0569154, 0.628271
0.0797182, 0.964873, 0.225702, 0.0542002, 0.643547
0.16854, 0.96326, 0.225702, 0.0563016, 0.626984
0.126832, 0.966007, 0.225702, 0.0573994, 0.621088
0.069335, 0.94862, 0.225702, 0.0579704, 0.626957
0.052391, 0.944024, 0.225702, 0.058104, 0.633583
0.0847655, 0.963, 0.225702, 0.0587691, 0.644898
0.10724, 0.961797, 0.225702, 0.0587095, 0.645328
0.0870223, 0.96377, 0.225702, 0.0584208, 0.644939
0.0491235, 0.950705, 0.225702, 0.0582736, 0.644508
0.108046, 0.966455, 0.225702, 0.0585802, 0.651455
0.127742, 0.948161, 0.225702, 0.0581376, 0.661924
0.0696382, 0.942323, 0.225702, 0.0606804, 0.655233
0.0979844, 0.947131, 0.225702, 0.0593818, 0.625972
0.12977, 0.937359, 0.225702, 0.0588576, 0.653637
0.121082, 0.945216, 0.225702, 0.0605079, 0.644598
0.148707, 0.940084, 0.225702, 0.0603993, 0.656882
0.0652158, 0.954387, 0.225702, 0.0597911, 0.665048
0.115055, 0.928273, 0.225702, 0.0629938, 0.655758
0.0912017, 0.915131, 0.225702, 0.0607025, 0.669578
0.127976, 0.939129, 0.225702, 0.0602287, 0.685675
0.102682, 0.952891, 0.225702, 0.0597054, 0.69745
0.175021, 0.952659, 0.225702, 0.0636756, 0.682563
0.202922, 0.949907, 0.225702, 0.0636924, 0.677264
0.142266, 0.950082, 0.225702, 0.0624955, 0.692823
0.213459, 0.958748, 0.225702, 0.0634534, 0.667125
0.274446, 0.978735, 0.225702, 0.0670677, 0.674907
0.344691, 0.971264, 0.225702, 0.0631818, 0.674312
0.195688, 0.9455, 0.225702, 0.0635859, 0.672587
0.161746, 0.965538, 0.225702, 0.0625378, 0.660187
0.236939, 0.97048, 0.225702, 0.0630489, 0.68122
0.219037, 0.968065, 0.225702, 0.0598073, 0.690637
0.168968, 0.976697, 0.225702, 0.0609327, 0.67486
0.262148, 0.965117, 0.225702, 0.0605148, 0.682717
0.199452, 0.958903, 0.225702, 0.0625177, 0.672186
0.17498, 0.947555, 0.225702, 0.060923, 0.655783
0.0691607, 0.946613, 0.225702, 0.0589267, 0.64298
0.0830304, 0.972477, 0.225702, 0.0598096, 0.641762
0.304082, 0.978432, 0.225702, 0.0599873, 0.656836
0.0958728, 0.967968, 0.225702, 0.0612486, 0.6595
0.163673, 0.975161, 0.225702, 0.0644326, 0.687658
0.0651436, 0.970055, 0.225702, 0.0628675, 0.678781
0.0712567, 0.95352, 0.225702, 0.0654234, 0.692892
0.0793283, 0.960646, 0.225702, 0.0647199, 0.681615
0.130546, 0.95742, 0.225702, 0.0653168, 0.695734
0.121577, 0.955786, 0.225702, 0.0672202, 0.70755
0.141102, 0.960694, 0.225702, 0.067654, 0.711292
0.0939051, 0.950515, 0.225702, 0.0644058, 0.713469
0.0630223, 0.953959, 0.225702, 0.065679, 0.703863
0.0981428, 0.947045, 0.225702, 0.0643079, 0.722071
0.0589817, 0.940306, 0.225702, 0.0640626, 0.688972
0.0598426, 0.926071, 0.225702, 0.0632189, 0.681572
0.107655, 0.940655, 0.225702, 0.0614181, 0.68238
0.0571536, 0.924425, 0.225702, 0.0613327, 0.673558
0.0662123, 0.948113, 0.225702, 0.0582933, 0.674089
0.0863806, 0.941796, 0.225702, 0.059128, 0.666133
0.0821752, 0.951991, 0.225702, 0.0599852, 0.680777
0.0338223, 0.953989, 0.225702, 0.0610769, 0.661112
0.0242109, 0.949803, 0.225702, 0.0610084, 0.641803
0.0660697, 0.953989, 0.225702, 0.0595775, 0.636117
0.0505737, 0.920208, 0.225702, 0.0604896, 0.646102
0.0720076, 0.936485, 0.225702, 0.0629814, 0.653008
0.0493658, 0.926592, 0.225702, 0.0625406, 0.644621
0.0323274, 0.931359, 0.225702, 0.0666261, 0.643009
0.0963744, 0.927657, 0.225702, 0.0670471, 0.620401
0.0755522, 0.932075, 0.225702, 0.0689833, 0.617033
0.083046, 0.927225, 0.225702, 0.0681637, 0.61219
0.104908, 0.921369, 0.225702, 0.0697986, 0.621916
0.0923349, 0.929955, 0.225702, 0.0692808, 0.649323
0.089258, 0.915332, 0.225702, 0.0678093, 0.646118
0.0705409, 0.932378, 0.225702, 0.069143, 0.679267
0.0821508, 0.927386, 0.225702, 0.0693757, 0.663744
0.068368, 0.93025, 0.225702, 0.0674318, 0.671011
0.090275, 0.934764, 0.225702, 0.0684176, 0.655533
0.0850954, 0.945986, 0.225702, 0.0671246, 0.645136
0.0774922, 0.942844, 0.225702, 0.0668127, 0.640401
0.113099, 0.949882, 0.225702, 0.0648994, 0.627316
0.104429, 0.953523, 0.225702, 0.0644347, 0.606301
0.0537358, 0.933359, 0.225702, 0.0628164, 0.629706
0.0735728, 0.926952, 0.225702, 0.0643761, 0.632451
0.0436039, 0.934382, 0.225702, 0.0649159, 0.636239
0.0499843, 0.943928, 0.225702, 0.0608377, 0.646342
0.0613868, 0.939483, 0.225702, 0.0613444, 0.624958
0.0706852, 0.944441, 0.225702, 0.0609825, 0.608763
0.0815984, 0.945049, 0.225702, 0.0601215, 0.611064
0.0528086, 0.966967, 0.225702, 0.0590804, 0.598166
0.0596193, 0.964049, 0.225702, 0.0606063, 0.611906
0.0292536, 0.955978, 0.225702, 0.0588223, 0.588772
0.0534319, 0.955816, 0.225702, 0.058172, 0.60119
0.038386, 0.953991, 0.225702, 0.0596867, 0.60753
0.0608735, 0.950598, 0.225702, 0.0559324, 0.633198
0.0810195, 0.950451, 0.225702, 0.0555495, 0.624346
0.0574468, 0.959868, 0.225702, 0.0555969, 0.614405
0.0272103, 0.971467, 0.225702, 0.0583899, 0.582833
0.0636587, 0.966996, 0.225702, 0.056302, 0.599062
0.0695673, 0.964868, 0.225702, 0.055133, 0.576633
0.0414558, 0.951321, 0.225702, 0.0552926, 0.573094
0.0729914, 0.945263, 0.225702, 0.0561182, 0.572986
0.0234056, 0.957221, 0.225702, 0.0556345, 0.556734
0.0515342, 0.936707, 0.225702, 0.0570293, 0.588927
0.0518425, 0.964802, 0.225702, 0.0584619, 0.582687
0.068463, 0.957088, 0.225702, 0.0567547, 0.57771
0.0268496, 0.966848, 0.225702, 0.057639, 0.559326
0.0191609, 0.969507, 0.225702, 0.0564292, 0.552655
0.0791083, 0.960857, 0.225702, 0.0558249, 0.587316
0.0690028, 0.948783, 0.225702, 0.0555915, 0.577113
0.0228379, 0.964465, 0.225702, 0.0563087, 0.607235
0.00265852, 0.965349, 0.225702, 0.0541643, 0.614139
0.0108558, 0.962709, 0.225702, 0.053611, 0.619592
0.0798095, 0.976357, 0.225702, 0.0517177, 0.598388
0.0625274, 0.970964, 0.225702, 0.0522107, 0.598526
0.0436642, 0.97426, 0.225702, 0.0521123, 0.619441
0.010662, 0.970599, 0.225702, 0.0508617, 0.602945
0.0484583, 0.979567, 0.225702, 0.0525653, 0.615456
0.0651584, 0.964017, 0.225702, 0.0493678, 0.626944
0.00886696, 0.977743, 0.225702, 0.051473, 0.651679
0.0208861, 0.964603, 0.225702, 0.0523452, 0.628485
0.0019037, 0.978239, 0.225702, 0.0529941, 0.62173
0.0474981, 0.965105, 0.225702, 0.0528152, 0.652738
0.0709228, 0.967417, 0.225702, 0.0532854, 0.654955
0.0825866, 0.976717, 0.225702, 0.0549811, 0.648042
0.0847906, 0.975387, 0.225702, 0.0536921, 0.619998
0.0813069, 0.989076, 0.225702, 0.0534136, 0.636264
0.0111051, 0.979246, 0.225702, 0.0516843, 0.670718
0.0641335, 0.966943, 0.225702, 0.05335, 0.667838
0.0972343, 0.976104, 0.225702, 0.0559581, 0.646734
0.0104075, 0.975589, 0.225702, 0.0564819, 0.687094
0.0314219, 0.98088, 0.225702, 0.0560418, 0.70079
0.0361449, 0.970346, 0.225702, 0.0561456, 0.673681
0.00652253, 0.964338, 0.225702, 0.057117, 0.655159
0.0361248, 0.974628, 0.225702, 0.0583415, 0.662404
0.0269306, 0.978889, 0.225702, 0.0562289, 0.651118
0.193827, 0.986859, 0.225702, 0.0562132, 0.677877
0.17317, 0.96303, 0.225702, 0.0565938, 0.682766
0.0888745, 0.962648, 0.225702, 0.05572, 0.661865
0.07715, 0.960623, 0.225702, 0.0553517, 0.597201
0.0613606, 0.97477, 0.225702, 0.0554767, 0.605521
0.0320844, 0.968715, 0.225702, 0.0556558, 0.632049
0.0643624, 0.95741, 0.225702, 0.055462, 0.638729
0.133889, 0.967444, 0.225702, 0.0571166, 0.637578
0.0269305, 0.976478, 0.225702, 0.0584034, 0.673017
0.050079, 0.965091, 0.225702, 0.0576358, 0.683611
0.0821282, 0.969783, 0.225702, 0.0572527, 0.697662
0.0435352, 0.959011, 0.225702, 0.0563848, 0.675997
0.043926, 0.961945, 0.225702, 0.0590307, 0.665274
0.123553, 0.955039, 0.225702, 0.0579349, 0.668947
0.0366936, 0.977219, 0.225702, 0.0604138, 0.682446
0.107655, 0.968183, 0.225702, 0.0614929, 0.691359
0.0484317, 0.976492, 0.225702, 0.0591039, 0.703002
0.0755748, 0.970933, 0.225702, 0.0567541, 0.705487
0.0766009, 0.957266, 0.225702, 0.0567447, 0.716061
0.0593754, 0.977522, 0.225702, 0.057437, 0.713756
0.0330985, 0.967748, 0.225702, 0.0573433, 0.709912
0.0195075, 0.976289, 0.225702, 0.0590379, 0.703837
0.0508386, 0.956939, 0.225702, 0.0595456, 0.692988
0.0845138, 0.951954, 0.225702, 0.0593121, 0.694525
0.0541832, 0.955801, 0.225702, 0.0600476, 0.690585
0.0696943, 0.953354, 0.225702, 0.0607661, 0.649757
0.0773049, 0.952721, 0.225702, 0.0614161, 0.627916
0.0846791, 0.947499, 0.225702, 0.0622105, 0.60125
0.0643362, 0.962568, 0.225702, 0.0596101, 0.635713
0.029497, 0.960705, 0.225702, 0.0618078, 0.606034
0.0962023, 0.949513, 0.225702, 0.0613965, 0.632955
0.0665107, 0.951496, 0.225702, 0.0590189, 0.609299
0.0670304, 0.931822, 0.225702, 0.0567108, 0.597206
0.0909624, 0.949875, 0.225702, 0.0580313, 0.607282
0.0295428, 0.939494, 0.225702, 0.0585903, 0.621773
0.0997548, 0.956112, 0.225702, 0.0606387, 0.58659
0.0755633, 0.949279, 0.225702, 0.062239, 0.615289
0.114819, 0.9638, 0.225702, 0.0611749, 0.605896
0.0383911, 0.955166, 0.225702, 0.0665429, 0.601951
0.0435618, 0.931891, 0.225702, 0.0647859, 0.585777
0.0269812, 0.937586, 0.225702, 0.0643696, 0.600281
0.0660098, 0.932045, 0.225702, 0.0651783, 0.575279
0.0772653, 0.934191, 0.225702, 0.0643438, 0.583233
0.099342, 0.939236, 0.225702, 0.0648666, 0.590187
0.0250359, 0.916591, 0.225702, 0.0620957, 0.592818
0.0580513, 0.933614, 0.225702, 0.0626922, 0.599291
0.0672556, 0.963828, 0.225702, 0.0635038, 0.596168
0.0922968, 0.926648, 0.225702, 0.062366, 0.564584
0.0479942, 0.917129, 0.225702, 0.0653346, 0.630309
0.0726793, 0.938176, 0.225702, 0.0635645, 0.638294
0.107766, 0.906808, 0.225702, 0.0657674, 0.651426
0.0798732, 0.916394, 0.225702, 0.0649049, 0.625148
0.102772, 0.922639, 0.225702, 0.0669632, 0.640666
0.0634302, 0.903322, 0.225702, 0.0664166, 0.628901
0.123058, 0.917616, 0.225702, 0.0666439, 0.668356
0.141159, 0.939662, 0.225702, 0.0689586, 0.638972
0.0948001, 0.937188, 0.225702, 0.0678779, 0.6482
0.106557, 0.941676, 0.225702, 0.0691291, 0.650735
0.122269, 0.945659, 0.225702, 0.0669059, 0.631004
0.111091, 0.924573, 0.225702, 0.0662596, 0.64619
0.0554918, 0.933524, 0.225702, 0.0681282, 0.60991
0.102193, 0.934286, 0.225702, 0.0680307, 0.618531
0.0812175, 0.932019, 0.225702, 0.0668558, 0.595292
0.138425, 0.917395, 0.225702, 0.0653417, 0.567149
0.136104, 0.933664, 0.225702, 0.0660788, 0.560918
0.0903487, 0.932798, 0.225702, 0.0634622, 0.574141
0.124277, 0.938867, 0.225702, 0.0648848, 0.58652
