E_mu, beta, sig_y, sig_mu, rho
0.05, 0.5, 1, 1, -0.8
0.0819472, 0.00834757, 1, 0.54241, 0.906677
0.0674906, 0.114736, 0.762907, 0.359038, 0.824949
0.0740461, 0.132345, 0.50966, 0.283235, 0.718662
0.0672487, 0.204088, 0.363736, 0.242856, 0.624614
0.0773738, 0.302416, 0.276243, 0.219886, 0.538471
0.0848939, 0.309495, 0.240617, 0.196432, 0.515391
0.061226, 0.408438, 0.226841, 0.181932, 0.531536
0.0823081, 0.410169, 0.219656, 0.174658, 0.523809
0.0837228, 0.454588, 0.213342, 0.166179, 0.518666
0.0766637, 0.470981, 0.213483, 0.158083, 0.495448
0.0573082, 0.52739, 0.202257, 0.149403, 0.48886
0.0688472, 0.540701, 0.202257, 0.139541, 0.461447
0.0752351, 0.584107, 0.202257, 0.133595, 0.460571
0.0803224, 0.59844, 0.202257, 0.132295, 0.474921
0.0848574, 0.665067, 0.202257, 0.123951, 0.461087
0.0911019, 0.722276, 0.202257, 0.113666, 0.460832
0.0882594, 0.736973, 0.202257, 0.108638, 0.460369
0.062095, 0.770436, 0.202257, 0.110027, 0.466212
0.0751906, 0.7998, 0.202257, 0.107279, 0.437876
0.0650772, 0.794257, 0.202257, 0.109063, 0.422372
0.0594577, 0.807614, 0.196628, 0.106274, 0.340235
0.0951841, 0.806113, 0.192496, 0.100243, 0.373113
0.0725601, 0.843084, 0.192496, 0.0974072, 0.319491
0.0570972, 0.860215, 0.185737, 0.0978151, 0.262252
0.0486502, 0.866841, 0.179405, 0.090766, 0.25583
0.0591912, 0.900752, 0.171031, 0.0932756, 0.208782
0.126393, 0.842037, 0.171031, 0.0951445, 0.186291
0.106438, 0.847669, 0.16843, 0.0946769, 0.176505
0.0678199, 0.86237, 0.16843, 0.0909284, 0.107696
0.0853657, 0.863893, 0.166502, 0.0894514, 0.10889
0.113089, 0.841754, 0.164499, 0.0920055, 0.0976694
0.107072, 0.885253, 0.164499, 0.0953586, 0.0942955
0.10013, 0.892273, 0.163699, 0.0963954, 0.0668743
0.0549931, 0.889292, 0.165941, 0.094676, 0.0858682
0.0839889, 0.866954, 0.163472, 0.092552, 0.0465845
0.0801723, 0.871479, 0.163419, 0.0935541, 0.0118565
0.0931257, 0.872683, 0.165575, 0.0961606, -0.0631513
0.0586325, 0.863022, 0.160176, 0.0947122, -0.0390101
0.0802743, 0.905865, 0.162588, 0.0983057, -0.0624478
0.129061, 0.877494, 0.159994, 0.0959684, -0.0687452
0.0638308, 0.892522, 0.159034, 0.09787, -0.0726777
0.0862024, 0.860976, 0.159034, 0.100548, -0.0781894
0.0721547, 0.853338, 0.15694, 0.103659, -0.145068
0.053004, 0.865507, 0.14971, 0.108074, -0.152228
0.0845541, 0.877229, 0.14971, 0.105468, -0.130504
0.103634, 0.891581, 0.149495, 0.103724, -0.140995
0.0578395, 0.882518, 0.142885, 0.108777, -0.206371
0.0400004, 0.871024, 0.135969, 0.108922, -0.269928
0.0327864, 0.873346, 0.135969, 0.113082, -0.268381
0.0719774, 0.848862, 0.135969, 0.108235, -0.308968
0.0481492, 0.844936, 0.135969, 0.116495, -0.340898
0.110932, 0.822695, 0.135969, 0.115851, -0.37048
0.0784804, 0.84945, 0.135969, 0.115795, -0.323977
0.0609241, 0.838165, 0.135969, 0.123088, -0.345303
0.0536655, 0.828663, 0.135969, 0.123406, -0.365681
0.068125, 0.839896, 0.135969, 0.123192, -0.407945
0.100978, 0.841013, 0.135969, 0.117923, -0.423305
0.0696361, 0.821539, 0.135969, 0.118136, -0.429064
0.131021, 0.820906, 0.135969, 0.122065, -0.471037
0.105288, 0.840532, 0.135969, 0.118174, -0.508014
0.111636, 0.838202, 0.135969, 0.117192, -0.518274
0.0604193, 0.860811, 0.135969, 0.116204, -0.535925
0.101143, 0.843208, 0.135969, 0.113504, -0.540058
0.0931398, 0.846809, 0.135969, 0.112571, -0.546791
0.079522, 0.853052, 0.135969, 0.118203, -0.575174
0.0645829, 0.861887, 0.135969, 0.119299, -0.544829
0.114102, 0.840469, 0.135969, 0.1155, -0.529892
0.114889, 0.841495, 0.135969, 0.118161, -0.50745
0.0518489, 0.88919, 0.135969, 0.119934, -0.512704
0.0929293, 0.843246, 0.135969, 0.122537, -0.545253
0.0698444, 0.846361, 0.135969, 0.127789, -0.547262
0.0771025, 0.844221, 0.135969, 0.122415, -0.542028
0.0958934, 0.856229, 0.135969, 0.121319, -0.563452
0.120696, 0.864907, 0.135969, 0.11491, -0.57846
0.0625502, 0.852105, 0.135969, 0.11569, -0.550665
0.112953, 0.860978, 0.135969, 0.11952, -0.557039
0.0935841, 0.856311, 0.135969, 0.115773, -0.579808
0.0952554, 0.890793, 0.135969, 0.115791, -0.59082
0.0681743, 0.879255, 0.135969, 0.110222, -0.638561
0.0725678, 0.879, 0.135969, 0.109444, -0.657003
0.0556566, 0.904894, 0.135969, 0.109157, -0.664668
0.0846873, 0.889983, 0.135969, 0.112609, -0.648997
0.115999, 0.864933, 0.135969, 0.112135, -0.647144
0.134102, 0.869715, 0.135969, 0.111336, -0.668255
0.127983, 0.860614, 0.135969, 0.112432, -0.6579
0.105854, 0.877392, 0.135969, 0.111344, -0.649053
0.113743, 0.899402, 0.135969, 0.10987, -0.655909
0.177338, 0.893399, 0.135969, 0.108755, -0.667266
0.108595, 0.889072, 0.135969, 0.107824, -0.64607
0.154073, 0.882153, 0.135969, 0.110025, -0.638205
0.0894613, 0.871074, 0.135969, 0.10573, -0.637715
0.0838672, 0.898838, 0.135969, 0.10621, -0.660828
0.110938, 0.888748, 0.135969, 0.105954, -0.649466
0.112891, 0.882884, 0.135969, 0.107456, -0.65173
0.0940064, 0.866576, 0.135969, 0.11144, -0.63265
0.103007, 0.853406, 0.135969, 0.112888, -0.62481
0.0946272, 0.864419, 0.135969, 0.111358, -0.62038
0.0871871, 0.859574, 0.135969, 0.111052, -0.619311
0.0919749, 0.839678, 0.135969, 0.109014, -0.615248
0.0904245, 0.853589, 0.135969, 0.114644, -0.604057
0.0915337, 0.855819, 0.135969, 0.114484, -0.61957
0.106728, 0.867116, 0.135969, 0.111522, -0.640943
0.107326, 0.860297, 0.135969, 0.107495, -0.655941
0.0974298, 0.852279, 0.135969, 0.107947, -0.66041
0.0818028, 0.864759, 0.135969, 0.108026, -0.682499
0.0692693, 0.905923, 0.135969, 0.10616, -0.673586
0.0921452, 0.889482, 0.135969, 0.106345, -0.663312
0.0939122, 0.861988, 0.135969, 0.108235, -0.666524
0.072653, 0.864075, 0.135969, 0.102897, -0.677205
0.102913, 0.886581, 0.135969, 0.103646, -0.653234
0.116783, 0.885087, 0.135969, 0.109381, -0.650309
0.0955063, 0.870446, 0.135969, 0.109624, -0.650851
0.0725887, 0.881548, 0.135969, 0.108708, -0.670478
0.102324, 0.878877, 0.135969, 0.108714, -0.665917
0.0562681, 0.85493, 0.135969, 0.108114, -0.664269
0.0616718, 0.847273, 0.135969, 0.110501, -0.650904
0.0904335, 0.853806, 0.135969, 0.109845, -0.654482
0.0780921, 0.865955, 0.135969, 0.10971, -0.635172
0.0908252, 0.853804, 0.135969, 0.111441, -0.648787
0.0679337, 0.853312, 0.135969, 0.110341, -0.631587
0.0907293, 0.857997, 0.135969, 0.113514, -0.640255
0.0775575, 0.85132, 0.135969, 0.112001, -0.637675
0.0913042, 0.855441, 0.135969, 0.112904, -0.662108
0.0331248, 0.852136, 0.135969, 0.109578, -0.691989
0.0782255, 0.84495, 0.135969, 0.110241, -0.730373
0.121312, 0.863606, 0.135969, 0.111523, -0.73573
0.0904279, 0.85753, 0.135969, 0.115186, -0.732365
0.0966649, 0.864042, 0.135969, 0.115881, -0.723468
0.0451206, 0.880697, 0.135969, 0.110489, -0.722267
0.0638101, 0.873883, 0.135969, 0.109466, -0.701237
0.0439305, 0.895091, 0.135969, 0.105515, -0.71259
0.0933354, 0.892424, 0.135969, 0.105109, -0.71383
0.0537071, 0.890457, 0.135969, 0.105216, -0.717821
0.0843332, 0.901, 0.135969, 0.102791, -0.741409
0.0664052, 0.887159, 0.135969, 0.100575, -0.755548
0.09257, 0.887295, 0.135969, 0.101049, -0.753223
0.0765311, 0.875165, 0.135969, 0.101586, -0.758781
0.0857003, 0.884939, 0.135969, 0.10163, -0.76105
0.0574213, 0.884967, 0.135969, 0.10214, -0.76891
0.0626127, 0.898699, 0.135969, 0.102495, -0.779235
0.103078, 0.897382, 0.135969, 0.101167, -0.77226
0.116694, 0.874327, 0.135969, 0.098602, -0.770365
0.0872911, 0.918529, 0.135969, 0.0993206, -0.767004
0.0807778, 0.882225, 0.135969, 0.0990079, -0.782051
0.103853, 0.879123, 0.135969, 0.0989828, -0.774462
0.080866, 0.896895, 0.135969, 0.100741, -0.748124
0.0543668, 0.882194, 0.135969, 0.101582, -0.751038
0.0365048, 0.892283, 0.135969, 0.102158, -0.752291
0.0583053, 0.893894, 0.135969, 0.101958, -0.746338
0.0861382, 0.880254, 0.135969, 0.0996665, -0.766822
0.0862537, 0.880142, 0.135969, 0.100917, -0.782091
0.0811084, 0.883847, 0.135969, 0.103613, -0.797391
0.0648576, 0.886386, 0.135969, 0.103318, -0.786451
0.060377, 0.892735, 0.135969, 0.101555, -0.796721
0.0744596, 0.880048, 0.135969, 0.102207, -0.803674
0.0816936, 0.892632, 0.135969, 0.0991096, -0.800902
0.0673767, 0.902244, 0.135969, 0.0992645, -0.808616
0.0546017, 0.903997, 0.135969, 0.0999881, -0.804215
0.0570254, 0.88751, 0.135969, 0.100468, -0.800858
0.0813284, 0.888773, 0.135969, 0.102186, -0.797652
0.0831401, 0.901861, 0.135969, 0.0992507, -0.783569
0.0745325, 0.891996, 0.135969, 0.0994054, -0.773288
0.0587869, 0.887817, 0.135969, 0.101266, -0.769938
0.0925424, 0.884463, 0.135969, 0.100405, -0.781667
0.056828, 0.899691, 0.135969, 0.100707, -0.801598
0.041876, 0.886064, 0.135969, 0.0976348, -0.810518
0.0868106, 0.90231, 0.135969, 0.0978048, -0.804634
0.0951251, 0.888536, 0.135969, 0.0978825, -0.805036
0.0688265, 0.882792, 0.135969, 0.0968061, -0.795717
0.0712895, 0.908539, 0.135969, 0.0980232, -0.818012
0.0910891, 0.897835, 0.135969, 0.0976775, -0.80681
0.127576, 0.910469, 0.135969, 0.100773, -0.814359
0.0640785, 0.884545, 0.135969, 0.100511, -0.822645
0.0993016, 0.901938, 0.135969, 0.104869, -0.832906
